sample,label,Fc0,Fc1,Fv2,Fv3
Fc0C1Fc1C2Fv3V2LRS10,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS11,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS12,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS13,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS14,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS15,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS16,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS17,R,C1,C2,6.0,2.0
Fc0C1Fc1C2Fv3V2LRS18,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS19,R,C1,C2,0.0,2.0053
Fc0C1Fc1C2Fv3V2LRS20,R,C1,C2,0.0,2.0197
Fc0C1Fc1C2Fv3V2LRS21,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS22,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS23,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS24,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS25,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS26,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS27,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS28,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS29,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS30,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS31,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V3LSS4,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS5,S,C1,C2,8.0,3.0
Fc0C1Fc1C2Fv3V3LSS6,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS7,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS8,S,C1,C2,0.0,2.9838
Fc0C1Fc1C2Fv3V3LSS9,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS10,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS11,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS12,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS13,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS14,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS15,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS16,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS17,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS18,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS19,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS20,S,C1,C2,0.0,2.9653
Fc0C1Fc1C2Fv3V3LSS21,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS22,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS23,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS24,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS25,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS26,S,C1,C2,9.0021,2.9648
Fc0C1Fc1C2Fv3V3LSS27,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS28,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS29,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS30,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS31,S,C1,C2,0.0,3.0
Fc0C1Fc1C3LPS4,P,C1,C3,-0.0491,-0.0198
Fc0C1Fc1C3LPS5,P,C1,C3,-0.0394,0.0
Fc0C1Fc1C3LPS6,P,C1,C3,-0.001,0.0
Fc0C1Fc1C3LPS7,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS8,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS9,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS10,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS11,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS12,P,C1,C3,5.0,-0.0312
Fc0C1Fc1C3LPS13,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS14,P,C1,C3,8.0,0.0
Fc0C1Fc1C3LPS15,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS16,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS17,P,C1,C3,0.0,9.0
Fc0C1Fc1C3LPS18,P,C1,C3,0.0,6.0
Fc0C1Fc1C3LPS19,P,C1,C3,0.0147,0.0
Fc0C1Fc1C3LPS20,P,C1,C3,0.0,5.0495
Fc0C1Fc1C3LPS21,P,C1,C3,-0.0341,0.0
Fc0C1Fc1C3LPS22,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS23,P,C1,C3,0.0,-0.0305
Fc0C1Fc1C3LPS24,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS25,P,C1,C3,7.0,0.0
Fc0C1Fc1C3LPS26,P,C1,C3,0.0,9.0
Fc0C1Fc1C3LPS27,P,C1,C3,8.0,0.0
Fc0C1Fc1C3LPS28,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS29,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS30,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS31,P,C1,C3,0.0,0.0
Fc0C1Fc1C3Fv2V1LQS4,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS5,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS6,Q,C1,C3,1.0,8.0
Fc0C1Fc1C3Fv2V1LQS7,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS8,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS9,Q,C1,C3,1.0,4.0
Fc0C1Fc1C3Fv2V1LQS10,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS11,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS12,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS13,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS14,Q,C1,C3,1.0,4.0
Fc0C1Fc1C3Fv2V1LQS15,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS16,Q,C1,C3,1.0,0.0464
Fc0C1Fc1C3Fv2V1LQS17,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS18,Q,C1,C3,1.0401,0.0
Fc0C1Fc1C3Fv2V1LQS19,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS20,Q,C1,C3,1.0,8.0
Fc0C1Fc1C3Fv2V1LQS21,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS22,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS23,Q,C1,C3,0.9664,0.0
Fc0C1Fc1C3Fv2V1LQS24,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS25,Q,C1,C3,1.0,5.0
Fc0C1Fc1C3Fv2V1LQS26,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS27,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS28,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS29,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS30,Q,C1,C3,1.0,6.0
Fc0C1Fc1C3Fv2V1LQS31,Q,C1,C3,1.0,0.0159
Fc0C1Fc1C3Fv2V2LRS4,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS5,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS6,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS7,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS8,R,C1,C3,2.0048,0.0
Fc0C1Fc1C3Fv2V2LRS9,R,C1,C3,2.0,6.0
Fc0C1Fc1C3Fv2V2LRS10,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS11,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS12,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS13,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS14,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS15,R,C1,C3,2.0,6.9989
Fc0C1Fc1C3Fv2V2LRS16,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS17,R,C1,C3,2.043,0.0
Fc0C1Fc1C3Fv2V2LRS18,R,C1,C3,1.9995,0.0
Fc0C1Fc1C3Fv2V2LRS19,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS20,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS21,R,C1,C3,2.0,6.0
Fc0C1Fc1C3Fv2V2LRS22,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS23,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS24,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS25,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS26,R,C1,C3,2.0,0.0374
Fc0C1Fc1C3Fv2V2LRS27,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS28,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS29,R,C1,C3,2.0,-0.0433
Fc0C1Fc1C3Fv2V2LRS30,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS31,R,C1,C3,1.9637,0.0
Fc0C1Fc1C3Fv2V3LPS4,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS5,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS6,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS7,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS8,P,C1,C3,3.0294,0.0
Fc0C1Fc1C3Fv2V3LPS9,P,C1,C3,3.0,-0.009
Fc0C1Fc1C3Fv2V3LPS10,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS11,P,C1,C3,2.9796,0.0
Fc0C1Fc1C3Fv2V3LPS12,P,C1,C3,2.9706,0.0
Fc0C1Fc1C3Fv2V3LPS13,P,C1,C3,3.0296,0.0
Fc0C1Fc1C3Fv2V3LPS14,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS15,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS16,P,C1,C3,3.0,-0.0365
Fc0C1Fc1C3Fv2V3LPS17,P,C1,C3,3.0,0.031
Fc0C1Fc1C3Fv2V3LPS18,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS19,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS20,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS21,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS22,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS23,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS24,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS25,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS26,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS27,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS28,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS29,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS30,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS31,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv3V1LQS4,Q,C1,C3,5.0,1.0
Fc0C1Fc1C3Fv3V1LQS5,Q,C1,C3,0.0,0.9567
Fc0C1Fc1C3Fv3V1LQS6,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS7,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS8,Q,C1,C3,-0.0322,1.0
Fc0C1Fc1C3Fv3V1LQS9,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS10,Q,C1,C3,7.0,1.0
Fc0C1Fc1C3Fv3V1LQS11,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS12,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS13,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS14,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS15,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS16,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS17,Q,C1,C3,4.0,1.0
Fc0C1Fc1C3Fv3V1LQS18,Q,C1,C3,9.0,1.0
Fc0C1Fc1C3Fv3V1LQS19,Q,C1,C3,8.0,1.0
Fc0C1Fc1C3Fv3V1LQS20,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS21,Q,C1,C3,5.0,1.0438
Fc0C1Fc1C3Fv3V1LQS22,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS23,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS24,Q,C1,C3,0.0,0.9612
Fc0C1Fc1C3Fv3V1LQS25,Q,C1,C3,6.0,0.9869
Fc0C1Fc1C3Fv3V1LQS26,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS27,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS28,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS29,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS30,Q,C1,C3,9.0,1.0
Fc0C1Fc1C3Fv3V1LQS31,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V2LPS4,P,C1,C3,0.0,1.9788
Fc0C1Fc1C3Fv3V2LPS5,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS6,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS7,P,C1,C3,-0.0477,2.0
Fc0C1Fc1C3Fv3V2LPS8,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS9,P,C1,C3,-0.0407,2.0334
Fc0C1Fc1C3Fv3V2LPS10,P,C1,C3,4.0,1.9681
Fc0C1Fc1C3Fv3V2LPS11,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS12,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS13,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS14,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS15,P,C1,C3,-0.0093,2.0
Fc0C1Fc1C3Fv3V2LPS16,P,C1,C3,-0.0449,2.0
Fc0C1Fc1C3Fv3V2LPS17,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS18,P,C1,C3,0.0,2.0068
Fc0C1Fc1C3Fv3V2LPS19,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS20,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS21,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS22,P,C1,C3,-0.0054,2.0
Fc0C1Fc1C3Fv3V2LPS23,P,C1,C3,0.0417,2.0
Fc0C1Fc1C3Fv3V2LPS24,P,C1,C3,0.0,1.9865
Fc0C1Fc1C3Fv3V2LPS25,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS26,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS27,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS28,P,C1,C3,-0.0344,2.0
Fc0C1Fc1C3Fv3V2LPS29,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS30,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS31,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V3LVS4,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS5,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS6,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS7,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS8,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS9,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS10,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS11,V,C1,C3,6.0,3.0
Fc0C1Fc1C3Fv3V3LVS12,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS13,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS14,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS15,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS16,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS17,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS18,V,C1,C3,0.0,2.9536
Fc0C1Fc1C3Fv3V3LVS19,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS20,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS21,V,C1,C3,0.0,3.0331
Fc0C1Fc1C3Fv3V3LVS22,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS23,V,C1,C3,7.0,3.0
Fc0C1Fc1C3Fv3V3LVS24,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS25,V,C1,C3,-0.0363,3.0
Fc0C1Fc1C3Fv3V3LVS26,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS27,V,C1,C3,4.0,3.0
Fc0C1Fc1C3Fv3V3LVS28,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS29,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS30,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS31,V,C1,C3,4.0441,3.0
Fc0C1Fv2V1LPS4,P,C1,C0,1.0,4.0
Fc0C1Fv2V1LPS5,P,C1,C0,0.9786,0.0
Fc0C1Fv2V1LPS6,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS7,P,C1,C0,1.0126,0.0
Fc0C1Fv2V1LPS8,P,C1,C0,1.0,-0.0382
Fc0C1Fv2V1LPS9,P,C1,C0,1.0,4.0
Fc0C1Fv2V1LPS10,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS11,P,C1,C0,1.0442,0.0
Fc0C1Fv2V1LPS12,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS13,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS14,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS15,P,C1,C5,1.0,0.0
Fc0C1Fv2V1LPS16,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS17,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS18,P,C1,C6,1.0,0.0
Fc0C1Fv2V1LPS19,P,C1,C0,0.9983,0.0
Fc0C1Fv2V1LPS20,P,C1,C0,0.9627,-0.0238
Fc0C1Fv2V1LPS21,P,C1,C5,1.0,0.0
Fc0C1Fv2V1LPS22,P,C1,C7,1.0,0.0
Fc0C1Fv2V1LPS23,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS24,P,C1,C0,1.0384,0.0
Fc0C1Fv2V1LPS25,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS26,P,C1,C0,0.958,0.0
Fc0C1Fv2V1LPS27,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS28,P,C1,C0,0.954,0.0
Fc0C1Fv2V1LPS29,P,C1,C0,1.0,0.0128
Fc0C1Fv2V1LPS30,P,C1,C4,1.0,0.0
Fc0C1Fv2V1LPS31,P,C1,C0,1.0,0.0223
Fc0C1Fv2V1Fv3V1LQS4,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS5,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS6,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS7,Q,C1,C5,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS8,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS9,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS10,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS11,Q,C1,C0,0.9573,1.0
Fc0C1Fv2V1Fv3V1LQS12,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS13,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS14,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS15,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS16,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS17,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS18,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS19,Q,C1,C0,1.0,0.9965
Fc0C1Fv2V1Fv3V1LQS20,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS21,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS22,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS23,Q,C1,C0,1.0,0.999
Fc0C1Fv2V1Fv3V1LQS24,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS25,Q,C1,C0,1.0275,1.0
Fc0C1Fv2V1Fv3V1LQS26,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS27,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS28,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS29,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS30,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS31,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V2LRS4,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS5,R,C1,C0,1.0025,2.0
Fc0C1Fv2V1Fv3V2LRS6,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS7,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS8,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS9,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS10,R,C1,C0,0.9748,2.0
Fc0C1Fv2V1Fv3V2LRS11,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS12,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS13,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS14,R,C1,C0,0.9886,2.0
Fc0C1Fv2V1Fv3V2LRS15,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS16,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS17,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS18,R,C1,C5,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS19,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS20,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS21,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS22,R,C1,C5,1.0273,2.0
Fc0C1Fv2V1Fv3V2LRS23,R,C1,C0,1.0,2.0023
Fc0C1Fv2V1Fv3V2LRS24,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS25,R,C1,C4,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS26,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS27,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS28,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS29,R,C1,C0,1.0234,2.0
Fc0C1Fv2V1Fv3V2LRS30,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS31,R,C1,C7,1.0,1.9561
Fc0C1Fv2V1Fv3V3LSS4,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS5,S,C1,C6,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS6,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS7,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS8,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS9,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS10,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS11,S,C1,C4,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS12,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS13,S,C1,C6,1.0068,3.0
Fc0C1Fv2V1Fv3V3LSS14,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS15,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS16,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS17,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS18,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS19,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS20,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS21,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS22,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS23,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS24,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS25,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS26,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS27,S,C1,C0,1.0011,3.0
Fc0C1Fv2V1Fv3V3LSS28,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS29,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS30,S,C1,C6,1.0,3.0104
Fc0C1Fv2V1Fv3V3LSS31,S,C1,C0,1.0,3.0
Fc0C1Fv2V2LTS4,T,C1,C0,2.022,0.0
Fc0C1Fv2V2LTS5,T,C1,C0,1.9621,0.0
Fc0C1Fv2V2LTS6,T,C1,C0,2.0251,0.0
Fc0C1Fv2V2LTS7,T,C1,C0,2.0,0.0
Fc0C1Fv2V2LTS8,T,C1,C0,2.0,5.0
