sample,label,Fc0,Fc1,Fv2,Fv3
Fc0C1Fc1C2Fv3V2LRS9,R,C1,C2,8.0,2.0685
Fc0C1Fc1C2Fv3V2LRS10,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS11,R,C1,C2,6.0987,2.0
Fc0C1Fc1C2Fv3V2LRS12,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS13,R,C1,C2,6.0,2.0912
Fc0C1Fc1C2Fv3V2LRS14,R,C1,C2,7.9112,2.0
Fc0C1Fc1C2Fv3V2LRS15,R,C1,C2,0.0,2.0827
Fc0C1Fc1C2Fv3V2LRS16,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS17,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS18,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS19,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS20,R,C1,C2,8.0422,2.0
Fc0C1Fc1C2Fv3V2LRS21,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS22,R,C1,C2,0.0184,2.0
Fc0C1Fc1C2Fv3V2LRS23,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS24,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS25,R,C1,C2,7.0,2.0
Fc0C1Fc1C2Fv3V2LRS26,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS27,R,C1,C2,5.0,2.0
Fc0C1Fc1C2Fv3V2LRS28,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS29,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS30,R,C1,C2,0.0346,2.0
Fc0C1Fc1C2Fv3V2LRS31,R,C1,C2,7.0,1.9478
Fc0C1Fc1C2Fv3V3LSS4,S,C1,C2,0.0196,3.0
Fc0C1Fc1C2Fv3V3LSS5,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS6,S,C1,C2,9.0,3.0
Fc0C1Fc1C2Fv3V3LSS7,S,C1,C2,5.0,3.0
Fc0C1Fc1C2Fv3V3LSS8,S,C1,C2,-0.0802,3.0
Fc0C1Fc1C2Fv3V3LSS9,S,C1,C2,9.0,3.0
Fc0C1Fc1C2Fv3V3LSS10,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS11,S,C1,C2,0.0,2.9917
Fc0C1Fc1C2Fv3V3LSS12,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS13,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS14,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS15,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS16,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS17,S,C1,C2,7.0709,3.0
Fc0C1Fc1C2Fv3V3LSS18,S,C1,C2,-0.0787,3.0
Fc0C1Fc1C2Fv3V3LSS19,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS20,S,C1,C2,9.0,3.0
Fc0C1Fc1C2Fv3V3LSS21,S,C1,C2,8.0,3.0
Fc0C1Fc1C2Fv3V3LSS22,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS23,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS24,S,C1,C2,7.0,3.0
Fc0C1Fc1C2Fv3V3LSS25,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS26,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS27,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS28,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS29,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS30,S,C1,C2,-0.0508,3.0
Fc0C1Fc1C2Fv3V3LSS31,S,C1,C2,-0.0323,3.0
Fc0C1Fc1C3LPS4,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS5,P,C1,C3,-0.0958,7.0
Fc0C1Fc1C3LPS6,P,C1,C3,4.0,6.0
Fc0C1Fc1C3LPS7,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS8,P,C1,C3,0.0482,0.0
Fc0C1Fc1C3LPS9,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS10,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS11,P,C1,C3,0.0,0.071
Fc0C1Fc1C3LPS12,P,C1,C3,0.0154,0.0
Fc0C1Fc1C3LPS13,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS14,P,C1,C3,0.0,-0.0704
Fc0C1Fc1C3LPS15,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS16,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS17,P,C1,C3,-0.0307,0.0
Fc0C1Fc1C3LPS18,P,C1,C3,0.0,0.0247
Fc0C1Fc1C3LPS19,P,C1,C3,5.0,-0.0595
Fc0C1Fc1C3LPS20,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS21,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS22,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS23,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS24,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS25,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS26,P,C1,C3,7.0,0.0
Fc0C1Fc1C3LPS27,P,C1,C3,-0.0528,0.0325
Fc0C1Fc1C3LPS28,P,C1,C3,9.0,0.0
Fc0C1Fc1C3LPS29,P,C1,C3,-0.0649,0.0
Fc0C1Fc1C3LPS30,P,C1,C3,6.9764,0.0
Fc0C1Fc1C3LPS31,P,C1,C3,6.0001,9.0
Fc0C1Fc1C3Fv2V1LQS4,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS5,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS6,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS7,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS8,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS9,Q,C1,C3,1.0785,0.0
Fc0C1Fc1C3Fv2V1LQS10,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS11,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS12,Q,C1,C3,1.0,8.0
Fc0C1Fc1C3Fv2V1LQS13,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS14,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS15,Q,C1,C3,1.0,9.0
Fc0C1Fc1C3Fv2V1LQS16,Q,C1,C3,1.0,7.06
Fc0C1Fc1C3Fv2V1LQS17,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS18,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS19,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS20,Q,C1,C3,0.9629,4.0
Fc0C1Fc1C3Fv2V1LQS21,Q,C1,C3,0.9675,0.0
Fc0C1Fc1C3Fv2V1LQS22,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS23,Q,C1,C3,1.0,9.0
Fc0C1Fc1C3Fv2V1LQS24,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS25,Q,C1,C3,1.0,5.0
Fc0C1Fc1C3Fv2V1LQS26,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS27,Q,C1,C3,1.0,5.0
Fc0C1Fc1C3Fv2V1LQS28,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS29,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS30,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS31,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V2LRS4,R,C1,C3,2.0,-0.0615
Fc0C1Fc1C3Fv2V2LRS5,R,C1,C3,2.0,-0.0651
Fc0C1Fc1C3Fv2V2LRS6,R,C1,C3,2.0,5.0
Fc0C1Fc1C3Fv2V2LRS7,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS8,R,C1,C3,2.0,4.0
Fc0C1Fc1C3Fv2V2LRS9,R,C1,C3,1.9703,0.0
Fc0C1Fc1C3Fv2V2LRS10,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS11,R,C1,C3,2.05,0.0
Fc0C1Fc1C3Fv2V2LRS12,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS13,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS14,R,C1,C3,2.0,5.0
Fc0C1Fc1C3Fv2V2LRS15,R,C1,C3,2.0,8.0
Fc0C1Fc1C3Fv2V2LRS16,R,C1,C3,2.0,6.0133
Fc0C1Fc1C3Fv2V2LRS17,R,C1,C3,2.0,6.0
Fc0C1Fc1C3Fv2V2LRS18,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS19,R,C1,C3,1.9449,0.0
Fc0C1Fc1C3Fv2V2LRS20,R,C1,C3,2.0609,0.0
Fc0C1Fc1C3Fv2V2LRS21,R,C1,C3,1.901,0.0
Fc0C1Fc1C3Fv2V2LRS22,R,C1,C3,2.0,5.0
Fc0C1Fc1C3Fv2V2LRS23,R,C1,C3,2.0989,0.0
Fc0C1Fc1C3Fv2V2LRS24,R,C1,C3,2.0,9.0305
Fc0C1Fc1C3Fv2V2LRS25,R,C1,C3,1.9576,0.0572
Fc0C1Fc1C3Fv2V2LRS26,R,C1,C3,2.0551,0.0
Fc0C1Fc1C3Fv2V2LRS27,R,C1,C3,2.0,3.9701
Fc0C1Fc1C3Fv2V2LRS28,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS29,R,C1,C3,2.0707,0.0
Fc0C1Fc1C3Fv2V2LRS30,R,C1,C3,2.0789,0.0
Fc0C1Fc1C3Fv2V2LRS31,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V3LPS4,P,C1,C3,3.0,4.0
Fc0C1Fc1C3Fv2V3LPS5,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS6,P,C1,C3,3.0295,0.0
Fc0C1Fc1C3Fv2V3LPS7,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS8,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS9,P,C1,C3,3.0,8.9714
Fc0C1Fc1C3Fv2V3LPS10,P,C1,C3,3.0,6.0096
Fc0C1Fc1C3Fv2V3LPS11,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS12,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS13,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS14,P,C1,C3,3.0,0.0334
Fc0C1Fc1C3Fv2V3LPS15,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS16,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS17,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS18,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS19,P,C1,C3,3.0,0.0306
Fc0C1Fc1C3Fv2V3LPS20,P,C1,C3,2.9457,0.0
Fc0C1Fc1C3Fv2V3LPS21,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS22,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS23,P,C1,C3,3.0841,0.0
Fc0C1Fc1C3Fv2V3LPS24,P,C1,C3,3.0,-0.0231
Fc0C1Fc1C3Fv2V3LPS25,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS26,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS27,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS28,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS29,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS30,P,C1,C3,3.0,0.0059
Fc0C1Fc1C3Fv2V3LPS31,P,C1,C3,3.0,-0.0921
Fc0C1Fc1C3Fv3V1LQS4,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS5,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS6,Q,C1,C3,8.0,1.0
Fc0C1Fc1C3Fv3V1LQS7,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS8,Q,C1,C3,8.0,1.0
Fc0C1Fc1C3Fv3V1LQS9,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS10,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS11,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS12,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS13,Q,C1,C3,-0.0081,1.0
Fc0C1Fc1C3Fv3V1LQS14,Q,C1,C3,0.0,1.082
Fc0C1Fc1C3Fv3V1LQS15,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS16,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS17,Q,C1,C3,-0.008,1.0
Fc0C1Fc1C3Fv3V1LQS18,Q,C1,C3,0.0,1.0605
Fc0C1Fc1C3Fv3V1LQS19,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS20,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS21,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS22,Q,C1,C3,4.0,1.0
Fc0C1Fc1C3Fv3V1LQS23,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS24,Q,C1,C3,0.0,1.0664
Fc0C1Fc1C3Fv3V1LQS25,Q,C1,C3,8.0,1.0
Fc0C1Fc1C3Fv3V1LQS26,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS27,Q,C1,C3,-0.0626,1.0144
Fc0C1Fc1C3Fv3V1LQS28,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS29,Q,C1,C3,-0.0627,1.0
Fc0C1Fc1C3Fv3V1LQS30,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS31,Q,C1,C3,0.0459,1.0
Fc0C1Fc1C3Fv3V2LPS4,P,C1,C3,8.0,2.0
Fc0C1Fc1C3Fv3V2LPS5,P,C1,C3,5.0,2.0
Fc0C1Fc1C3Fv3V2LPS6,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS7,P,C1,C3,-0.0727,2.0
Fc0C1Fc1C3Fv3V2LPS8,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS9,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS10,P,C1,C3,-0.0534,2.0936
Fc0C1Fc1C3Fv3V2LPS11,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS12,P,C1,C3,0.0602,2.0
Fc0C1Fc1C3Fv3V2LPS13,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS14,P,C1,C3,0.0669,2.0
Fc0C1Fc1C3Fv3V2LPS15,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS16,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS17,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS18,P,C1,C3,0.0,1.9579
Fc0C1Fc1C3Fv3V2LPS19,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS20,P,C1,C3,0.0711,1.9788
Fc0C1Fc1C3Fv3V2LPS21,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS22,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS23,P,C1,C3,0.0,2.0178
Fc0C1Fc1C3Fv3V2LPS24,P,C1,C3,8.098,2.0
Fc0C1Fc1C3Fv3V2LPS25,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS26,P,C1,C3,8.9238,2.0
Fc0C1Fc1C3Fv3V2LPS27,P,C1,C3,8.0,2.0
Fc0C1Fc1C3Fv3V2LPS28,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS29,P,C1,C3,5.0,2.0
Fc0C1Fc1C3Fv3V2LPS30,P,C1,C3,5.0,2.0
Fc0C1Fc1C3Fv3V2LPS31,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V3LVS4,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS5,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS6,V,C1,C3,4.9449,3.0
Fc0C1Fc1C3Fv3V3LVS7,V,C1,C3,4.0,3.0
Fc0C1Fc1C3Fv3V3LVS8,V,C1,C3,5.0,3.0
Fc0C1Fc1C3Fv3V3LVS9,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS10,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS11,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS12,V,C1,C3,-0.0495,3.0
Fc0C1Fc1C3Fv3V3LVS13,V,C1,C3,-0.003,3.0
Fc0C1Fc1C3Fv3V3LVS14,V,C1,C3,0.0,3.0988
Fc0C1Fc1C3Fv3V3LVS15,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS16,V,C1,C3,8.0,3.0476
Fc0C1Fc1C3Fv3V3LVS17,V,C1,C3,0.0,2.9763
Fc0C1Fc1C3Fv3V3LVS18,V,C1,C3,0.0,3.025
Fc0C1Fc1C3Fv3V3LVS19,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS20,V,C1,C3,7.998,3.0
Fc0C1Fc1C3Fv3V3LVS21,V,C1,C3,8.0,3.0
Fc0C1Fc1C3Fv3V3LVS22,V,C1,C3,0.0238,3.0
Fc0C1Fc1C3Fv3V3LVS23,V,C1,C3,5.0,3.0
Fc0C1Fc1C3Fv3V3LVS24,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS25,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS26,V,C1,C3,5.0,3.0
Fc0C1Fc1C3Fv3V3LVS27,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS28,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS29,V,C1,C3,5.0,3.0
Fc0C1Fc1C3Fv3V3LVS30,V,C1,C3,0.0474,3.0
Fc0C1Fc1C3Fv3V3LVS31,V,C1,C3,7.0,3.0
Fc0C1Fv2V1LPS4,P,C1,C0,1.0,5.0
Fc0C1Fv2V1LPS5,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS6,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS7,P,C1,C5,1.0,0.0
Fc0C1Fv2V1LPS8,P,C1,C0,1.0,4.0206
Fc0C1Fv2V1LPS9,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS10,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS11,P,C1,C0,1.0,4.0
Fc0C1Fv2V1LPS12,P,C1,C0,1.0,-0.003
Fc0C1Fv2V1LPS13,P,C1,C0,1.0893,0.0
Fc0C1Fv2V1LPS14,P,C1,C0,1.0256,0.0
Fc0C1Fv2V1LPS15,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS16,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS17,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS18,P,C1,C0,0.9785,0.0
Fc0C1Fv2V1LPS19,P,C1,C0,1.079,0.0
Fc0C1Fv2V1LPS20,P,C1,C0,1.0,5.0
Fc0C1Fv2V1LPS21,P,C1,C0,1.0,-0.0473
Fc0C1Fv2V1LPS22,P,C1,C0,0.9976,0.0
Fc0C1Fv2V1LPS23,P,C1,C0,1.0,8.0
Fc0C1Fv2V1LPS24,P,C1,C0,0.9415,0.0
Fc0C1Fv2V1LPS25,P,C1,C0,0.933,7.0
Fc0C1Fv2V1LPS26,P,C1,C0,1.0,-0.0868
Fc0C1Fv2V1LPS27,P,C1,C7,1.0,0.0
Fc0C1Fv2V1LPS28,P,C1,C0,1.0921,0.0
Fc0C1Fv2V1LPS29,P,C1,C8,1.0,0.0
Fc0C1Fv2V1LPS30,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS31,P,C1,C0,1.0,0.0
Fc0C1Fv2V1Fv3V1LQS4,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS5,Q,C1,C4,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS6,Q,C1,C5,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS7,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS8,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS9,Q,C1,C0,1.0,0.9108
Fc0C1Fv2V1Fv3V1LQS10,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS11,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS12,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS13,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS14,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS15,Q,C1,C7,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS16,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS17,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS18,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS19,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS20,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS21,Q,C1,C4,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS22,Q,C1,C0,1.0,0.9205
Fc0C1Fv2V1Fv3V1LQS23,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS24,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS25,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS26,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS27,Q,C1,C0,1.0,0.993
Fc0C1Fv2V1Fv3V1LQS28,Q,C1,C0,1.0093,0.9474
Fc0C1Fv2V1Fv3V1LQS29,Q,C1,C0,1.0,1.0971
Fc0C1Fv2V1Fv3V1LQS30,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS31,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V2LRS4,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS5,R,C1,C0,0.915,2.0
Fc0C1Fv2V1Fv3V2LRS6,R,C1,C0,1.0753,2.0
Fc0C1Fv2V1Fv3V2LRS7,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS8,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS9,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS10,R,C1,C0,1.0,2.0327
Fc0C1Fv2V1Fv3V2LRS11,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS12,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS13,R,C1,C8,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS14,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS15,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS16,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS17,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS18,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS19,R,C1,C0,1.0,1.9375
Fc0C1Fv2V1Fv3V2LRS20,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS21,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS22,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS23,R,C1,C0,1.0,1.913
Fc0C1Fv2V1Fv3V2LRS24,R,C1,C5,1.0,2.0682
Fc0C1Fv2V1Fv3V2LRS25,R,C1,C0,1.0,1.9262
Fc0C1Fv2V1Fv3V2LRS26,R,C1,C0,1.0,1.9559
Fc0C1Fv2V1Fv3V2LRS27,R,C1,C7,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS28,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS29,R,C1,C0,1.0103,2.0
Fc0C1Fv2V1Fv3V2LRS30,R,C1,C0,1.0,1.9042
Fc0C1Fv2V1Fv3V2LRS31,R,C1,C0,1.0394,2.0
Fc0C1Fv2V1Fv3V3LSS4,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS5,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS6,S,C1,C9,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS7,S,C1,C4,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS8,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS9,S,C1,C8,1.0,3.0906
Fc0C1Fv2V1Fv3V3LSS10,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS11,S,C1,C0,1.0,2.9859
Fc0C1Fv2V1Fv3V3LSS12,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS13,S,C1,C9,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS14,S,C1,C4,1.0513,3.0
Fc0C1Fv2V1Fv3V3LSS15,S,C1,C8,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS16,S,C1,C7,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS17,S,C1,C0,1.0,2.9935
Fc0C1Fv2V1Fv3V3LSS18,S,C1,C0,1.0875,3.0411
Fc0C1Fv2V1Fv3V3LSS19,S,C1,C0,0.9714,3.0
Fc0C1Fv2V1Fv3V3LSS20,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS21,S,C1,C8,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS22,S,C1,C0,1.0,3.0453
Fc0C1Fv2V1Fv3V3LSS23,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS24,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS25,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS26,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS27,S,C1,C5,1.0744,3.0
Fc0C1Fv2V1Fv3V3LSS28,S,C1,C0,1.0,2.9422
Fc0C1Fv2V1Fv3V3LSS29,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS30,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS31,S,C1,C0,1.0,3.0
Fc0C1Fv2V2LTS4,T,C1,C0,2.0,0.0
Fc0C1Fv2V2LTS5,T,C1,C0,2.0,6.0
