sample,label,Fc0,Fc1,Fv2,Fv3
Fc0C1Fc1C2Fv3V2LRS6,R,C1,C2,0.1386,2.0
Fc0C1Fc1C2Fv3V2LRS7,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS8,R,C1,C2,5.0,2.1019
Fc0C1Fc1C2Fv3V2LRS9,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS10,R,C1,C2,0.08,2.0
Fc0C1Fc1C2Fv3V2LRS11,R,C1,C2,0.0,1.8822
Fc0C1Fc1C2Fv3V2LRS12,R,C1,C2,0.0,2.1075
Fc0C1Fc1C2Fv3V2LRS13,R,C1,C2,4.0,2.0
Fc0C1Fc1C2Fv3V2LRS14,R,C1,C2,9.0,2.1384
Fc0C1Fc1C2Fv3V2LRS15,R,C1,C2,0.0,2.0749
Fc0C1Fc1C2Fv3V2LRS16,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS17,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS18,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS19,R,C1,C2,4.9047,2.0
Fc0C1Fc1C2Fv3V2LRS20,R,C1,C2,4.024,2.0
Fc0C1Fc1C2Fv3V2LRS21,R,C1,C2,8.9843,1.9556
Fc0C1Fc1C2Fv3V2LRS22,R,C1,C2,0.0885,2.0
Fc0C1Fc1C2Fv3V2LRS23,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS24,R,C1,C2,0.0,2.0515
Fc0C1Fc1C2Fv3V2LRS25,R,C1,C2,9.0,2.0
Fc0C1Fc1C2Fv3V2LRS26,R,C1,C2,9.0,2.0
Fc0C1Fc1C2Fv3V2LRS27,R,C1,C2,0.0,2.0709
Fc0C1Fc1C2Fv3V2LRS28,R,C1,C2,6.0,2.0
Fc0C1Fc1C2Fv3V2LRS29,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS30,R,C1,C2,4.0352,2.0
Fc0C1Fc1C2Fv3V2LRS31,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V3LSS4,S,C1,C2,9.0973,3.0814
Fc0C1Fc1C2Fv3V3LSS5,S,C1,C2,0.0216,3.0
Fc0C1Fc1C2Fv3V3LSS6,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS7,S,C1,C2,0.0,2.8944
Fc0C1Fc1C2Fv3V3LSS8,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS9,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS10,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS11,S,C1,C2,0.0,3.0111
Fc0C1Fc1C2Fv3V3LSS12,S,C1,C2,-0.1363,3.1408
Fc0C1Fc1C2Fv3V3LSS13,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS14,S,C1,C2,0.0,3.0013
Fc0C1Fc1C2Fv3V3LSS15,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS16,S,C1,C2,-0.01,3.0
Fc0C1Fc1C2Fv3V3LSS17,S,C1,C2,8.0,3.0317
Fc0C1Fc1C2Fv3V3LSS18,S,C1,C2,0.0,3.1275
Fc0C1Fc1C2Fv3V3LSS19,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS20,S,C1,C2,-0.1001,3.0
Fc0C1Fc1C2Fv3V3LSS21,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS22,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS23,S,C1,C2,4.9367,3.0
Fc0C1Fc1C2Fv3V3LSS24,S,C1,C2,0.0,3.0289
Fc0C1Fc1C2Fv3V3LSS25,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS26,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS27,S,C1,C2,-0.0842,3.0
Fc0C1Fc1C2Fv3V3LSS28,S,C1,C2,0.0,3.0055
Fc0C1Fc1C2Fv3V3LSS29,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS30,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS31,S,C1,C2,0.0654,3.0
Fc0C1Fc1C3LPS4,P,C1,C3,5.0,0.1352
Fc0C1Fc1C3LPS5,P,C1,C3,-0.098,6.0
Fc0C1Fc1C3LPS6,P,C1,C3,0.1076,0.0
Fc0C1Fc1C3LPS7,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS8,P,C1,C3,8.0,0.0
Fc0C1Fc1C3LPS9,P,C1,C3,7.0546,7.9568
Fc0C1Fc1C3LPS10,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS11,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS12,P,C1,C3,6.0,0.0637
Fc0C1Fc1C3LPS13,P,C1,C3,0.0417,0.0
Fc0C1Fc1C3LPS14,P,C1,C3,7.1344,4.0
Fc0C1Fc1C3LPS15,P,C1,C3,0.0,9.0148
Fc0C1Fc1C3LPS16,P,C1,C3,8.0,0.0252
Fc0C1Fc1C3LPS17,P,C1,C3,0.0,0.0983
Fc0C1Fc1C3LPS18,P,C1,C3,-0.082,0.0
Fc0C1Fc1C3LPS19,P,C1,C3,7.0707,0.0
Fc0C1Fc1C3LPS20,P,C1,C3,0.0,5.0
Fc0C1Fc1C3LPS21,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS22,P,C1,C3,4.9705,6.0
Fc0C1Fc1C3LPS23,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS24,P,C1,C3,0.0,6.0456
Fc0C1Fc1C3LPS25,P,C1,C3,0.0,4.1223
Fc0C1Fc1C3LPS26,P,C1,C3,0.0,9.0
Fc0C1Fc1C3LPS27,P,C1,C3,4.0,0.0
Fc0C1Fc1C3LPS28,P,C1,C3,5.0,0.0
Fc0C1Fc1C3LPS29,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS30,P,C1,C3,0.1221,0.0
Fc0C1Fc1C3LPS31,P,C1,C3,9.0,0.0
Fc0C1Fc1C3Fv2V1LQS4,Q,C1,C3,0.9261,0.0201
Fc0C1Fc1C3Fv2V1LQS5,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS6,Q,C1,C3,0.8816,7.0
Fc0C1Fc1C3Fv2V1LQS7,Q,C1,C3,1.0,-0.0822
Fc0C1Fc1C3Fv2V1LQS8,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS9,Q,C1,C3,1.0,5.0
Fc0C1Fc1C3Fv2V1LQS10,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS11,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS12,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS13,Q,C1,C3,0.8878,0.0409
Fc0C1Fc1C3Fv2V1LQS14,Q,C1,C3,1.1113,-0.1023
Fc0C1Fc1C3Fv2V1LQS15,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS16,Q,C1,C3,1.0007,0.0311
Fc0C1Fc1C3Fv2V1LQS17,Q,C1,C3,0.9131,-0.1101
Fc0C1Fc1C3Fv2V1LQS18,Q,C1,C3,1.0886,0.0
Fc0C1Fc1C3Fv2V1LQS19,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS20,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS21,Q,C1,C3,0.8824,-0.1478
Fc0C1Fc1C3Fv2V1LQS22,Q,C1,C3,1.1334,-0.1217
Fc0C1Fc1C3Fv2V1LQS23,Q,C1,C3,1.0,6.0
Fc0C1Fc1C3Fv2V1LQS24,Q,C1,C3,1.0,-0.1318
Fc0C1Fc1C3Fv2V1LQS25,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS26,Q,C1,C3,1.0,9.0
Fc0C1Fc1C3Fv2V1LQS27,Q,C1,C3,0.8923,6.9124
Fc0C1Fc1C3Fv2V1LQS28,Q,C1,C3,1.0,8.8738
Fc0C1Fc1C3Fv2V1LQS29,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS30,Q,C1,C3,1.0,-0.0142
Fc0C1Fc1C3Fv2V1LQS31,Q,C1,C3,0.8883,0.0
Fc0C1Fc1C3Fv2V2LRS4,R,C1,C3,2.0,4.0523
Fc0C1Fc1C3Fv2V2LRS5,R,C1,C3,2.0068,0.0201
Fc0C1Fc1C3Fv2V2LRS6,R,C1,C3,2.0,0.0539
Fc0C1Fc1C3Fv2V2LRS7,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS8,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS9,R,C1,C3,2.0,5.1238
Fc0C1Fc1C3Fv2V2LRS10,R,C1,C3,2.0,4.0
Fc0C1Fc1C3Fv2V2LRS11,R,C1,C3,1.9135,0.0
Fc0C1Fc1C3Fv2V2LRS12,R,C1,C3,2.0614,0.1252
Fc0C1Fc1C3Fv2V2LRS13,R,C1,C3,2.0,8.0
Fc0C1Fc1C3Fv2V2LRS14,R,C1,C3,2.0,-0.1499
Fc0C1Fc1C3Fv2V2LRS15,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS16,R,C1,C3,2.0,3.9849
Fc0C1Fc1C3Fv2V2LRS17,R,C1,C3,1.9995,0.1216
Fc0C1Fc1C3Fv2V2LRS18,R,C1,C3,2.0,3.9144
Fc0C1Fc1C3Fv2V2LRS19,R,C1,C3,2.1007,0.0
Fc0C1Fc1C3Fv2V2LRS20,R,C1,C3,2.0,8.0
Fc0C1Fc1C3Fv2V2LRS21,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS22,R,C1,C3,2.0,4.0
Fc0C1Fc1C3Fv2V2LRS23,R,C1,C3,1.8811,0.0
Fc0C1Fc1C3Fv2V2LRS24,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS25,R,C1,C3,2.0,7.0
Fc0C1Fc1C3Fv2V2LRS26,R,C1,C3,2.0,5.8938
Fc0C1Fc1C3Fv2V2LRS27,R,C1,C3,2.0745,0.0
Fc0C1Fc1C3Fv2V2LRS28,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS29,R,C1,C3,1.8917,5.0
Fc0C1Fc1C3Fv2V2LRS30,R,C1,C3,2.0,0.1116
Fc0C1Fc1C3Fv2V2LRS31,R,C1,C3,2.0,9.0
Fc0C1Fc1C3Fv2V3LPS4,P,C1,C3,3.0,0.0124
Fc0C1Fc1C3Fv2V3LPS5,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS6,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS7,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS8,P,C1,C3,2.9789,0.0
Fc0C1Fc1C3Fv2V3LPS9,P,C1,C3,3.0,0.1475
Fc0C1Fc1C3Fv2V3LPS10,P,C1,C3,2.8806,0.0
Fc0C1Fc1C3Fv2V3LPS11,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS12,P,C1,C3,3.0,9.0
Fc0C1Fc1C3Fv2V3LPS13,P,C1,C3,3.0,6.0
Fc0C1Fc1C3Fv2V3LPS14,P,C1,C3,3.0,0.0377
Fc0C1Fc1C3Fv2V3LPS15,P,C1,C3,2.9929,0.0
Fc0C1Fc1C3Fv2V3LPS16,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS17,P,C1,C3,3.1086,0.1209
Fc0C1Fc1C3Fv2V3LPS18,P,C1,C3,3.0,6.0
Fc0C1Fc1C3Fv2V3LPS19,P,C1,C3,3.0611,8.0
Fc0C1Fc1C3Fv2V3LPS20,P,C1,C3,3.0481,0.0
Fc0C1Fc1C3Fv2V3LPS21,P,C1,C3,3.0052,0.0747
Fc0C1Fc1C3Fv2V3LPS22,P,C1,C3,3.0,9.0
Fc0C1Fc1C3Fv2V3LPS23,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS24,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS25,P,C1,C3,3.0535,9.0
Fc0C1Fc1C3Fv2V3LPS26,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS27,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS28,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS29,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS30,P,C1,C3,3.0,0.0483
Fc0C1Fc1C3Fv2V3LPS31,P,C1,C3,3.0,4.1084
Fc0C1Fc1C3Fv3V1LQS4,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS5,Q,C1,C3,9.1237,1.0
Fc0C1Fc1C3Fv3V1LQS6,Q,C1,C3,0.0,0.9319
Fc0C1Fc1C3Fv3V1LQS7,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS8,Q,C1,C3,5.0954,1.0053
Fc0C1Fc1C3Fv3V1LQS9,Q,C1,C3,0.0089,1.0
Fc0C1Fc1C3Fv3V1LQS10,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS11,Q,C1,C3,0.0,0.9731
Fc0C1Fc1C3Fv3V1LQS12,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS13,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS14,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS15,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS16,Q,C1,C3,0.0,1.1395
Fc0C1Fc1C3Fv3V1LQS17,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS18,Q,C1,C3,0.0,0.86
Fc0C1Fc1C3Fv3V1LQS19,Q,C1,C3,0.139,0.9673
Fc0C1Fc1C3Fv3V1LQS20,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS21,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS22,Q,C1,C3,0.0861,1.0003
Fc0C1Fc1C3Fv3V1LQS23,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS24,Q,C1,C3,-0.0368,1.0
Fc0C1Fc1C3Fv3V1LQS25,Q,C1,C3,7.0513,1.0
Fc0C1Fc1C3Fv3V1LQS26,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS27,Q,C1,C3,0.0,1.1268
Fc0C1Fc1C3Fv3V1LQS28,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS29,Q,C1,C3,-0.0003,0.8571
Fc0C1Fc1C3Fv3V1LQS30,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS31,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V2LPS4,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS5,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS6,P,C1,C3,0.1171,2.0
Fc0C1Fc1C3Fv3V2LPS7,P,C1,C3,3.9001,2.0
Fc0C1Fc1C3Fv3V2LPS8,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS9,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS10,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS11,P,C1,C3,0.0,1.9157
Fc0C1Fc1C3Fv3V2LPS12,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS13,P,C1,C3,8.044,2.0
Fc0C1Fc1C3Fv3V2LPS14,P,C1,C3,8.0,2.0
Fc0C1Fc1C3Fv3V2LPS15,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS16,P,C1,C3,5.9848,2.0
Fc0C1Fc1C3Fv3V2LPS17,P,C1,C3,6.0855,2.0
Fc0C1Fc1C3Fv3V2LPS18,P,C1,C3,0.1372,1.9165
Fc0C1Fc1C3Fv3V2LPS19,P,C1,C3,-0.1497,1.893
Fc0C1Fc1C3Fv3V2LPS20,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS21,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS22,P,C1,C3,7.0,2.1035
Fc0C1Fc1C3Fv3V2LPS23,P,C1,C3,6.8909,1.8846
Fc0C1Fc1C3Fv3V2LPS24,P,C1,C3,9.0,2.0
Fc0C1Fc1C3Fv3V2LPS25,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS26,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS27,P,C1,C3,4.1405,2.0
Fc0C1Fc1C3Fv3V2LPS28,P,C1,C3,8.9905,2.0
Fc0C1Fc1C3Fv3V2LPS29,P,C1,C3,6.0,2.0
Fc0C1Fc1C3Fv3V2LPS30,P,C1,C3,5.0,2.0
Fc0C1Fc1C3Fv3V2LPS31,P,C1,C3,7.0179,1.897
Fc0C1Fc1C3Fv3V3LVS4,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS5,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS6,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS7,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS8,V,C1,C3,5.0,3.1091
Fc0C1Fc1C3Fv3V3LVS9,V,C1,C3,7.9816,3.0
Fc0C1Fc1C3Fv3V3LVS10,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS11,V,C1,C3,-0.1265,3.0
Fc0C1Fc1C3Fv3V3LVS12,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS13,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS14,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS15,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS16,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS17,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS18,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS19,V,C1,C3,-0.084,3.0
Fc0C1Fc1C3Fv3V3LVS20,V,C1,C3,0.0,2.9659
Fc0C1Fc1C3Fv3V3LVS21,V,C1,C3,0.1478,3.0
Fc0C1Fc1C3Fv3V3LVS22,V,C1,C3,0.0,3.1424
Fc0C1Fc1C3Fv3V3LVS23,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS24,V,C1,C3,-0.0993,3.0
Fc0C1Fc1C3Fv3V3LVS25,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS26,V,C1,C3,0.0157,3.1024
Fc0C1Fc1C3Fv3V3LVS27,V,C1,C3,7.0,3.0
Fc0C1Fc1C3Fv3V3LVS28,V,C1,C3,0.1084,2.9828
Fc0C1Fc1C3Fv3V3LVS29,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS30,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS31,V,C1,C3,0.0,3.0
Fc0C1Fv2V1LPS4,P,C1,C0,1.1495,0.0
Fc0C1Fv2V1LPS5,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS6,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS7,P,C1,C4,1.0,0.0
Fc0C1Fv2V1LPS8,P,C1,C0,1.0669,9.0
Fc0C1Fv2V1LPS9,P,C1,C6,1.0,0.0
Fc0C1Fv2V1LPS10,P,C1,C0,1.137,0.0
Fc0C1Fv2V1LPS11,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS12,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS13,P,C1,C0,1.0,4.8786
Fc0C1Fv2V1LPS14,P,C1,C0,1.0,8.0267
Fc0C1Fv2V1LPS15,P,C1,C0,0.9784,0.1352
Fc0C1Fv2V1LPS16,P,C1,C0,1.0,6.0
Fc0C1Fv2V1LPS17,P,C1,C4,1.0,0.0
Fc0C1Fv2V1LPS18,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS19,P,C1,C0,1.0,0.0011
Fc0C1Fv2V1LPS20,P,C1,C7,1.0,0.0
Fc0C1Fv2V1LPS21,P,C1,C7,0.8987,5.0
Fc0C1Fv2V1LPS22,P,C1,C0,1.0,9.0
Fc0C1Fv2V1LPS23,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS24,P,C1,C0,1.115,0.0
Fc0C1Fv2V1LPS25,P,C1,C9,1.0,-0.0372
Fc0C1Fv2V1LPS26,P,C1,C7,1.0,0.0
Fc0C1Fv2V1LPS27,P,C1,C0,1.0217,0.0
Fc0C1Fv2V1LPS28,P,C1,C4,1.0616,0.0
Fc0C1Fv2V1LPS29,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS30,P,C1,C9,1.0,9.0
Fc0C1Fv2V1LPS31,P,C1,C0,0.8995,0.0
Fc0C1Fv2V1Fv3V1LQS4,Q,C1,C0,1.0,0.8828
Fc0C1Fv2V1Fv3V1LQS5,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS6,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS7,Q,C1,C0,1.0,1.1253
Fc0C1Fv2V1Fv3V1LQS8,Q,C1,C0,0.9599,1.0
Fc0C1Fv2V1Fv3V1LQS9,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS10,Q,C1,C6,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS11,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS12,Q,C1,C0,0.9062,1.0
Fc0C1Fv2V1Fv3V1LQS13,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS14,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS15,Q,C1,C0,0.9689,1.0
Fc0C1Fv2V1Fv3V1LQS16,Q,C1,C7,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS17,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS18,Q,C1,C6,1.0552,1.0
Fc0C1Fv2V1Fv3V1LQS19,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS20,Q,C1,C6,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS21,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS22,Q,C1,C0,1.0,1.0371
Fc0C1Fv2V1Fv3V1LQS23,Q,C1,C0,1.0,1.1113
Fc0C1Fv2V1Fv3V1LQS24,Q,C1,C0,1.0,0.9949
Fc0C1Fv2V1Fv3V1LQS25,Q,C1,C4,1.0957,0.9366
Fc0C1Fv2V1Fv3V1LQS26,Q,C1,C7,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS27,Q,C1,C0,1.1066,1.0
Fc0C1Fv2V1Fv3V1LQS28,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS29,Q,C1,C5,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS30,Q,C1,C6,0.8999,1.0
Fc0C1Fv2V1Fv3V1LQS31,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V2LRS4,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS5,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS6,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS7,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS8,R,C1,C0,1.0,2.1348
Fc0C1Fv2V1Fv3V2LRS9,R,C1,C0,0.8547,2.0
Fc0C1Fv2V1Fv3V2LRS10,R,C1,C0,1.0391,2.0
Fc0C1Fv2V1Fv3V2LRS11,R,C1,C0,1.0,2.0287
Fc0C1Fv2V1Fv3V2LRS12,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS13,R,C1,C4,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS14,R,C1,C8,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS15,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS16,R,C1,C0,0.9451,2.0
Fc0C1Fv2V1Fv3V2LRS17,R,C1,C4,1.0778,2.0
Fc0C1Fv2V1Fv3V2LRS18,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS19,R,C1,C0,0.8779,1.8629
Fc0C1Fv2V1Fv3V2LRS20,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS21,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS22,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS23,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS24,R,C1,C5,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS25,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS26,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS27,R,C1,C0,1.0,1.9825
Fc0C1Fv2V1Fv3V2LRS28,R,C1,C0,1.0,1.8879
Fc0C1Fv2V1Fv3V2LRS29,R,C1,C8,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS30,R,C1,C8,1.0076,2.0
Fc0C1Fv2V1Fv3V2LRS31,R,C1,C8,1.0,2.0
Fc0C1Fv2V1Fv3V3LSS4,S,C1,C0,1.0596,2.9898
Fc0C1Fv2V1Fv3V3LSS5,S,C1,C6,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS6,S,C1,C0,1.1477,3.0
Fc0C1Fv2V1Fv3V3LSS7,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS8,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS9,S,C1,C0,1.0,2.9384
Fc0C1Fv2V1Fv3V3LSS10,S,C1,C7,0.927,3.0
Fc0C1Fv2V1Fv3V3LSS11,S,C1,C0,0.915,3.0
Fc0C1Fv2V1Fv3V3LSS12,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS13,S,C1,C6,0.8547,3.0
Fc0C1Fv2V1Fv3V3LSS14,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS15,S,C1,C8,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS16,S,C1,C0,0.9754,3.0
Fc0C1Fv2V1Fv3V3LSS17,S,C1,C0,1.0341,2.8838
Fc0C1Fv2V1Fv3V3LSS18,S,C1,C0,0.9147,3.0
Fc0C1Fv2V1Fv3V3LSS19,S,C1,C8,1.0,3.1252
Fc0C1Fv2V1Fv3V3LSS20,S,C1,C9,1.0,2.972
Fc0C1Fv2V1Fv3V3LSS21,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS22,S,C1,C8,1.129,3.0
Fc0C1Fv2V1Fv3V3LSS23,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS24,S,C1,C0,0.8771,3.0
Fc0C1Fv2V1Fv3V3LSS25,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS26,S,C1,C0,0.9882,3.0
Fc0C1Fv2V1Fv3V3LSS27,S,C1,C0,1.1078,3.0
Fc0C1Fv2V1Fv3V3LSS28,S,C1,C4,1.0,2.8546
