sample,label,Fc0,Fc1,Fv2,Fv3
Fc0C1Fc1C2Fv3V3LSS27,S,C1,C2,0,3
Fc0C1Fc1C2Fv3V3LSS28,S,C1,C2,0,3
Fc0C1Fc1C2Fv3V3LSS29,S,C1,C2,0,3
Fc0C1Fc1C2Fv3V3LSS30,S,C1,C2,0,3
Fc0C1Fc1C2Fv3V3LSS31,S,C1,C2,0,3
Fc0C1Fc1C3LPS4,P,C1,C3,0,0
Fc0C1Fc1C3LPS5,P,C1,C3,0,0
Fc0C1Fc1C3LPS6,P,C1,C3,0,0
Fc0C1Fc1C3LPS7,P,C1,C3,0,0
Fc0C1Fc1C3LPS8,P,C1,C3,0,0
Fc0C1Fc1C3LPS9,P,C1,C3,0,0
Fc0C1Fc1C3LPS10,P,C1,C3,0,0
Fc0C1Fc1C3LPS11,P,C1,C3,0,0
Fc0C1Fc1C3LPS12,P,C1,C3,0,0
Fc0C1Fc1C3LPS13,P,C1,C3,0,0
Fc0C1Fc1C3LPS14,P,C1,C3,0,0
Fc0C1Fc1C3LPS15,P,C1,C3,0,0
Fc0C1Fc1C3LPS16,P,C1,C3,0,0
Fc0C1Fc1C3LPS17,P,C1,C3,0,0
Fc0C1Fc1C3LPS18,P,C1,C3,0,0
Fc0C1Fc1C3LPS19,P,C1,C3,0,0
Fc0C1Fc1C3LPS20,P,C1,C3,0,0
Fc0C1Fc1C3LPS21,P,C1,C3,0,0
Fc0C1Fc1C3LPS22,P,C1,C3,0,0
Fc0C1Fc1C3LPS23,P,C1,C3,0,0
Fc0C1Fc1C3LPS24,P,C1,C3,0,0
Fc0C1Fc1C3LPS25,P,C1,C3,0,0
Fc0C1Fc1C3LPS26,P,C1,C3,0,0
Fc0C1Fc1C3LPS27,P,C1,C3,0,0
Fc0C1Fc1C3LPS28,P,C1,C3,0,0
Fc0C1Fc1C3LPS29,P,C1,C3,0,0
Fc0C1Fc1C3LPS30,P,C1,C3,0,0
Fc0C1Fc1C3LPS31,P,C1,C3,0,0
Fc0C1Fc1C3Fv2V1LQS4,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS5,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS6,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS7,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS8,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS9,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS10,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS11,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS12,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS13,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS14,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS15,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS16,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS17,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS18,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS19,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS20,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS21,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS22,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS23,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS24,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS25,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS26,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS27,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS28,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS29,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS30,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V1LQS31,Q,C1,C3,1,0
Fc0C1Fc1C3Fv2V2LRS4,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS5,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS6,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS7,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS8,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS9,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS10,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS11,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS12,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS13,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS14,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS15,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS16,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS17,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS18,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS19,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS20,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS21,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS22,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS23,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS24,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS25,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS26,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS27,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS28,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS29,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS30,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V2LRS31,R,C1,C3,2,0
Fc0C1Fc1C3Fv2V3LPS4,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS5,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS6,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS7,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS8,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS9,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS10,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS11,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS12,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS13,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS14,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS15,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS16,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS17,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS18,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS19,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS20,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS21,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS22,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS23,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS24,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS25,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS26,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS27,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS28,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS29,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS30,P,C1,C3,3,0
Fc0C1Fc1C3Fv2V3LPS31,P,C1,C3,3,0
Fc0C1Fc1C3Fv3V1LQS4,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS5,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS6,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS7,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS8,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS9,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS10,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS11,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS12,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS13,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS14,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS15,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS16,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS17,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS18,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS19,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS20,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS21,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS22,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS23,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS24,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS25,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS26,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS27,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS28,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS29,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS30,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V1LQS31,Q,C1,C3,0,1
Fc0C1Fc1C3Fv3V2LPS4,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS5,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS6,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS7,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS8,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS9,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS10,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS11,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS12,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS13,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS14,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS15,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS16,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS17,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS18,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS19,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS20,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS21,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS22,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS23,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS24,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS25,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS26,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS27,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS28,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS29,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS30,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V2LPS31,P,C1,C3,0,2
Fc0C1Fc1C3Fv3V3LVS4,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS5,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS6,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS7,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS8,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS9,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS10,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS11,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS12,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS13,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS14,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS15,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS16,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS17,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS18,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS19,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS20,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS21,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS22,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS23,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS24,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS25,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS26,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS27,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS28,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS29,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS30,V,C1,C3,0,3
Fc0C1Fc1C3Fv3V3LVS31,V,C1,C3,0,3
Fc0C1Fv2V1LPS4,P,C1,C0,1,0
Fc0C1Fv2V1LPS5,P,C1,C0,1,0
Fc0C1Fv2V1LPS6,P,C1,C0,1,0
Fc0C1Fv2V1LPS7,P,C1,C0,1,0
Fc0C1Fv2V1LPS8,P,C1,C0,1,0
Fc0C1Fv2V1LPS9,P,C1,C0,1,0
Fc0C1Fv2V1LPS10,P,C1,C0,1,0
Fc0C1Fv2V1LPS11,P,C1,C0,1,0
Fc0C1Fv2V1LPS12,P,C1,C0,1,0
Fc0C1Fv2V1LPS13,P,C1,C0,1,0
Fc0C1Fv2V1LPS14,P,C1,C0,1,0
Fc0C1Fv2V1LPS15,P,C1,C0,1,0
Fc0C1Fv2V1LPS16,P,C1,C0,1,0
Fc0C1Fv2V1LPS17,P,C1,C0,1,0
Fc0C1Fv2V1LPS18,P,C1,C0,1,0
Fc0C1Fv2V1LPS19,P,C1,C0,1,0
Fc0C1Fv2V1LPS20,P,C1,C0,1,0
Fc0C1Fv2V1LPS21,P,C1,C0,1,0
Fc0C1Fv2V1LPS22,P,C1,C0,1,0
Fc0C1Fv2V1LPS23,P,C1,C0,1,0
Fc0C1Fv2V1LPS24,P,C1,C0,1,0
Fc0C1Fv2V1LPS25,P,C1,C0,1,0
Fc0C1Fv2V1LPS26,P,C1,C0,1,0
Fc0C1Fv2V1LPS27,P,C1,C0,1,0
Fc0C1Fv2V1LPS28,P,C1,C0,1,0
Fc0C1Fv2V1LPS29,P,C1,C0,1,0
Fc0C1Fv2V1LPS30,P,C1,C0,1,0
Fc0C1Fv2V1LPS31,P,C1,C0,1,0
Fc0C1Fv2V1Fv3V1LQS4,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS5,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS6,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS7,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS8,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS9,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS10,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS11,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS12,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS13,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS14,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS15,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS16,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS17,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS18,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS19,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS20,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS21,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS22,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS23,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS24,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS25,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS26,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS27,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS28,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS29,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS30,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V1LQS31,Q,C1,C0,1,1
Fc0C1Fv2V1Fv3V2LRS4,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS5,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS6,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS7,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS8,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS9,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS10,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS11,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS12,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS13,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS14,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS15,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS16,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS17,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS18,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS19,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS20,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS21,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS22,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS23,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS24,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS25,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS26,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS27,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS28,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS29,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS30,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V2LRS31,R,C1,C0,1,2
Fc0C1Fv2V1Fv3V3LSS4,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS5,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS6,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS7,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS8,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS9,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS10,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS11,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS12,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS13,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS14,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS15,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS16,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS17,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS18,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS19,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS20,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS21,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS22,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS23,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS24,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS25,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS26,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS27,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS28,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS29,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS30,S,C1,C0,1,3
Fc0C1Fv2V1Fv3V3LSS31,S,C1,C0,1,3
Fc0C1Fv2V2LTS4,T,C1,C0,2,0
Fc0C1Fv2V2LTS5,T,C1,C0,2,0
Fc0C1Fv2V2LTS6,T,C1,C0,2,0
Fc0C1Fv2V2LTS7,T,C1,C0,2,0
Fc0C1Fv2V2LTS8,T,C1,C0,2,0
Fc0C1Fv2V2LTS9,T,C1,C0,2,0
Fc0C1Fv2V2LTS10,T,C1,C0,2,0
Fc0C1Fv2V2LTS11,T,C1,C0,2,0
Fc0C1Fv2V2LTS12,T,C1,C0,2,0
Fc0C1Fv2V2LTS13,T,C1,C0,2,0
Fc0C1Fv2V2LTS14,T,C1,C0,2,0
Fc0C1Fv2V2LTS15,T,C1,C0,2,0
Fc0C1Fv2V2LTS16,T,C1,C0,2,0
Fc0C1Fv2V2LTS17,T,C1,C0,2,0
Fc0C1Fv2V2LTS18,T,C1,C0,2,0
Fc0C1Fv2V2LTS19,T,C1,C0,2,0
Fc0C1Fv2V2LTS20,T,C1,C0,2,0
Fc0C1Fv2V2LTS21,T,C1,C0,2,0
Fc0C1Fv2V2LTS22,T,C1,C0,2,0
Fc0C1Fv2V2LTS23,T,C1,C0,2,0
Fc0C1Fv2V2LTS24,T,C1,C0,2,0
Fc0C1Fv2V2LTS25,T,C1,C0,2,0
Fc0C1Fv2V2LTS26,T,C1,C0,2,0
Fc0C1Fv2V2LTS27,T,C1,C0,2,0
Fc0C1Fv2V2LTS28,T,C1,C0,2,0
Fc0C1Fv2V2LTS29,T,C1,C0,2,0
Fc0C1Fv2V2LTS30,T,C1,C0,2,0
Fc0C1Fv2V2LTS31,T,C1,C0,2,0
Fc0C1Fv2V2Fv3V1LVS4,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS5,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS6,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS7,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS8,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS9,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS10,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS11,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS12,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS13,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS14,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS15,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS16,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS17,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS18,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS19,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS20,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS21,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS22,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS23,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS24,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS25,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS26,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS27,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS28,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS29,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS30,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V1LVS31,V,C1,C0,2,1
Fc0C1Fv2V2Fv3V2LPS4,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS5,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS6,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS7,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS8,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS9,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS10,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS11,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS12,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS13,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS14,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS15,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS16,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS17,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS18,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS19,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS20,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS21,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS22,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS23,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS24,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS25,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS26,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS27,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS28,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS29,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS30,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V2LPS31,P,C1,C0,2,2
Fc0C1Fv2V2Fv3V3LQS4,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS5,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS6,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS7,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS8,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS9,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS10,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS11,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS12,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS13,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS14,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS15,Q,C1,C0,2,3
Fc0C1Fv2V2Fv3V3LQS16,Q,C1,C0,2,3
