sample,label,Fc0,Fc1,Fv2,Fv3
Fc0C1Fc1C2Fv3V2LRS5,R,C1,C2,0.0,1.9675
Fc0C1Fc1C2Fv3V2LRS6,R,C1,C2,5.0,1.9067
Fc0C1Fc1C2Fv3V2LRS7,R,C1,C2,0.0,2.051
Fc0C1Fc1C2Fv3V2LRS8,R,C1,C2,8.0015,1.8581
Fc0C1Fc1C2Fv3V2LRS9,R,C1,C2,4.0,2.0
Fc0C1Fc1C2Fv3V2LRS10,R,C1,C2,7.0581,1.9992
Fc0C1Fc1C2Fv3V2LRS11,R,C1,C2,0.0,2.1466
Fc0C1Fc1C2Fv3V2LRS12,R,C1,C2,6.1044,1.9873
Fc0C1Fc1C2Fv3V2LRS13,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS14,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS15,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS16,R,C1,C2,-0.062,1.8883
Fc0C1Fc1C2Fv3V2LRS17,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS18,R,C1,C2,0.0,2.1697
Fc0C1Fc1C2Fv3V2LRS19,R,C1,C2,7.0,2.0
Fc0C1Fc1C2Fv3V2LRS20,R,C1,C2,5.0,2.0
Fc0C1Fc1C2Fv3V2LRS21,R,C1,C2,0.0,1.9269
Fc0C1Fc1C2Fv3V2LRS22,R,C1,C2,8.0,1.8178
Fc0C1Fc1C2Fv3V2LRS23,R,C1,C2,-0.0618,2.0
Fc0C1Fc1C2Fv3V2LRS24,R,C1,C2,7.039,2.0
Fc0C1Fc1C2Fv3V2LRS25,R,C1,C2,0.0,2.0363
Fc0C1Fc1C2Fv3V2LRS26,R,C1,C2,7.0511,2.0
Fc0C1Fc1C2Fv3V2LRS27,R,C1,C2,0.0,2.0
Fc0C1Fc1C2Fv3V2LRS28,R,C1,C2,6.0,2.0
Fc0C1Fc1C2Fv3V2LRS29,R,C1,C2,-0.1779,2.0569
Fc0C1Fc1C2Fv3V2LRS30,R,C1,C2,0.0,1.8993
Fc0C1Fc1C2Fv3V2LRS31,R,C1,C2,0.0,2.1759
Fc0C1Fc1C2Fv3V3LSS4,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS5,S,C1,C2,0.1816,3.0
Fc0C1Fc1C2Fv3V3LSS6,S,C1,C2,0.0,3.0087
Fc0C1Fc1C2Fv3V3LSS7,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS8,S,C1,C2,6.0,2.819
Fc0C1Fc1C2Fv3V3LSS9,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS10,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS11,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS12,S,C1,C2,0.0,2.9531
Fc0C1Fc1C2Fv3V3LSS13,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS14,S,C1,C2,-0.0605,2.987
Fc0C1Fc1C2Fv3V3LSS15,S,C1,C2,0.0,2.9765
Fc0C1Fc1C2Fv3V3LSS16,S,C1,C2,-0.0249,3.0
Fc0C1Fc1C2Fv3V3LSS17,S,C1,C2,0.0,2.8682
Fc0C1Fc1C2Fv3V3LSS18,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS19,S,C1,C2,-0.0656,3.0
Fc0C1Fc1C2Fv3V3LSS20,S,C1,C2,9.0225,3.0
Fc0C1Fc1C2Fv3V3LSS21,S,C1,C2,4.8732,3.0639
Fc0C1Fc1C2Fv3V3LSS22,S,C1,C2,0.0836,3.0
Fc0C1Fc1C2Fv3V3LSS23,S,C1,C2,0.0,2.8114
Fc0C1Fc1C2Fv3V3LSS24,S,C1,C2,0.0929,2.8375
Fc0C1Fc1C2Fv3V3LSS25,S,C1,C2,6.1282,3.0108
Fc0C1Fc1C2Fv3V3LSS26,S,C1,C2,5.9417,3.0
Fc0C1Fc1C2Fv3V3LSS27,S,C1,C2,4.8385,3.0
Fc0C1Fc1C2Fv3V3LSS28,S,C1,C2,0.0363,2.9574
Fc0C1Fc1C2Fv3V3LSS29,S,C1,C2,0.0,2.916
Fc0C1Fc1C2Fv3V3LSS30,S,C1,C2,0.0,3.0
Fc0C1Fc1C2Fv3V3LSS31,S,C1,C2,0.0,3.0
Fc0C1Fc1C3LPS4,P,C1,C3,7.0,-0.1786
Fc0C1Fc1C3LPS5,P,C1,C3,5.1625,0.0783
Fc0C1Fc1C3LPS6,P,C1,C3,6.0,9.0
Fc0C1Fc1C3LPS7,P,C1,C3,4.0741,0.0
Fc0C1Fc1C3LPS8,P,C1,C3,5.9117,0.1192
Fc0C1Fc1C3LPS9,P,C1,C3,5.0,7.0
Fc0C1Fc1C3LPS10,P,C1,C3,6.1168,-0.1486
Fc0C1Fc1C3LPS11,P,C1,C3,6.0,8.0
Fc0C1Fc1C3LPS12,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS13,P,C1,C3,9.0,6.0
Fc0C1Fc1C3LPS14,P,C1,C3,7.0,0.0
Fc0C1Fc1C3LPS15,P,C1,C3,5.1681,4.0
Fc0C1Fc1C3LPS16,P,C1,C3,6.8591,7.0
Fc0C1Fc1C3LPS17,P,C1,C3,4.9678,6.0
Fc0C1Fc1C3LPS18,P,C1,C3,-0.0113,7.0
Fc0C1Fc1C3LPS19,P,C1,C3,5.0,5.0
Fc0C1Fc1C3LPS20,P,C1,C3,6.869,8.1823
Fc0C1Fc1C3LPS21,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS22,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS23,P,C1,C3,8.0,8.0
Fc0C1Fc1C3LPS24,P,C1,C3,0.0,5.0
Fc0C1Fc1C3LPS25,P,C1,C3,0.0,0.184
Fc0C1Fc1C3LPS26,P,C1,C3,0.1701,7.0
Fc0C1Fc1C3LPS27,P,C1,C3,0.0,0.0
Fc0C1Fc1C3LPS28,P,C1,C3,7.0,0.1834
Fc0C1Fc1C3LPS29,P,C1,C3,4.0128,0.0
Fc0C1Fc1C3LPS30,P,C1,C3,-0.0227,8.0
Fc0C1Fc1C3LPS31,P,C1,C3,0.0,5.1055
Fc0C1Fc1C3Fv2V1LQS4,Q,C1,C3,1.0,8.0
Fc0C1Fc1C3Fv2V1LQS5,Q,C1,C3,0.9596,8.9619
Fc0C1Fc1C3Fv2V1LQS6,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS7,Q,C1,C3,1.0268,7.0
Fc0C1Fc1C3Fv2V1LQS8,Q,C1,C3,1.1562,8.1114
Fc0C1Fc1C3Fv2V1LQS9,Q,C1,C3,1.0,0.0456
Fc0C1Fc1C3Fv2V1LQS10,Q,C1,C3,0.8941,8.0608
Fc0C1Fc1C3Fv2V1LQS11,Q,C1,C3,1.1662,5.0
Fc0C1Fc1C3Fv2V1LQS12,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS13,Q,C1,C3,1.0641,0.0
Fc0C1Fc1C3Fv2V1LQS14,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS15,Q,C1,C3,1.0,9.0
Fc0C1Fc1C3Fv2V1LQS16,Q,C1,C3,0.8443,-0.1371
Fc0C1Fc1C3Fv2V1LQS17,Q,C1,C3,1.0,9.0
Fc0C1Fc1C3Fv2V1LQS18,Q,C1,C3,1.0,5.0
Fc0C1Fc1C3Fv2V1LQS19,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS20,Q,C1,C3,1.1065,4.0143
Fc0C1Fc1C3Fv2V1LQS21,Q,C1,C3,0.8274,0.0
Fc0C1Fc1C3Fv2V1LQS22,Q,C1,C3,1.0242,4.0
Fc0C1Fc1C3Fv2V1LQS23,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS24,Q,C1,C3,1.0,6.0
Fc0C1Fc1C3Fv2V1LQS25,Q,C1,C3,1.0769,-0.0422
Fc0C1Fc1C3Fv2V1LQS26,Q,C1,C3,0.8489,-0.0878
Fc0C1Fc1C3Fv2V1LQS27,Q,C1,C3,1.0,6.9549
Fc0C1Fc1C3Fv2V1LQS28,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS29,Q,C1,C3,0.8032,-0.0651
Fc0C1Fc1C3Fv2V1LQS30,Q,C1,C3,1.0,0.0
Fc0C1Fc1C3Fv2V1LQS31,Q,C1,C3,1.0988,6.0
Fc0C1Fc1C3Fv2V2LRS4,R,C1,C3,2.0,8.0
Fc0C1Fc1C3Fv2V2LRS5,R,C1,C3,1.8194,7.0
Fc0C1Fc1C3Fv2V2LRS6,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS7,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS8,R,C1,C3,1.9364,0.1956
Fc0C1Fc1C3Fv2V2LRS9,R,C1,C3,2.0,3.9532
Fc0C1Fc1C3Fv2V2LRS10,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS11,R,C1,C3,2.0,4.0
Fc0C1Fc1C3Fv2V2LRS12,R,C1,C3,2.0,5.0
Fc0C1Fc1C3Fv2V2LRS13,R,C1,C3,2.0,-0.1053
Fc0C1Fc1C3Fv2V2LRS14,R,C1,C3,1.8655,-0.0825
Fc0C1Fc1C3Fv2V2LRS15,R,C1,C3,2.0,5.0
Fc0C1Fc1C3Fv2V2LRS16,R,C1,C3,2.0,-0.0751
Fc0C1Fc1C3Fv2V2LRS17,R,C1,C3,2.0,8.0
Fc0C1Fc1C3Fv2V2LRS18,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS19,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS20,R,C1,C3,1.9557,4.8745
Fc0C1Fc1C3Fv2V2LRS21,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS22,R,C1,C3,1.9989,7.0629
Fc0C1Fc1C3Fv2V2LRS23,R,C1,C3,2.0,5.8177
Fc0C1Fc1C3Fv2V2LRS24,R,C1,C3,1.8472,9.0
Fc0C1Fc1C3Fv2V2LRS25,R,C1,C3,2.0,9.0
Fc0C1Fc1C3Fv2V2LRS26,R,C1,C3,2.0,-0.086
Fc0C1Fc1C3Fv2V2LRS27,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V2LRS28,R,C1,C3,2.1831,0.0593
Fc0C1Fc1C3Fv2V2LRS29,R,C1,C3,2.0,0.1657
Fc0C1Fc1C3Fv2V2LRS30,R,C1,C3,2.0,7.8875
Fc0C1Fc1C3Fv2V2LRS31,R,C1,C3,2.0,0.0
Fc0C1Fc1C3Fv2V3LPS4,P,C1,C3,3.1112,0.0
Fc0C1Fc1C3Fv2V3LPS5,P,C1,C3,3.0,-0.0376
Fc0C1Fc1C3Fv2V3LPS6,P,C1,C3,3.1869,0.0
Fc0C1Fc1C3Fv2V3LPS7,P,C1,C3,3.0,9.0
Fc0C1Fc1C3Fv2V3LPS8,P,C1,C3,3.0,5.0
Fc0C1Fc1C3Fv2V3LPS9,P,C1,C3,3.0,-0.1022
Fc0C1Fc1C3Fv2V3LPS10,P,C1,C3,3.0,5.0385
Fc0C1Fc1C3Fv2V3LPS11,P,C1,C3,3.0,7.0
Fc0C1Fc1C3Fv2V3LPS12,P,C1,C3,3.0,4.0
Fc0C1Fc1C3Fv2V3LPS13,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS14,P,C1,C3,2.8201,9.1776
Fc0C1Fc1C3Fv2V3LPS15,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS16,P,C1,C3,3.0,7.9428
Fc0C1Fc1C3Fv2V3LPS17,P,C1,C3,2.8922,0.0
Fc0C1Fc1C3Fv2V3LPS18,P,C1,C3,3.1068,-0.1863
Fc0C1Fc1C3Fv2V3LPS19,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS20,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS21,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS22,P,C1,C3,2.9024,0.0
Fc0C1Fc1C3Fv2V3LPS23,P,C1,C3,3.0,4.0
Fc0C1Fc1C3Fv2V3LPS24,P,C1,C3,2.8329,-0.0751
Fc0C1Fc1C3Fv2V3LPS25,P,C1,C3,3.0085,0.0
Fc0C1Fc1C3Fv2V3LPS26,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS27,P,C1,C3,3.0863,0.0
Fc0C1Fc1C3Fv2V3LPS28,P,C1,C3,3.0,0.0
Fc0C1Fc1C3Fv2V3LPS29,P,C1,C3,3.1259,5.0
Fc0C1Fc1C3Fv2V3LPS30,P,C1,C3,3.1627,0.0
Fc0C1Fc1C3Fv2V3LPS31,P,C1,C3,2.9349,0.0
Fc0C1Fc1C3Fv3V1LQS4,Q,C1,C3,8.0,0.8113
Fc0C1Fc1C3Fv3V1LQS5,Q,C1,C3,8.8764,1.1991
Fc0C1Fc1C3Fv3V1LQS6,Q,C1,C3,-0.1039,1.0
Fc0C1Fc1C3Fv3V1LQS7,Q,C1,C3,6.058,1.0
Fc0C1Fc1C3Fv3V1LQS8,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS9,Q,C1,C3,-0.0089,1.0
Fc0C1Fc1C3Fv3V1LQS10,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS11,Q,C1,C3,0.0257,1.1989
Fc0C1Fc1C3Fv3V1LQS12,Q,C1,C3,5.0,0.9092
Fc0C1Fc1C3Fv3V1LQS13,Q,C1,C3,8.943,1.0
Fc0C1Fc1C3Fv3V1LQS14,Q,C1,C3,0.1643,1.0324
Fc0C1Fc1C3Fv3V1LQS15,Q,C1,C3,4.0,1.0
Fc0C1Fc1C3Fv3V1LQS16,Q,C1,C3,8.0,1.0
Fc0C1Fc1C3Fv3V1LQS17,Q,C1,C3,0.0,1.1638
Fc0C1Fc1C3Fv3V1LQS18,Q,C1,C3,0.1935,1.0
Fc0C1Fc1C3Fv3V1LQS19,Q,C1,C3,8.8156,1.0
Fc0C1Fc1C3Fv3V1LQS20,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS21,Q,C1,C3,0.105,1.1433
Fc0C1Fc1C3Fv3V1LQS22,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS23,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS24,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS25,Q,C1,C3,0.03,1.0
Fc0C1Fc1C3Fv3V1LQS26,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS27,Q,C1,C3,0.0158,0.9264
Fc0C1Fc1C3Fv3V1LQS28,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS29,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS30,Q,C1,C3,0.0,1.0
Fc0C1Fc1C3Fv3V1LQS31,Q,C1,C3,4.0651,1.058
Fc0C1Fc1C3Fv3V2LPS4,P,C1,C3,0.1174,2.0
Fc0C1Fc1C3Fv3V2LPS5,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS6,P,C1,C3,4.0,2.1032
Fc0C1Fc1C3Fv3V2LPS7,P,C1,C3,5.0,1.9107
Fc0C1Fc1C3Fv3V2LPS8,P,C1,C3,9.0,1.8591
Fc0C1Fc1C3Fv3V2LPS9,P,C1,C3,0.0,2.038
Fc0C1Fc1C3Fv3V2LPS10,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS11,P,C1,C3,-0.0275,2.0437
Fc0C1Fc1C3Fv3V2LPS12,P,C1,C3,5.0,2.0
Fc0C1Fc1C3Fv3V2LPS13,P,C1,C3,0.0,2.137
Fc0C1Fc1C3Fv3V2LPS14,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS15,P,C1,C3,0.0,2.08
Fc0C1Fc1C3Fv3V2LPS16,P,C1,C3,9.0,2.0
Fc0C1Fc1C3Fv3V2LPS17,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS18,P,C1,C3,0.1466,1.9169
Fc0C1Fc1C3Fv3V2LPS19,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS20,P,C1,C3,-0.1155,2.1573
Fc0C1Fc1C3Fv3V2LPS21,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS22,P,C1,C3,5.0,2.0864
Fc0C1Fc1C3Fv3V2LPS23,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS24,P,C1,C3,6.0,2.0
Fc0C1Fc1C3Fv3V2LPS25,P,C1,C3,4.0,2.0
Fc0C1Fc1C3Fv3V2LPS26,P,C1,C3,-0.1174,2.0399
Fc0C1Fc1C3Fv3V2LPS27,P,C1,C3,6.14,2.1834
Fc0C1Fc1C3Fv3V2LPS28,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS29,P,C1,C3,0.0,2.0
Fc0C1Fc1C3Fv3V2LPS30,P,C1,C3,6.0793,2.0
Fc0C1Fc1C3Fv3V2LPS31,P,C1,C3,9.0,2.0533
Fc0C1Fc1C3Fv3V3LVS4,V,C1,C3,0.0,2.9344
Fc0C1Fc1C3Fv3V3LVS5,V,C1,C3,0.0794,3.0
Fc0C1Fc1C3Fv3V3LVS6,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS7,V,C1,C3,9.0,2.8472
Fc0C1Fc1C3Fv3V3LVS8,V,C1,C3,0.0,3.1605
Fc0C1Fc1C3Fv3V3LVS9,V,C1,C3,7.0,3.0
Fc0C1Fc1C3Fv3V3LVS10,V,C1,C3,8.0,2.9914
Fc0C1Fc1C3Fv3V3LVS11,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS12,V,C1,C3,0.1758,3.0
Fc0C1Fc1C3Fv3V3LVS13,V,C1,C3,0.0,3.1946
Fc0C1Fc1C3Fv3V3LVS14,V,C1,C3,5.0,3.0899
Fc0C1Fc1C3Fv3V3LVS15,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS16,V,C1,C3,7.0,3.0
Fc0C1Fc1C3Fv3V3LVS17,V,C1,C3,7.901,3.0
Fc0C1Fc1C3Fv3V3LVS18,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS19,V,C1,C3,0.1593,3.0
Fc0C1Fc1C3Fv3V3LVS20,V,C1,C3,0.0,3.0785
Fc0C1Fc1C3Fv3V3LVS21,V,C1,C3,-0.1238,3.0
Fc0C1Fc1C3Fv3V3LVS22,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS23,V,C1,C3,7.0,3.1297
Fc0C1Fc1C3Fv3V3LVS24,V,C1,C3,0.1165,3.0
Fc0C1Fc1C3Fv3V3LVS25,V,C1,C3,0.0,3.0
Fc0C1Fc1C3Fv3V3LVS26,V,C1,C3,0.0,3.1598
Fc0C1Fc1C3Fv3V3LVS27,V,C1,C3,-0.1395,3.0
Fc0C1Fc1C3Fv3V3LVS28,V,C1,C3,7.0,3.0
Fc0C1Fc1C3Fv3V3LVS29,V,C1,C3,4.1423,3.1758
Fc0C1Fc1C3Fv3V3LVS30,V,C1,C3,7.0479,2.9715
Fc0C1Fc1C3Fv3V3LVS31,V,C1,C3,0.0863,3.0
Fc0C1Fv2V1LPS4,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS5,P,C1,C0,0.8218,0.1817
Fc0C1Fv2V1LPS6,P,C1,C6,0.9888,5.9255
Fc0C1Fv2V1LPS7,P,C1,C9,0.8021,-0.079
Fc0C1Fv2V1LPS8,P,C1,C8,1.0131,5.9956
Fc0C1Fv2V1LPS9,P,C1,C0,1.0,0.0
Fc0C1Fv2V1LPS10,P,C1,C0,1.1895,9.0
Fc0C1Fv2V1LPS11,P,C1,C7,1.1392,0.0472
Fc0C1Fv2V1LPS12,P,C1,C0,1.0,0.1517
Fc0C1Fv2V1LPS13,P,C1,C0,1.137,0.0
Fc0C1Fv2V1LPS14,P,C1,C7,1.0,0.0
Fc0C1Fv2V1LPS15,P,C1,C0,1.0,-0.1632
Fc0C1Fv2V1LPS16,P,C1,C8,1.0849,0.0
Fc0C1Fv2V1LPS17,P,C1,C0,1.0,7.8507
Fc0C1Fv2V1LPS18,P,C1,C7,1.0,-0.0976
Fc0C1Fv2V1LPS19,P,C1,C0,1.1784,0.1762
Fc0C1Fv2V1LPS20,P,C1,C0,1.0103,0.0
Fc0C1Fv2V1LPS21,P,C1,C0,1.0033,-0.1478
Fc0C1Fv2V1LPS22,P,C1,C0,1.0,4.9698
Fc0C1Fv2V1LPS23,P,C1,C0,1.0,0.1126
Fc0C1Fv2V1LPS24,P,C1,C0,1.0,-0.0332
Fc0C1Fv2V1LPS25,P,C1,C6,1.1729,8.0
Fc0C1Fv2V1LPS26,P,C1,C7,0.9149,9.0054
Fc0C1Fv2V1LPS27,P,C1,C0,1.0,0.1009
Fc0C1Fv2V1LPS28,P,C1,C7,1.1179,5.9277
Fc0C1Fv2V1LPS29,P,C1,C5,0.9854,0.0
Fc0C1Fv2V1LPS30,P,C1,C9,1.1805,0.0496
Fc0C1Fv2V1LPS31,P,C1,C0,1.0,0.0
Fc0C1Fv2V1Fv3V1LQS4,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS5,Q,C1,C0,1.0,1.1699
Fc0C1Fv2V1Fv3V1LQS6,Q,C1,C0,1.0,1.0437
Fc0C1Fv2V1Fv3V1LQS7,Q,C1,C0,1.0,1.1285
Fc0C1Fv2V1Fv3V1LQS8,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS9,Q,C1,C5,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS10,Q,C1,C4,1.0,0.9791
Fc0C1Fv2V1Fv3V1LQS11,Q,C1,C9,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS12,Q,C1,C0,1.0,0.952
Fc0C1Fv2V1Fv3V1LQS13,Q,C1,C9,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS14,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS15,Q,C1,C7,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS16,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS17,Q,C1,C0,1.0,0.9755
Fc0C1Fv2V1Fv3V1LQS18,Q,C1,C8,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS19,Q,C1,C0,1.0,1.1281
Fc0C1Fv2V1Fv3V1LQS20,Q,C1,C7,1.0,1.1662
Fc0C1Fv2V1Fv3V1LQS21,Q,C1,C4,1.1625,1.0
Fc0C1Fv2V1Fv3V1LQS22,Q,C1,C9,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS23,Q,C1,C6,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS24,Q,C1,C5,1.0,1.069
Fc0C1Fv2V1Fv3V1LQS25,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS26,Q,C1,C0,1.0912,1.1463
Fc0C1Fv2V1Fv3V1LQS27,Q,C1,C0,1.0313,1.0
Fc0C1Fv2V1Fv3V1LQS28,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V1LQS29,Q,C1,C0,0.9142,1.0484
Fc0C1Fv2V1Fv3V1LQS30,Q,C1,C0,1.0,1.151
Fc0C1Fv2V1Fv3V1LQS31,Q,C1,C0,1.0,1.0
Fc0C1Fv2V1Fv3V2LRS4,R,C1,C5,1.1647,2.0968
Fc0C1Fv2V1Fv3V2LRS5,R,C1,C6,1.0,2.0808
Fc0C1Fv2V1Fv3V2LRS6,R,C1,C7,1.1867,2.1899
Fc0C1Fv2V1Fv3V2LRS7,R,C1,C5,1.0,2.0322
Fc0C1Fv2V1Fv3V2LRS8,R,C1,C5,1.0,1.8837
Fc0C1Fv2V1Fv3V2LRS9,R,C1,C9,1.1095,2.0
Fc0C1Fv2V1Fv3V2LRS10,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS11,R,C1,C6,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS12,R,C1,C7,1.0388,1.8011
Fc0C1Fv2V1Fv3V2LRS13,R,C1,C8,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS14,R,C1,C6,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS15,R,C1,C8,1.1383,2.0
Fc0C1Fv2V1Fv3V2LRS16,R,C1,C6,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS17,R,C1,C6,0.9727,2.0
Fc0C1Fv2V1Fv3V2LRS18,R,C1,C6,1.0,1.9398
Fc0C1Fv2V1Fv3V2LRS19,R,C1,C0,1.0994,1.8019
Fc0C1Fv2V1Fv3V2LRS20,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS21,R,C1,C0,1.0384,1.983
Fc0C1Fv2V1Fv3V2LRS22,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS23,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS24,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS25,R,C1,C9,0.8135,2.0
Fc0C1Fv2V1Fv3V2LRS26,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS27,R,C1,C0,0.947,1.8619
Fc0C1Fv2V1Fv3V2LRS28,R,C1,C8,1.0268,2.0
Fc0C1Fv2V1Fv3V2LRS29,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V2LRS30,R,C1,C7,1.1289,1.8982
Fc0C1Fv2V1Fv3V2LRS31,R,C1,C0,1.0,2.0
Fc0C1Fv2V1Fv3V3LSS4,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS5,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS6,S,C1,C7,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS7,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS8,S,C1,C4,1.0,2.8996
Fc0C1Fv2V1Fv3V3LSS9,S,C1,C9,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS10,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS11,S,C1,C8,1.0,3.0801
Fc0C1Fv2V1Fv3V3LSS12,S,C1,C0,1.0,3.0588
Fc0C1Fv2V1Fv3V3LSS13,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS14,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS15,S,C1,C7,0.9282,3.0
Fc0C1Fv2V1Fv3V3LSS16,S,C1,C0,1.198,2.8571
Fc0C1Fv2V1Fv3V3LSS17,S,C1,C0,1.1894,2.8467
Fc0C1Fv2V1Fv3V3LSS18,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS19,S,C1,C7,0.8614,2.8253
Fc0C1Fv2V1Fv3V3LSS20,S,C1,C9,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS21,S,C1,C0,1.0,3.0163
Fc0C1Fv2V1Fv3V3LSS22,S,C1,C0,1.0,3.0
Fc0C1Fv2V1Fv3V3LSS23,S,C1,C0,0.8887,3.0
Fc0C1Fv2V1Fv3V3LSS24,S,C1,C0,1.0684,3.0
Fc0C1Fv2V1Fv3V3LSS25,S,C1,C8,0.9977,3.0
