head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"Company:13063",-0.0030385154015178267,-0.1420665132685646,0.08810585961216685,-0.1777987216655097,-0.12916759128924302,0.10403692648295965,0.026644566563443463,-0.007111017322540638,0.07655136045945986,-0.06766239871194375,0.03778417363945709,0.2659974782353163,0.04629110563069797,-0.8737871582510925,-0.08801572712532674,-0.011451311861564966,-0.19701407043924557,0.11922138538130969,-0.022086648976899166,-0.030797560015674276,0.005108209207436375,0.004701857496952726,0.0025949165495349246,-0.005732704890624819,-0.009151416961176951,0.005316856348114356,0.0022910268584594366,0.0269466259488954,-0.0051304519366266125,0.008367449000159738,0.021636049199865375,0.004755122281325048,0.006014577858218511
"Company:11691",-0.0029562855026069356,-0.13554929825658946,0.08707495198833033,-0.18095860318805848,-0.12705718062154617,0.10170112217111,0.024755080737318212,-0.006610592658557568,0.07466167123224499,-0.0651990219591904,0.07166546216182867,0.260440150969745,0.014523435101271317,-0.8756089600204348,-0.10837634184694543,0.01647377004120724,-0.19044966710405978,0.11601745096968206,-0.021712441480335545,-0.02852843884219987,0.005085963235084498,0.0045798004650958336,0.0023764935440674364,-0.005095069919856449,-0.008718620211635652,0.003841675657869062,0.0022323938697031607,0.025610652033306414,-0.004822051125541509,0.0065882838876478765,0.021587956539503655,0.004884752050574367,0.005851808401879411
"Company:12705",-0.002943932406042077,-0.12647769783633375,0.09030614603284963,-0.15693366045420187,-0.12766409447068225,0.06670032231653178,0.022363448005450315,-0.007406761642347991,0.07428102879519753,-0.06814528356986875,0.036755992244787816,0.2633680080593803,0.037590538617120195,-0.8870393940695538,-0.08860471202683427,-0.011071507796787968,-0.19164730338827302,0.11514120309248671,-0.02216887969192755,-0.029934078981552075,0.005060195817383244,0.004552568632693323,0.002235054321468946,-0.005199249674341223,-0.009265098305770977,0.0025114915623585905,0.0024449853743096976,0.025354987479834713,-0.0036571801788494473,0.006185564307394665,0.02261697715557037,0.004320363204724589,0.005827357647325681
"Company:15304",-0.00283951093884128,-0.1196949202287065,0.10386253601058672,-0.16563538463428654,-0.13140177885705162,0.07194115322580605,0.01787039174198448,-0.0033649839356946487,0.07075058590777049,-0.06049511056982271,0.035472851159717295,0.25665225913202416,-0.020817148491750342,-0.8897049094198225,-0.07582940141204303,-0.01064396440633924,-0.18856719338483388,0.11388977997029259,-0.02239101063798146,-0.023714487526866928,0.005302604779956272,0.0044206920908896686,0.0018112567327643165,0.00285391156918051,-0.008413010416487106,-0.00046450424330664244,0.0025424485925830205,0.024472725963395062,-0.0032808263224454845,0.0020363733739434983,0.024363709195334645,0.006049010338752389,0.0056206620046882145
"Company:13895",-0.0030511904869812007,-0.16858389516712644,0.0953472631874258,-0.17003613750052188,-0.1325973840035563,0.08047118888876989,0.024868320430961714,-0.007010874373222677,0.05190455331876466,-0.058595225125070385,0.03809998822018187,0.26928279723795084,-0.004296524774364032,-0.8842702998144778,-0.08492678977683207,-0.01149642331101266,-0.15672968625534453,0.10935073170072081,-0.02234099021353958,-0.02998834430798985,0.00519510640577415,0.004707729219027273,0.0024439761650435965,-0.005471049981238185,-0.009148069222498645,0.004279159192695725,0.002346811733507784,0.026874793042601014,-0.004410130936700336,0.006824652993652813,0.022161431420684184,0.004836613335997768,0.006039668991302038
"Company:11624",-0.002836494316172126,-0.1256174212569959,0.09690350239131776,-0.15873765718214802,-0.11641831058848127,0.08111079091756634,0.027753047090936664,-0.007374295301709753,0.07186497755420838,-0.06407860504435912,0.03510072848361769,0.25787410370099195,-0.022490049494449715,-0.8921353252477225,-0.064990516316943,-0.01069427624341253,-0.18828595979982962,0.11414024220292633,-0.020603957806244657,-0.02492011129071836,0.004485340877624834,0.004333310974118127,0.002520095265162927,-0.006162831555218377,-0.008675310772689645,0.006604334870389754,0.0020644808006877093,0.02562307035907136,-0.004542441125202059,0.00994001719460381,0.019009469872637564,0.0039991072580585355,0.005614689302495794
"Company:14964",-0.002985047684337507,-0.13347144537046218,0.10040154801191163,-0.17232771172006456,-0.1347392064696219,0.08811940546407257,0.024299735002993594,-0.006408934067137478,0.07545610619313413,-0.06756115513217323,0.03728388431714747,0.2659475449954476,0.05051966962181285,-0.8765051986348597,-0.08958618959529,-0.011199895511696182,-0.19482466419830366,0.11791964675521864,-0.02232581439518976,-0.02689027781091782,0.0052017760664508925,0.0045884858114472755,0.0023152627564826905,-0.0019980021130608762,-0.008976673551528432,0.00350736080222434,0.002448577740266305,0.02575793663185039,-0.00375658553724964,0.005297286070117563,0.02238297309523348,0.005074952352486586,0.005908739425352023
"Company:10700",-0.002859698642782232,-0.13038280050222392,0.0882945573079908,-0.15541037268390515,-0.12270832019162169,0.07078658333065732,0.023508387184606405,-0.007193811182106355,0.0744069756372284,-0.0670876314246503,0.035581696538343324,0.2584625389913777,-0.019552594014873522,-0.8924580949652089,-0.06639415985199831,-0.010776441794902426,-0.1880800947866068,0.1135468816561945,-0.02088263861453094,-0.029453645579847212,0.004881482190230826,0.004369156759053407,0.002333634392046928,-0.0061339450127577315,-0.008674229477097185,0.003951679740202923,0.0023510461918389946,0.02444811322425071,-0.0046169203211985956,0.006868482127271566,0.020167587238498586,0.00438597171436192,0.0056606208475252435
"Company:14616",-0.0030131191606414605,-0.1342522870373724,0.09413367114681989,-0.19080239438528657,-0.135192106860164,0.10605911358556618,0.0231945583622156,-0.0061072227530619945,0.07662243665562395,-0.06777753499953813,0.03815099582421579,0.2670836173458029,0.04570365763350472,-0.8712423638926793,-0.08722446117155878,-0.011264145049839433,-0.19458909190817034,0.11717171448108997,-0.022282012531268186,-0.02785854030872149,0.005099421883948364,0.004641374861898107,0.0024375019840201114,-0.004351871453208021,-0.00910642983248584,0.005063759121523629,0.0022474611877895388,0.0261972861029813,-0.0033445409177719375,0.006348929414220021,0.024664164830682518,0.004934893298997999,0.005964308341260833
"Company:11827",-0.0029277762732722746,-0.12549780907930835,0.09631547765975401,-0.1648706783808062,-0.1329290687951956,0.07748911827107821,0.028188601312729104,-0.007108228980333734,0.07285779545825703,-0.06249088141398128,0.03653158899163386,0.26219658150847436,-0.014168664934161286,-0.8887196265613979,-0.04185339994701623,-0.011042651877564284,-0.19097510803089265,0.11423868050610408,-0.021764600567799514,-0.026564435662850158,0.004929546817891633,0.004472932430175303,0.002272239886800284,-0.004449312201271965,-0.008817770553903112,0.00373493395096916,0.002360793575654035,0.02523228451011884,-0.0032719138510487822,0.0055535775487657165,0.021610815080051925,0.00492316689960793,0.0057953750631222324
"Company:13626",-0.002888038547464065,-0.1321140533901781,0.0927366081846191,-0.14953318648987066,-0.11941575255181965,0.07073590548047687,0.030271810531136475,-0.007492659071669552,0.0706907814970758,-0.06471083784570195,0.03599624827846269,0.2585338961117674,-0.01366000785110727,-0.8925023137064384,-0.0757981537221651,-0.01088439423098981,-0.1885340445946201,0.11263248564904181,-0.019382288044037996,-0.031072428152980034,0.004441603335011702,0.004429254779394726,0.0031237306098226597,-0.007818729817134763,-0.00830252520883871,0.011967484827571635,0.001466255403280117,0.03139240154022144,-0.003737616411293341,0.008851968755346742,0.0197837789135017,0.0033647130124826114,0.0057167196576168545
"Company:11368",-0.0027868162869347964,-0.14713821441715974,0.07745178344275327,-0.1735687504584568,-0.14126700462725478,0.10686139126783394,0.017369097474563347,-0.006779964471483092,0.07453768475189841,-0.06871081413402311,0.03520652008829777,0.25378590537586826,0.0009746262305132219,-0.8809860034883406,-0.09426255326816604,-0.010397303717079366,-0.1850477727052659,0.11095450891603462,-0.020868160514848234,-0.030727279756931604,0.0045938613940105155,0.004320911655480327,0.002423270534848489,-0.00630597060102693,-0.008487283007264933,0.006119487610607666,0.0021683983731732867,0.023290071960318934,-0.004679263844202329,0.007575531391676823,0.02525655244078019,0.004099567464609678,0.0055163613975525655
"Company:12789",-0.0028538742623758547,-0.11543265721506342,0.10884831566463014,-0.1654554075583378,-0.12725190307585052,0.06501591822033502,0.03287363737666592,-0.0070192334964982025,0.06657156723071932,-0.061575406968565644,0.03592472470341593,0.25733282077630365,-0.00018677794443456845,-0.8898662443519364,-0.09068564466300315,-0.010531273965760072,-0.18696367297302083,0.11203968578568042,-0.022998471372654067,-0.023172092644644992,0.00482805316643014,0.00440505198995987,0.0016907653947900482,-5.471194016414243e-05,-0.009160631138127717,0.0008262161818979547,0.002507347924295195,0.024998443955966204,-0.0030150440716766582,0.0029669952835256652,0.023500812011854416,0.005015377254657187,0.005649093663006216
"Company:12322",-0.003048614182019418,-0.14457834806393655,0.10130729212599347,-0.17000816076256767,-0.13087963809136113,0.0861608356239934,0.028148443244601907,-0.007537526963022418,0.07959292664623442,-0.06934294647601007,0.037846302468066015,0.2614471258412264,0.04706619673823062,-0.8765009418428404,-0.08848870493337076,-0.011501860252847516,-0.1968164510211125,0.11522359719937567,-0.02174615856884684,-0.03236131338355559,0.00486244325093958,0.004686073286366024,0.002895385653911007,-0.00739662640769527,-0.009221701821285667,0.005768064499256889,0.0021673508436477655,0.027730432440762013,-0.00613990677921516,0.008798047629947693,0.021407271916751472,0.0036932096591807758,0.006034568848175373
"Company:15327",-0.0030733359425459223,-0.1285806661994128,0.09856825923750766,-0.18294009205957307,-0.1356626507613241,0.09733136051434743,0.020647244285899622,-0.004395308644833158,0.07544808344611814,-0.0692222348346073,0.03856990264800535,0.23558742447184816,0.03760437958544265,-0.8815091141265392,-0.0903834834697164,-0.011575529404726679,-0.19960571447707443,0.12207361265371322,-0.023687296455427498,-0.027109385806779972,0.005755881886937268,0.00474968257016436,0.0021158854115299005,0.0016904728661964125,-0.00894792407787854,0.00035522695258548596,0.002553746604189793,0.026648477733602807,-0.004412445025319641,0.003818008967988276,0.02632705273082747,0.00617825490745835,0.0060835021019177695
"Company:14026",-0.0030058808657972805,-0.1297469869958285,0.09027018157519508,-0.1623549239756129,-0.12619094533281636,0.08407058435722148,0.02534209800797689,-0.006824026198943963,0.07403129591330126,-0.06713465272618799,0.03752871352731386,0.2676661744243449,0.04772988466340306,-0.8815415289992474,-0.08857667321461973,-0.011253602051544189,-0.19497867541088426,0.1173278354169729,-0.021785984793292596,-0.027896354047431113,0.004953412472942122,0.004649644852366405,0.0025284492530607814,-0.006073425592483018,-0.009004987015067667,0.006101947373306496,0.0022329614725199627,0.027173391215038565,-0.003934334982063319,0.007360837093405607,0.02114906307293098,0.004676103523918727,0.0059499813698720375
"Company:12367",-0.0030776545377032573,-0.13633667248332165,0.09741121177762564,-0.183492353031346,-0.14043887014172343,0.0953926653763911,0.020218247891199026,-0.0055682126909814165,0.07635145821677143,-0.07019285914953344,0.038662623602638765,0.21867711202369286,0.003931259260523613,-0.8851763219612994,-0.08921948230367602,-0.011581826609211745,-0.1990593012607863,0.12085139880885976,-0.024026165572195748,-0.0272903862709112,0.005597680065743947,0.004760562707945752,0.0019975288714204655,-0.0034554466498337203,-0.008960329708271344,-0.00013878197919787422,0.002449317650338387,0.02680587782166644,-0.00454352112748747,0.0035698846919883934,0.026966177070522353,0.00630794113770255,0.0060920537260972275
"Company:15038",-0.0029390351609159043,-0.1306787945554337,0.09260625311741959,-0.16139232073929655,-0.12555828243134762,0.07598752492041162,0.024655045811287944,-0.007264313984727886,0.07486745061825793,-0.0667665611830808,0.036563962780818596,0.2627333774990814,-0.012932842396707077,-0.8892152495790039,-0.0412855202220318,-0.011065544265466307,-0.19166248935304672,0.11620584269157817,-0.02159832703679686,-0.029775474904366488,0.004823591242153015,0.004551021380705793,0.002585097188209845,-0.0063524800340343844,-0.008852934716687858,0.004340156701778248,0.0022879663142690975,0.024981675743803666,-0.004395704513083841,0.007743698046406233,0.020606890625223934,0.004251162627636211,0.005817662134552355
"Company:10089",-0.0029490336366138877,-0.12861589591233616,0.12451247997042887,-0.16935585402509518,-0.1238734449664029,0.07557879592933518,0.03757607161984886,-0.007269589083585132,0.07243361661472847,-0.06500837470190596,0.036838654670461435,0.262215987496233,0.037269879207127855,-0.8806954679649217,-0.0865278465266726,-0.011106075722456268,-0.1910782175338634,0.11568369592255828,-0.021904499267294944,-0.027253254782711737,0.004917170026594238,0.004529206633355928,0.00242718395213609,-0.003955425008092675,-0.009032921804663693,0.0033017714690368885,0.002374264205103377,0.025388231891138556,-0.0042796724074892455,0.0071692785250401705,0.021987169757360866,0.004427995023087527,0.005837454599031816
"Company:14945",-0.0028411601019615327,-0.12547167704822576,0.07912632655312443,-0.1542227769934349,-0.1254035497930229,0.0702425968272943,0.01766780065258776,-0.005340894262495026,0.07241610760569564,-0.06538977799486348,0.03557845025031141,0.25687579304589303,-0.009366496397950027,-0.8925080859126154,-0.09347580588063807,-0.010681966076664644,-0.18886752092824277,0.11359341229729909,-0.021497951197360955,-0.024733177533781698,0.005042679889950338,0.004344727012968946,0.0022373295750730492,-0.004043021396932596,-0.007979862645822358,0.0023878919207370995,0.002252478148095464,0.024138426718893616,-0.0037988985213630593,0.004024540147932018,0.021354584675921256,0.005647180012946216,0.0056239287236385235
"Company:12680",-0.0030622777992014823,-0.13628083472101776,0.09137929036497984,-0.16382657523080438,-0.13210342945542433,0.0793802577267251,0.024924685162704244,-0.007498444961150743,0.0774929619553369,-0.06925418476772592,0.038256201494082265,0.2648571297445678,0.04956916213801207,-0.8784621029753115,-0.08943408169081832,-0.011509308308571588,-0.19906326352927114,0.12041212321079114,-0.02219453065137021,-0.03098026625470033,0.005144198028456868,0.004717205575153813,0.0025428037912058683,-0.005837907922975728,-0.00918753272834943,0.00546110761749124,0.0023742694838258965,0.026744825113021047,-0.004282896300394675,0.006829679145759379,0.021775732643240633,0.00479931576320239,0.006061614966559506
"Company:12320",-0.0029109883121453896,-0.12865667961594598,0.09364357150151702,-0.16211736499732743,-0.12389946714313,0.08528320934492917,0.025661318388820423,-0.007182117991312941,0.07418430178196504,-0.06672640068264679,0.036184298633108194,0.2616317507428175,0.04380350303590067,-0.8842430889520884,-0.09308094314569128,-0.010975587198482281,-0.19202638428139865,0.11542709226552499,-0.021312090304239684,-0.027310322187387635,0.004700070645835414,0.004471428400661368,0.0025043444553451166,-0.0060973850536479674,-0.008775015678302717,0.005224074144403474,0.002083239665056026,0.025188272884984847,-0.004258102367057585,0.0070489515689550935,0.02006282882341507,0.00428554147585105,0.005762143848058799
"Company:10005",-0.0030632581603881664,-0.136929999109507,0.09486869342104966,-0.17559516873538453,-0.13259419617691945,0.08866536889120913,0.02624493480192388,-0.007407356427437859,0.07685219866182506,-0.06884754509350213,0.038242668844206816,0.2713840683322751,-0.007032029473956513,-0.8831449571437132,-0.08761249395252133,-0.011532734739421997,-0.18319119348534565,0.0708714746705732,-0.022524986927922527,-0.030535971300346795,0.005200678530533748,0.004723637516060061,0.0024099817107580503,-0.005496237040940727,-0.00918539355086811,0.0007367807377741088,0.0024831960772863267,0.026425493020332105,-0.004404565512635731,0.006708837014619436,0.025263653839885433,0.004832944341758001,0.006063553113341825
"Company:12213",-0.003011412246884,-0.12705667299544332,0.11982999705722766,-0.17523477983480104,-0.12724855978470892,0.07809694045761038,0.038099258553858185,-0.007149943512002094,0.06958879770857063,-0.06533304983868618,0.03806549234091334,0.2674886423337693,0.049606661439020074,-0.8757792571153044,-0.08901379814757956,-0.011159523031077092,-0.19601961634166484,0.11883865827733044,-0.022194027380926063,-0.027960518346569332,0.005243141290116561,0.004630951992727936,0.001836960586937743,0.00010902941049978446,-0.010546329063869063,0.005402183302621648,0.0022877565523689546,0.026527837387328654,-0.003343102896931746,0.0057411576992617884,0.023379689967590694,0.005489776284686282,0.005960931422133156
"Company:11898",-0.0028972017419152574,-0.1415612434357628,0.08748246646709211,-0.17655386650683044,-0.12435643983470886,0.10871429184056446,0.025267389546164577,-0.0072876210482172125,0.07537952324530184,-0.0668316352061921,0.03577092943351627,0.2594379769572235,0.034015568925661224,-0.8792635998135402,-0.08884639287629739,-0.01092549665753857,-0.19006724226986835,0.11438614250885137,-0.02064332925759318,-0.03064682715238525,0.004506778799857805,0.004467712472267372,0.002750147688994309,-0.005552632470420922,-0.008990806212215017,0.013585341882034752,0.002054728347956863,0.026178911968798974,-0.005257218883356301,0.008144510878130352,0.019936510558964633,0.002980816901789579,0.005734854592242288
"Company:10154",-0.0028752041154319593,-0.12542168608835874,0.09927122747711277,-0.16597678932992546,-0.12782543464475574,0.07770253172280797,0.02360151393782941,-0.006880865896463621,0.07319875792919503,-0.06553442811100899,0.035912613702302025,0.25958113231330315,-0.01878109646678812,-0.8895322917834482,-0.051743919079791596,-0.010739386440346596,-0.18918246813607636,0.11291582881938364,-0.022793072686148545,-0.025271917498632886,0.004933710192835158,0.004390375939394319,0.001869881331369076,-0.004557658977418426,-0.009019124163538941,-0.0003061270749251826,0.0024675590902391593,0.024881138923756232,-0.0031166552735081145,0.003666450146961912,0.024157895078406922,0.00517156691024015,0.005691312728377462
"Company:13059",-0.002866945650024049,-0.11706274453201354,0.08441136862905206,-0.15219762308616686,-0.12184316490244995,0.0747644227162328,0.02206951333716349,-0.006451914871402353,0.06836976927829531,-0.06459759525585936,0.03571553621877907,0.25862714552229504,0.01229371464827525,-0.8930729603252543,-0.0929171308234626,-0.010631767347988052,-0.19011307867059707,0.11389715964046764,-0.022070843595170857,-0.02427975083659262,0.0048616362403382084,0.004374378336841197,0.0019132727452514996,-0.003684368135049068,-0.008793041941993493,0.0010829924169723695,0.0024207875578406163,0.024837042602074578,-0.002779419751982872,0.0036329235620520474,0.022647019456958507,0.005211229654049963,0.005674970120073174
"Company:10966",-0.003047603228119336,-0.14580711004472782,0.09391023707706705,-0.1902031476174314,-0.14211384485965753,0.10663973302610741,0.02231064294860653,-0.0054036513781752305,0.0778769815612839,-0.0686510580746853,0.03813728788306749,0.22313125534459274,-0.005845701994489795,-0.8807957982123248,-0.08633970367593276,-0.011454323273931644,-0.1971436079793525,0.12032449262650126,-0.022229184302986704,-0.028924253099953657,0.005126398775299834,0.00468163625177593,0.0025231640777740785,-0.00564611088133546,-0.009041668734093821,0.004983756547073538,0.002368647064846649,0.026884358413056527,-0.003998764064013577,0.006499257460064202,0.02199199688568376,0.004930756230632641,0.0060325670550468455
"Company:14223",-0.0030046265220823494,-0.13773511938576452,0.10038567344235515,-0.16788337956487087,-0.13489398655384735,0.07839403849164865,0.02468760511403779,-0.0066605915624893324,0.07745064882112908,-0.06604799707686945,0.03766764048347976,0.26701333943423233,-0.009382946779428449,-0.8825418574133678,-0.033383888772104,-0.011351379464435103,-0.19467273174086167,0.11731862283196194,-0.0219039707700474,-0.029141539993220812,0.005059039161598594,0.004623653174753606,0.002485373892647221,-0.0056070179706889664,-0.009088932931145571,0.004735804294334572,0.0023378591646791335,0.026776982649861378,-0.003830760921037817,0.006419961813814446,0.021435394857289194,0.004651659790015536,0.0059474987782367865
"Company:13677",-0.002905504995958961,-0.1338986355387181,0.08799411200477819,-0.16194947758890132,-0.12605567590972683,0.06996172180473036,0.020771477126748764,-0.005920755102845905,0.07494088133054702,-0.06656780316268514,0.0359717843598096,0.26159212871638576,0.04094386187620601,-0.8854672906757707,-0.09304851103753026,-0.010897827236507972,-0.19209886453939137,0.11507460103550028,-0.021085713822192622,-0.02591875759344951,0.004731459300669346,0.004467792877360169,0.0025722926917527344,-0.004038524350913978,-0.008516924939670259,0.005175798811653056,0.0023495766211363194,0.025115175100229942,-0.00371448778514225,0.006487959409678615,0.019835608603273103,0.00444528643082243,0.005751294939119015
"Company:15824",-0.0030235947939874657,-0.15697582746692298,0.08688986158164218,-0.2019949631410873,-0.13949505487433314,0.10796364757320846,0.0258756490389046,-0.006897775924127146,0.07900956858950879,-0.05610183630053089,0.037415405461651466,0.22917790287346135,-0.004373963215284836,-0.8768679251735481,-0.08411740658661568,-0.011391831387292323,-0.19489063670932366,0.1188820065714315,-0.021671409817533762,-0.037688509210461706,0.0058122397387916774,0.00466359167676376,0.0025997026170316035,-0.007042065338318492,-0.009383170877879595,0.00761944753177989,0.0022484583910348578,0.029065043537630734,-0.0051914807199835425,0.008373485711163607,0.02165497291456192,0.00401615342666402,0.005985043351333271
"Company:10426",-0.003062149024590062,-0.13136713887640797,0.09625479342352418,-0.17003929008261148,-0.13647827965018264,0.0861838136373949,0.022521053506164335,-0.006086955900132867,0.07696966650989719,-0.06901757946539763,0.038728521747714725,0.26233296205297396,0.052160134820382745,-0.8767128570045596,-0.09084656748470205,-0.011387905864598834,-0.19936875884531566,0.12128884302619225,-0.0227831543263154,-0.027650069477943996,0.005376443224115234,0.004719446744986681,0.002292251625617298,-0.0015936834526510172,-0.009205030941055863,0.0036496658792202013,0.002507856076414058,0.026366275955303865,-0.00351906315535316,0.005435135759749782,0.022688147710405695,0.005215633032598102,0.006061361783823214
"Company:11335",-0.0028265538642893275,-0.11507091869866937,0.08854771425578412,-0.16522482548771797,-0.12162410178417393,0.09584222973976356,0.020958827510426988,-0.004946255609180448,0.07020819312049462,-0.062230084430443255,0.03529328803964357,0.2557452843131096,-0.021394193125098354,-0.8907360791404152,-0.08579048230705924,-0.010629642310520677,-0.1880075120537951,0.11295112216036518,-0.021276095562291153,-0.024460287838606834,0.0048684077263251675,0.004323821942137381,0.002202427715850093,-0.00214216001174752,-0.008295327314184978,0.003408797115746196,0.0021984140829817153,0.024145302879094516,-0.003153003402888382,0.0042546223044942445,0.020359006869531494,0.00496561382121431,0.005595015240100008
"Company:10121",-0.0028943094838846696,-0.12564628806376474,0.08538574576428763,-0.15749387344457674,-0.12088464269487306,0.08167274250389124,0.025243072978117124,-0.007236012243086693,0.07049993147847214,-0.06572493706404348,0.035888679012768133,0.2610332630115153,0.03153291432928857,-0.8891282272086865,-0.09193373903291027,-0.010909841949168154,-0.1896292695468311,0.11291317957540051,-0.0222390384359669,-0.02636973190919481,0.00488584783406791,0.00447706362264025,0.002109161890541134,-0.005086587939113756,-0.008882852587068068,0.0012889957348486399,0.002532088307474103,0.02478541186287636,-0.004551138778115984,0.004792060854112008,0.023057500925390138,0.004866399082906732,0.005729134216439224
"Company:13021",-0.0029530782842810835,-0.12831147372585225,0.09525243906228512,-0.16546071632711964,-0.12773301437001106,0.07879323774458623,0.024257955806100715,-0.006824478778853739,0.07474809013457591,-0.06382539148524398,0.03691506886394781,0.2636271727205407,-0.011988124091390568,-0.8881133702203217,-0.03952504349793407,-0.011027671079110107,-0.19195647304587418,0.11555190640832112,-0.022301657786319175,-0.02626289279315414,0.005028141154319065,0.004505644137263642,0.0021423315480040873,-0.0044270025416066425,-0.00885370403989618,0.0022091355691870552,0.0024505324642340376,0.025655525747071795,-0.0037646251311140816,0.004998445089136387,0.022759223878267,0.005194113411445813,0.00584546043622073
"Company:10784",-0.00297152943375425,-0.14148765874788044,0.11399253216170482,-0.16945895719991588,-0.12868909864157305,0.07760782101738832,0.032123356008344366,-0.0074759594858566,0.07691989866600814,-0.06844324640298532,0.0370129374322304,0.26374443926718866,-0.00853878962867915,-0.8806637013373603,-0.03794806563447637,-0.011273197852982924,-0.19402335578175986,0.1236490969267465,-0.02208904695465912,-0.03114120633926914,0.005068698942779475,0.004606015730305442,0.002398110122550261,-0.0055382970367802,-0.009070755918590337,0.003923901433250393,0.002285867312495648,0.025657617039021974,-0.005293416314565957,0.007901287830747583,0.021625373558340703,0.004490482263965849,0.005881981074209637
"Company:13514",-0.0029530574692576347,-0.12785324436279874,0.09437991135327696,-0.16741591178910395,-0.1332645281505077,0.07857867273484967,0.02068638203244781,-0.0057986206368072805,0.07426953521731847,-0.0654806062562381,0.03695990854853592,0.2632276517544416,-0.012180622370521671,-0.8868111647282616,-0.03852895574063097,-0.011038311488390101,-0.19292785863705667,0.11710369351013512,-0.022955042824893714,-0.02662526590637204,0.005324099023626189,0.004518840888060509,0.0017944206622516256,-0.0038541457423662074,-0.008858118370366957,0.00021606335015021008,0.002491306730158265,0.025659840145017956,-0.0036872831755245237,0.003690724392038373,0.0243711755476942,0.005544345871091952,0.005845420677554489
"Company:11825",-0.0030726777436036676,-0.1325326406539444,0.09421067672760351,-0.17019768966619508,-0.13122822306738913,0.08459808357802472,0.02667260373971201,-0.007613473718859917,0.07554402531476306,-0.06744289148096247,0.03858176578922174,0.27305801856800105,-0.00928705817119107,-0.8824479406073108,-0.03239141404019345,-0.011537085801045236,-0.18896406146686578,0.1199663678247372,-0.02322992097412143,-0.030061782819913587,0.005233965782762314,0.0047094221196572784,0.0022305899836568273,-0.005343371621813933,-0.009460713742747593,0.0018977721521097315,0.002608397622452199,0.02686983813442636,-0.004023863940188929,0.005460188814942255,0.024368263225952386,0.0048558608101630625,0.0060822000804688255
"Company:10692",-0.0030419445654952288,-0.13855125991883524,0.08949699087541797,-0.16837663814579504,-0.1299149121771354,0.0871167823378831,0.028139271026072245,-0.007621469537891126,0.07534171427932966,-0.06828752075532861,0.03828235096160156,0.2704006346072259,0.0498639643574924,-0.8763258416172428,-0.08917929153383022,-0.011383356312362846,-0.1969341490923703,0.11768628898729556,-0.02247080565230225,-0.031070353703772837,0.004430356024527457,0.004709620202567079,0.003503155395362132,-0.010185564449140247,-0.007853248151182983,-0.003313836119879934,0.002515235877395649,0.02597270389670608,-0.004654173457451885,0.007390221312187569,0.023420635604006285,0.001835670482254596,0.006021368889199325
"Company:13823",-0.003045496808388555,-0.14073856029287,0.09552397052550204,-0.15528802664039312,-0.1264867741228772,0.08171489577724465,0.03091555250438905,0.03645226701192774,0.06031350952128199,-0.06651279731493875,0.03792019458129472,0.26896155577520864,-0.005718294928591457,-0.8803689768478207,-0.08619899568942459,-0.011398817754967516,-0.19669630779918862,0.11556198230699787,-0.01818400179876465,-0.0355948761919888,0.005130550618201404,0.004703519589679763,0.0033216724582346793,-0.010386358929247254,-0.00881050764933791,0.03277105103933122,-0.0025133151490673096,0.04422288442432159,-0.002799287067697833,0.009326501685767702,0.02107661184740327,0.0017606020155488192,0.006028396578223505
"Company:11527",-0.00307472986763254,-0.13643968078592036,0.09738856935939767,-0.1688924744461117,-0.13165328328017495,0.08033369731071247,0.026527918462342762,-0.007410570409236796,0.07682465664321629,-0.0698631572807845,0.03839675736146494,0.2723972408739773,-0.007432054483652006,-0.8863250041284778,-0.08741411464059924,-0.011594361396347987,-0.14670763985210653,0.12001577945054083,-0.022827118461216562,-0.03145489172928263,0.005205029327461156,0.004706515955961661,0.0024389119809660005,-0.005707092543610687,-0.009410919901740547,0.0043436579835880815,0.0024042857489256415,0.02667048476659166,-0.004283309948498941,0.006673658515884691,0.022088310277698246,0.0047897666138191,0.0060862635814131465
"Company:14507",-0.0030020048276541617,-0.16637535333947892,0.0890804403338774,-0.15929993869513445,-0.14217266422793204,0.07576808144108178,0.02508370623202867,-0.00730494333286307,0.07952524785947135,-0.06919171562837445,0.03719788976169479,0.26542049163980147,0.03938562434572943,-0.8748790613003548,-0.08488152177296247,-0.011322459429868712,-0.19394201972544053,0.11661080751924965,-0.021331116562147243,-0.04242834070101447,0.006665333420464799,0.004643255002723052,0.002739885713749814,-0.007497417846849583,-0.009451650078949703,0.006078340319201784,0.0021820337806842238,0.027810185311480575,-0.005671974814016785,0.009175574393522163,0.02132243540788696,0.003690814014067831,0.005942307454658843
"Company:13111",-0.003008877963057449,-0.1341816795547517,0.09154155300914309,-0.1776958620240297,-0.12984167338662375,0.09984664742224086,0.023816815428563797,-0.006482640587975787,0.07779102966535813,-0.06211013640095786,0.03772336749076454,0.2670790109002934,-0.008321541687928445,-0.8807918629612036,-0.034733614907071095,-0.011305419413671237,-0.19488231163125405,0.11851214999072661,-0.022199965428364197,-0.02774833858976275,0.005157989751930205,0.0046490099553712855,0.0023933564622451624,-0.003853661017003863,-0.008936222897613767,0.00440630886345704,0.0022639092470893686,0.026033832577663802,-0.004534990341526657,0.006498967232474009,0.021697631034668402,0.00498441955526972,0.0059559130068422925
