head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ROWID:4c752d63-6c16-48b3-8dbd-c8ef80b875be",-0.04508265664895069,-0.8520822659857079,-0.2810393009856319,-0.3496727442791784,0.014929524321015176,-0.0517113801189103,-0.11253336703464734,-0.10015154250801488,0.07683132410679905,-0.009215122536357543,0.030648391358674563,0.11056086587247307,-0.10210917467012177,-0.005985854804889919,0.03151237309892553,0.058424237754896885,-0.05098367855248957,0.049603049270338435,0.005988335252825191,0.034029614254526566,0.062415580066965376,0.027596883821094702,-0.01215269967051203,0.00011414397734483974
"ROWID:ba7590b2-05f1-4563-86b5-0da3aeee8e34",-0.04582621549280149,-0.8293611796162192,-0.29786536157257243,-0.38843161336963006,0.031466204455297006,-0.05240286743340044,-0.12430331756185495,-0.07709598248111255,0.0666305157180189,-0.03303604989231985,0.02232397911867461,0.11214033709111744,-0.10363049951017354,-0.006317514866697398,0.0320622401116169,0.05933755046782678,-0.05189105075645608,0.050393167815452715,0.006125843880387589,0.03451819736781653,0.06321401830918753,0.027959823296277636,-0.012406074581602122,8.975881053860247e-05
"ROWID:196a2321-242b-428c-9e34-be8032a8e301",-0.044692123013141856,-0.8521890355550101,-0.29930313395427643,-0.32016203034358354,0.08016706504605624,-0.05778464796491013,-0.0697378331595467,0.02493287254667938,0.020513775713043053,-0.034654955328900006,-0.021701128817455163,0.09903063231115933,-0.09217544527352238,0.0374519215270425,0.0465353905685036,0.1691746996278761,-0.04196311149865526,0.05358670030719825,0.005648120895211418,0.03767610504081691,0.06835970149558374,0.030297190264773483,-0.013429860451447706,9.493647117656157e-05
"ROWID:f50d29ca-28eb-49f3-b91a-be3ff4f5ecff",-0.047463371576430276,-0.8359527776056845,-0.3275375554919093,-0.3495431396928714,0.04355271435032746,-0.060699943065077755,-0.057188973811237116,-0.03445761839581981,0.05839504626948226,-0.09149733340975819,-0.05435955268432484,0.09165273473720935,-0.11826331455858669,0.03899926197756258,0.035343591137444307,0.06901126129134418,-0.05915132462290388,0.057035996442310326,0.006536766695389122,0.03971991254019104,0.0720030909134754,0.031905579535271324,-0.014109986762642145,5.8950681848141306e-05
"ROWID:4c2572b1-0449-478a-a524-1997c62cd5d9",-0.04058803062766491,-0.859721445333104,-0.2871003860031611,-0.2918805392803477,0.06636913029689341,-0.052323634640146825,-0.096044150786605,-0.09195450644092554,0.03859196602884901,-0.03413539300078961,0.011582206083335312,0.15412192467601737,-0.0930761516307947,0.0355145160435212,0.10456122436794149,0.10441957406349894,-0.0016842892115020464,0.04969003603968858,0.0056037467858748805,0.034233587484299055,0.062373750098780746,0.027701949714227306,-0.01231402558430094,0.00010023781056223731
"ROWID:85154786-04d8-47bd-9f6c-c59668398e41",-0.04259574052165233,-0.84292054907485,-0.2622810379752587,-0.3048024665074172,0.07040236583890049,-0.07900587150583269,-0.023606208423075516,-0.08221064499024947,0.05099959258023071,-0.08595624453626824,0.03858202722539118,0.23255245671771485,-0.1549278811935392,-0.015423429551239104,0.050706290273614237,0.07747412224477482,0.0031736034562502625,0.05065288511622179,0.0051301879894941034,0.03586897753246954,0.06486215858385594,0.028797999976535434,-0.012756513469619157,8.899811913996992e-05
"ROWID:e0ac840a-b908-4f7f-a71e-7e51e201bd8d",-0.041675767265949855,-0.8557318985949959,-0.22252825690451652,-0.30752929225903486,0.06759060276178352,-0.05534516440798508,-0.1417611460179515,-0.0938367555348748,0.07868505354697777,-0.11621224864782655,-0.0729572092890401,0.0619670366473023,-0.15272711927910865,0.034500191264981044,0.12349131612160132,0.08931039370076473,-0.0037480503461865588,0.049948563751493084,0.004915029098451715,0.03508645050060623,0.06356147042070916,0.028233514808870076,-0.012526608988736492,0.00010017449418464952
"ROWID:cc6f9aa5-915a-444f-bdcc-7cd118f2e13c",-0.0394640376512311,-0.8298949284626388,-0.2893779225631466,-0.3225849250059887,0.1654979017479157,-0.09633398826438025,-0.14882770763406022,-0.03319597982983336,0.020462711705883638,-0.030806577346642872,0.000996924145490454,0.20279148145446815,-0.027101243148803605,0.03173223628152903,-0.002433262640485498,0.0406157454198002,0.07135931102796937,0.07063869484623973,0.025390953664223725,0.06506130319932317,0.01772584469052787,0.026382866131973947,-0.011614573543471117,3.311805363701503e-05
"ROWID:6263cb72-ce63-4974-9da6-dd3b15cd68ea",-0.04151020327014751,-0.8688151566350267,-0.2072201296016807,-0.36008733397081205,0.03977271225310633,-0.11142084773794471,-0.13869400831289408,-0.03497745877443533,0.027814007609208838,0.027529078198620965,-0.03170979352069868,0.02180041504925818,-0.12907511081695844,0.03286544056177318,0.029881750232809923,0.061130611551082834,-0.05078549271716441,0.04868896095158692,0.004815446928413496,0.034713243597317325,0.06241899583212961,0.02777278044194632,-0.012250015357777446,3.6254282022326e-05
"ROWID:1f15948d-d998-49aa-ace1-15022980371a",-0.039007279189471264,-0.8623342444342136,-0.2340883399547255,-0.28590583352119725,0.10423597994165305,-0.05718486120078925,-0.10191279948284089,-0.12415515361903832,0.03144652678752237,-0.0905629473394785,-0.07977972145511013,0.18214674054234883,-0.06605080672861748,0.02227780451143579,-0.06383185606926094,0.10250918501742406,0.07764111402649716,0.04562096972006387,-0.0010887634893170176,0.03262317947202975,0.014855121032480162,0.026094570496218217,-0.01147710214160552,3.0420956379856952e-05
"ROWID:342a3257-9d63-476f-9684-64bbd4bc1784",-0.04496412742173063,-0.8008885597716469,-0.31610326989979526,-0.3732626401516353,0.08033110276471805,-0.05329870171261991,-0.22061820515956082,-0.07988403211778115,0.11054104402154566,-0.01755855168309279,0.026368723722913795,0.16683226075394908,0.002045318515302906,0.03378161436392563,-0.039385668653782846,0.05844306673354739,-0.001705815780218207,0.04887144471404191,-0.028042756142681223,0.03362399968859242,0.024845087786695183,0.026821455880537873,-0.012192926272638927,4.5815721405160544e-05
"ROWID:274ec288-b30c-4eb0-b5fe-291e1c7c48b6",-0.043496689855007376,-0.830395944475595,-0.33511098153704266,-0.3116324592706495,0.051804731369572615,-0.05736285391909004,-0.15296187456755878,-0.08234956737106014,-0.04781180317819319,-0.06971313827150667,0.04753431993178372,0.18599044053662936,-0.01833938409863786,0.03249538840914924,-0.015508690833094923,0.06389496750682008,-0.05379621711486916,0.05201457341659527,-0.045176428183339334,0.036630241480920346,0.05698854924965832,0.02951420209723676,-0.013007659926345654,9.855437965448491e-05
"ROWID:294d38b8-1f60-406c-a78c-d3011eabf359",-0.04677501887339391,-0.7978176560459246,-0.3293694587471467,-0.357472329323761,0.08339992786131722,-0.05543132555260743,-0.19399384767654446,-0.08117114860212805,0.16944347699506918,-0.03587720678143778,0.01620924276298917,0.13743790601620912,-0.018467568453354115,0.04943789520046094,-0.07585096459425761,0.06373318149394035,-0.0524283514356061,0.050762744387872864,-0.029326449094780847,0.035060138386132186,0.025899818817189075,0.02791932195774002,-0.012730596730550782,6.276704948316312e-05
"ROWID:7f73a246-b2b6-47d6-8e79-4740ab23d861",-0.04932565892445572,-0.8165435055997752,-0.30403284343032017,-0.3133054606342712,0.030028539369339673,-0.057500308025168284,-0.21215311621708358,-0.031214576492010666,0.12772258637532177,-0.05952746508844876,-0.00623755440819418,0.19008395426034175,-0.11390876576817625,0.04023307531234732,-0.07088961457782395,0.10283531715086028,-0.01836953480330738,0.011899926857565524,-0.023829243356734267,0.03680924212558435,0.019054694043909717,0.02949911485840744,-0.013389372475797504,0.00010213421516585808
"ROWID:652c2b92-f622-4ab5-8463-943a164de323",-0.04931180985936712,-0.8171059099664809,-0.31070136077571003,-0.3128471561338217,0.017047226546222306,-0.05795522207645465,-0.19590877657216269,0.018160269856767167,0.12659792173447723,-0.0017811900301736414,-0.0031722552115261014,0.18883143979630798,-0.13652647650733482,0.037089245377315616,-0.06593259712067637,0.11044506653199607,-0.04445762953665249,1.842638788471717e-06,-0.015221088788626156,0.03679272890281959,0.016599501841983704,0.029432745625699842,-0.013287022332720175,5.7360753525493805e-05
"ROWID:b22847f4-a8e9-49a0-a9ac-d96d335dd851",-0.046955179964413916,-0.7516147041189761,-0.4758246109376981,-0.300386031233373,0.04941600631769565,-0.05609177534044181,-0.15277830848253224,-0.08392781538087764,0.10208235504760527,-0.0761664429300826,-0.06573803062840333,0.1814264828673332,-0.0626696783706127,-0.009270107151330458,-0.06906964724689402,0.09322712239493273,-0.05243919476586735,0.040552251356968695,-0.03958719367558297,0.035317107508339454,0.0337911660195511,0.028372953245377842,-0.012891552086171555,0.0001245249712299874
"ROWID:07850ce8-f458-48c2-828c-3e7f0e90c655",-0.046537093820304125,-0.7474536834943215,-0.4796219659595487,-0.31137371826397586,0.050240665774899135,-0.05799527975699633,-0.18918142647296188,-0.048548502581884964,0.10077224016390252,-0.08572135470980712,-0.06925337552031385,0.13673053537044944,-0.08277968365910816,0.01450343062476526,-0.06115969800661369,0.08325659184366828,-0.05202850840723863,0.03240114913379937,-0.04151278841003716,0.03538793792200027,0.04109929105008388,0.02851192617658501,-0.012583909122913803,9.00399919371936e-05
"ROWID:a6a033a6-71fc-4f92-b318-3faa8b69f0b0",-0.048148896488689995,-0.7731000768032723,-0.4353135228324034,-0.30182390161559874,0.016734888445107142,-0.06008442656034507,-0.15631412382177204,-0.08672286973807661,0.10472442713302792,-0.03597963592187129,-0.019267866445421618,0.1867762589066562,-0.1086037266982025,0.04250787203741156,-0.07098268425495162,0.096049261196131,-0.05405469683090446,0.03385130830456199,-0.032396439565600274,0.0362351195042434,0.026810996703384365,0.02910729799100021,-0.013296678463453738,0.0001242095354278826
"ROWID:e33b9545-7153-4b29-8c6c-a95f3a0061f6",-0.048602888214387054,-0.8184393235336287,-0.353506015639467,-0.2691621511011709,0.07000314087635734,-0.07643322066551567,-0.15086080817532263,0.01973851221090432,0.11625537835601552,-0.08784125625633027,-0.015042890516041726,0.18709272660638554,-0.1262923611786424,0.029926073155434753,-0.05384443216750937,0.11076726112565695,-0.055100967972528864,-0.001538629622517666,-0.03983586839977911,0.03624038855336703,0.03256915021076483,0.02895620084433591,-0.013255966547118801,5.883797717519258e-05
"ROWID:c5008b65-5201-49be-8423-6fee80576988",-0.04170574542146425,-0.8128870881932776,-0.3858931752760366,-0.25245874770979015,0.06879706757296335,-0.087830668550206,-0.1438824169881262,-0.033118668009446225,0.11086625645029785,-0.0837077321672206,0.006588744170568277,0.17997871557614462,-0.10492511179425715,-0.008967529268520746,-0.054837939898158126,0.11356588287626258,-0.05235670893503063,0.015407543564629861,-0.07496280588336286,0.03519281422470818,0.03242445306787147,0.028423432239703898,-0.01249024399966816,9.54337518679253e-05
"ROWID:3a75eccc-b729-49ee-9fa2-81b2a6fb1cbf",-0.04660600923778466,-0.7855829579536887,-0.3596779939880237,-0.3838342070055809,0.1385254502514618,-0.06479454800608896,-0.1353627660784552,0.017058285726216454,0.10733774828582224,-0.009637620900123565,0.0015071324343815978,0.11508672118298416,-0.14331782577313384,0.03609928970316932,-0.0024512366787216525,0.06086138805015063,-0.05242603467140486,0.050508421942426676,0.005793686530306153,0.03512110906352568,0.06367283779759021,0.02823849452800016,-0.012472835299392502,4.128525944431042e-05
"ROWID:fc46aa26-af68-47b4-9572-004ab96d821d",-0.04445714122624646,-0.7832517314311979,-0.30456898520541387,-0.40460004195451277,0.14517791831718088,-0.06876108200773433,-0.10043284294503721,-0.004772926729887338,0.11590352642499484,-0.09050563266672135,-0.010675020631177382,0.15903812877150458,-0.16209473769930705,0.037204518285503,0.019850219457325922,0.06486703099444381,-0.05512744706803487,0.05309749421985224,0.0055680546402584515,0.037259249857498664,0.06727916919283264,0.029831054224561743,-0.01326420156098465,4.162282637860857e-05
"ROWID:8dca77e5-c4d7-4042-8531-d9ab49c85eaf",-0.0481680160597798,-0.766401757019303,-0.4368289710346526,-0.3535523979716344,0.10199363054857287,-0.06705024671624886,-0.14545202238642221,-0.03472856243368808,0.08338136758747992,-0.04043424565479759,0.025016811114702508,0.1309461213330469,-0.1173049766197124,0.012707891097630729,-0.020418205328792884,0.06264679168642254,-0.05434684690747803,0.05282017590317499,0.006153743012352874,0.03651396285384343,0.066685054624665,0.029503633991350097,-0.01314923958567123,9.387838708977031e-05
"ROWID:3c756992-8b32-4531-b37e-c8aac6c89281",-0.04492916614063965,-0.811707189069867,-0.3525713240105553,-0.336256741195907,0.11651090611317698,-0.06233569865401834,-0.13235236005429457,-0.029143360442403732,0.09860122851509565,-0.04240150193995917,-0.008555443027138506,0.14952522971429327,-0.13105733010838164,-0.015936257650027204,-0.012424603578486345,0.057234185762862606,-0.05136985551530876,0.05003781907318907,0.0067397028446662165,0.03378089128868872,0.06221174947770464,0.027380220730994526,-0.012258488452693509,6.818858399119239e-05
"ROWID:392197c7-4c50-4d98-b569-788be3ea2168",-0.04203812873781702,-0.795754635191966,-0.36362345606669344,-0.3685517286943733,0.11904402650765085,-0.06544239106707303,-0.0939463855193735,-0.007538269249594236,0.11612083139497968,-0.05150957177290843,-0.02993595136577533,0.15961857568278012,-0.10603487227953254,-0.013306884172176209,-0.004268792002475288,0.06113059355746241,-0.05295453342583327,0.05155507550710283,0.0062810478685326465,0.03547098394582891,0.06473602095098537,0.02860008429398526,-0.012742695195803235,9.063607019542078e-05
"ROWID:1a2e22fd-a246-4f3f-bdd5-03744f029a19",-0.04469852067586203,-0.7802392711260836,-0.39457110679526014,-0.35227541011335956,0.11814916891683591,-0.06985204490291357,-0.12391849534776195,-0.062472342530314265,0.08616234682598105,-0.03709799235403458,0.0028615488841119705,0.1569419714576329,-0.1518066298454043,-0.014875433641972082,0.01863426296466274,0.05780209365199885,-0.050795824141877347,0.049621895776960176,0.006106230338954613,0.03380510853152448,0.061953634996438134,0.027255064584880532,-0.012228197075591743,8.220302363938946e-05
"ROWID:551d49ee-20cf-4c57-b6f9-59f34dc3a694",-0.04507363160228544,-0.7667826061683127,-0.4238840645776755,-0.3611137516086126,0.1142382518047284,-0.06731662270130578,-0.13531261234284123,-0.039569611076012284,0.08826792201391004,-0.04270817473846015,-0.007130113918517661,0.16101532136272062,-0.10956515420713746,0.0030865080353258546,0.0199980723274741,0.058642379023488934,-0.050923977744728156,0.04955428346842021,0.0058122570443275385,0.03408646934043939,0.06225795252020941,0.027538401063460165,-0.012285652279379859,9.237841200363618e-05
"ROWID:e7d7fd1e-4a21-467a-8a13-698ee4fe118e",-0.04502124712404447,-0.7966069347428215,-0.2797197881587986,-0.42774808559729904,0.07378637366355786,-0.069971990831072,-0.09918071084829637,-0.03371814795922911,0.07997184067868572,-0.05288386645040849,-0.013299603211034345,0.1695443723327065,-0.15365290008962407,0.03847835905803233,-0.002612818714812524,0.06571691945643884,-0.05621926287474156,0.05421279136909449,0.005878845329184348,0.03779349394178049,0.06839411007311563,0.03021586688933096,-0.013477805803884465,5.496597739428894e-05
"ROWID:8e48d340-5340-480e-a59f-c615507a0169",-0.04308974095021905,-0.8092190535745313,-0.291054933146857,-0.336182129131255,0.032775457179536185,-0.0815777353622407,-0.13713223987099776,0.014560290953030205,0.18004685396279926,-0.12858764516832843,-0.09342084180200065,0.14553572262273884,-0.14671845326318889,0.036775862871012685,0.03182801214278996,0.06261461970105732,-0.05371819739102548,0.05155947896478927,0.005981350018074469,0.03610974231340536,0.0653838360354157,0.028898690164825554,-0.012804591150204886,4.7789295226400644e-05
"ROWID:0151b2f1-aa9a-43c6-89f6-27f7b536f9b5",-0.04210312677296998,-0.7909807440946952,-0.3559505025718436,-0.3311302497548768,0.10037574444348693,-0.06981168638061899,-0.13806381419069821,-0.033661236557616485,0.20416516691222222,-0.08525316024858966,-0.08954282344994335,0.13730193894169823,-0.1051415082932965,-0.014721024338947357,-0.008828794763416423,0.06074666054165627,-0.052671658908016686,0.032967059743631344,0.006230120960802468,0.03524588231113621,0.06421198882572993,0.02836207639153973,-0.012430358231496507,7.246990544414379e-05
"ROWID:86fd4cec-35a6-4abe-b653-5c1ebd0b1961",-0.04237768894149313,-0.7948173946465371,-0.2824980499773431,-0.332815571282203,0.06915807659314274,-0.15528245785461925,-0.17068833568470873,-0.03445960255795569,0.20408424926431418,-0.03184432385915586,-0.027404078869509293,0.18524045548311907,-0.1319430651379623,0.03633928479465466,0.06839609962289146,0.061389891560833396,-0.052785620368039174,0.050958773984760036,0.0060945977231302425,0.03547803951050392,0.06429162535444852,0.02840557610105906,-0.01247700062377822,4.900201544276315e-05
"ROWID:db48f0c5-59c6-4b27-b8d0-101f583705ec",-0.03856425821964867,-0.7491688093862353,-0.38610897034360714,-0.3399663453347682,0.06309959712466849,-0.10351597001680805,-0.2049607875172913,-0.030817696784130672,0.19377223329075996,-0.05917527066521637,-0.0729255721079527,0.17227875156034186,-0.15640985050893857,0.03334386146924408,0.049048621501315795,0.05633961961836821,-0.012289653449610551,0.046667551504780344,0.005162830689679574,0.03251652288137985,0.05920547043825265,0.0262504290377798,-0.011633694071819274,8.129197881416826e-05
"ROWID:7c726678-e87c-47c0-89ac-2cbbc81e4eeb",-0.04201542663778342,-0.7891221939344865,-0.2788954033696011,-0.38374616289233787,0.01867379899520297,-0.09511386722069579,-0.14118604890775,-0.036299975092767583,0.19291287384310374,0.02196211080916613,-0.07812616204352645,0.18331412288593468,-0.157922756785759,0.03527344009428985,0.031411597719902824,0.06113146017275614,-0.05214044220207411,0.05027627619271268,0.005673409240294338,0.03519314106203962,0.06364252930409514,0.028197049075069296,-0.012450037903520807,2.6557451913486704e-05
"ROWID:4f1642ee-af1a-4630-af01-3d9cab33246e",-0.04753777420175884,-0.802227631691676,-0.330284951188184,-0.3629052022317247,0.03159423036509214,-0.10841327508186581,-0.15756643700726292,-0.008993444643647168,0.15971173291455923,0.0008588225405059673,-0.09208581845199794,0.1231092822053511,-0.1090624571400431,0.03692943020024849,-0.0031745146312372537,0.06169171119379692,-0.05346933504653795,0.01171446672606193,0.006224006688125753,0.035724435033980026,0.06490518183717107,0.028660284361862378,-0.012612340934676542,3.27578751378305e-05
"ROWID:dae3a264-4a05-4b6b-ab45-a92d2ae1a451",-0.04312344348800976,-0.8201195676094497,-0.33562076123780316,-0.2782270539812646,0.014612967658622241,-0.07626702202430885,-0.18362495692362515,-0.0280583324264106,0.12501038100767964,0.016765610081704546,-0.07739903416579097,0.1926637991769369,-0.14170005396810864,-0.010042669483346768,0.003998911145658985,0.061986537363902104,-0.054975532165255914,0.04485195546358354,0.007205053123702712,0.0362928959957119,0.06680964725461605,0.02947003944857286,-0.012854845508119411,0.00012318527591056457
"ROWID:a8721602-f5db-48f7-954a-c04af3db33cb",-0.04991174461750909,-0.7872806543883867,-0.359535605971205,-0.3929128754900412,0.03292510324668487,-0.06966729253210828,-0.15916589402605116,-0.0031478936636556163,0.12741918695199203,-0.015345627521248144,-0.09946930858218891,0.08695817494077179,-0.11185279799797403,0.03881064050793054,0.019368729276223656,0.06496305115348827,-0.056093694757001565,0.0011873371223798583,0.005645006033248151,0.0373554846686639,0.06770649638158739,0.029824403860693672,-0.013482502601374886,7.697260211905575e-05
"ROWID:4dfabf2d-8a4b-4e98-88dd-879cf7e5f24b",-0.04999374492484172,-0.7876995985429229,-0.3459933498877893,-0.3937583911463259,0.032288077852189116,-0.06934366315259984,-0.16280985181947374,-0.0015053856845918762,0.14064286254987984,-0.014934143881256539,-0.104689739056908,0.10162720093180692,-0.11149088877747627,0.03930320321897139,-0.0037912305923725495,0.0648588152279916,-0.056144713462165985,0.012913529620191133,0.005697391089008744,0.0373115533996746,0.06786973857745979,0.029932616922265044,-0.013385639955643024,0.00010270024209125
"ROWID:830e8c0b-5fb6-420c-a3b9-47668b871285",-0.04325616823186778,-0.8460103504203661,-0.23708711068323748,-0.30347563794013155,0.06353896027925114,-0.09935002218925681,-0.16181788025641694,0.005223344147251804,0.14322870515373567,-0.00482668195471789,3.6125230408361116e-05,0.20427937296452364,-0.12974122924459175,0.034209311837171276,0.023409122860905827,0.05602467126525385,-0.04889755321110368,0.047008577390819435,0.00562470890596347,0.032490879201271645,0.05923965465139887,0.026109280374564843,-0.011443471252334376,3.594025537416606e-05
"ROWID:4ab755a3-a0da-48ff-9340-1647e34079ea",-0.042191450176484825,-0.7945339756311693,-0.29590438264448826,-0.3596728058764307,0.016795809673160664,-0.0651818831915567,-0.15122478976919584,-0.06053769953269799,0.0889753001936749,-0.08891415548591201,-0.07918806507893685,0.21581630925549075,-0.17477931631507929,-0.0653264400246554,-0.002704109129412569,0.06077342363092874,-0.05282525376401227,0.05103519811883449,0.00635273639920527,0.03529079246968056,0.06421223655438008,0.028369137029553185,-0.012346185637988076,8.185464841026354e-05
"ROWID:f80ab253-c716-4e5a-9688-e81557417696",-0.04171479184269593,-0.7834163491357232,-0.28872457001678287,-0.3747791730925173,0.06792004333807161,-0.06468780476634617,-0.21879156035920075,-0.03437177158445488,0.12851043686533695,0.05958279503361917,-0.06816674972839017,0.18015970379071988,-0.16340069150526046,0.035175761132616605,0.0580955369965255,0.055170296844039915,-0.05178696740520421,0.049632420746594304,0.005561517333702891,0.034969980338868965,0.06314830770913821,0.027977055556567598,-0.012402506685999707,2.686328935769465e-05
"ROWID:8c0c0282-53fc-4bbb-a7b5-1b59794d56cc",-0.04819237515239308,-0.7635697095466889,-0.3709510190729589,-0.37178849546364706,0.01686495562221309,-0.07353886946889225,-0.14485655428871405,-0.0341104569303018,0.15477453028464302,-0.01628048817230895,-0.08280042685832782,0.20106476926033728,-0.14292328781032426,0.03875500849200373,0.03668705438131332,0.06252778472313945,-0.051880257967595426,0.05260301736399093,0.006300089994607363,0.03634953984395936,0.06652880977075964,0.029449305099153552,-0.012934287298730576,0.00010984415153401959
"ROWID:892b4e7c-34fb-497a-8b11-c13cfa8f3873",-0.04144666644525207,-0.7796986388925218,-0.27142489857151286,-0.4095402219183685,0.11429175728916988,-0.06425447333443783,-0.19534529194108846,-0.03394189660023637,0.117673844093808,-0.05421890393789927,-0.12450049838318546,0.1329145572836641,-0.16277842154474226,-0.013860205632588518,0.030608024833595534,0.06024389146789306,-0.05161771196931642,0.04982574440873272,0.005366866571743272,0.03472329428513965,0.06278625579368331,0.027782298673371994,-0.012264090118684972,5.720201936372336e-05
"ROWID:f412b9d3-3e11-4a4c-b4b7-36945cfef9c9",-0.041882514210636865,-0.794003969082629,-0.319719009319896,-0.337272134519886,0.049091480602992586,-0.11386227898564742,-0.1972980505002056,-0.024768132267376303,0.06819636986401753,0.04341585806028895,-0.11085546172558901,0.192756744030146,-0.13156386578493845,0.036636902252806046,0.08415574932365043,0.06096986031191003,-0.05021231689113511,0.05092861238250259,0.005882352359278879,0.03521941995728706,0.06424591689360556,0.028463689518572345,-0.01256563509767953,0.00010932773347547623
"ROWID:5136b893-1ad7-4565-a408-efa2737dde3c",-0.045703840575444514,-0.7780873420654746,-0.3093688067152063,-0.3679157247219861,0.016690730247108466,-0.10685907654984532,-0.20258804555579463,-0.033251919124158244,0.10907649823743186,-0.005459687192690239,-0.11070360308759689,0.1985953273268242,-0.16400772996409185,0.03613898384263668,0.04653390049692874,0.060029655036431505,-0.036228164371925754,0.04996812989420306,0.005667926901352571,0.03467810578199214,0.06324630316725818,0.027985753973146142,-0.012306579915630849,0.00010956436655121124
"ROWID:1e62c9d6-d55a-4070-959c-b99cfe063400",-0.04811182298930004,-0.7653496878355796,-0.36892553808060885,-0.3734706288478597,0.016910716290645687,-0.07513277397928357,-0.14522693515632062,-0.03475902673697537,0.15471155190926472,-0.016935860921571493,-0.08268757733614307,0.20117020202666794,-0.1328320210569623,0.03845885183805183,0.033840356299284204,0.06285469219239728,-0.05202420304456647,0.05293094733519368,0.0062885757245987025,0.03641668220335225,0.06667756077492952,0.029515409426677935,-0.013011812922706744,0.00011756146194927586
"ROWID:542d65b7-ec87-4bfc-8ed3-c2fc019886cb",-0.042505228649934626,-0.8128050708016592,-0.3136321310633251,-0.36327464118928604,0.0492167037349195,-0.06588724417395625,-0.1516140555991398,-0.02976918021519928,0.0860746095533772,0.019168201732245618,-0.06159022881590525,0.12735719668961556,-0.1745936655718705,0.03847229016648702,0.032498058962531474,0.06083190833197274,-0.053731141780662024,0.05192966673764475,0.006722052546339577,0.03548837428743472,0.06484993759389114,0.02848807482361557,-0.012514014146202868,5.298381247685398e-05
"ROWID:e83969ec-7d9a-4e56-b738-0b964cc6f048",-0.042642610920334174,-0.8072210795686079,-0.3284760673944488,-0.36053397260367737,0.050457452540170276,-0.06581573306620635,-0.1538531468584678,-0.008675480663551144,0.1057669069920526,0.06771249851205889,-0.06834007873996448,0.12410367597640004,-0.1551237458567931,0.036974719987118154,0.03179138996218835,0.06176840317582205,-0.053417241135730126,0.051328140368118544,0.005852429176368937,0.03574653149345736,0.06474028171646999,0.0286186127125761,-0.01265392391668164,6.213587581551218e-05
"ROWID:626ee7de-ba3e-4d36-b97d-0fc2c8eb803b",-0.04614668826443768,-0.786813999108007,-0.2928020590117872,-0.34910962220101205,0.11687497536603007,-0.06471707077344974,-0.22806640891281846,-0.016644834444216956,0.21028396473626107,-0.12323907006599541,-0.08523766946626384,0.03975294290758738,-0.1287944280614492,0.03361995509133262,0.008937981979893796,0.061409972730963894,-0.05140683928939423,0.04919938600397009,0.004715514639610761,0.035095571946363674,0.06301519770130662,0.02794627413488249,-0.012361450222487398,3.5605288862142426e-05
"ROWID:e724b912-2a5d-4067-b38b-2c0a05b748cc",-0.04242024622588544,-0.7954080797666274,-0.30686873405679777,-0.36261417889154063,0.03164062387006218,-0.06536355506482014,-0.18288802126774834,-0.019869665093871527,0.19405927066563924,-0.037676673572538066,-0.10063440972078795,0.13813000179996093,-0.12339118178157236,0.03677235377995201,-0.01742260416791496,0.061173412551490246,-0.05303765591200154,0.05112793596641879,0.006136379051991058,0.03540372433937953,0.06449111542760232,0.028433975347515565,-0.012566665128899321,1.9211105617858094e-05
"ROWID:42765564-40fb-4c81-8334-c1ba478227d7",-0.0473831193647787,-0.7528060943018325,-0.3762993013673216,-0.3649423254978495,0.07305094328630918,-0.0659495185927557,-0.18259136761549993,-0.01638501483525313,0.20664905300502476,-0.05803690052549541,-0.08252033967336722,0.13200947123733836,-0.15747018547603284,0.03586908480629566,0.027875559993490947,0.062245768886416836,-0.0531350029024893,0.050921755965125944,0.005654961351322923,0.03581733329896727,0.06484005927699349,0.02867524183783535,-0.012606739851409154,6.521648041357933e-05
"ROWID:41daeb05-a554-4bf0-9572-7ec9d66f5e82",-0.042481787039337755,-0.7993982449542686,-0.3084016303280544,-0.36339477301152967,0.03218357333212363,-0.06562866241171803,-0.15714465922825585,0.019204561525242483,0.19469087804723448,-0.0375011459047993,-0.10086813737533228,0.13919291515751456,-0.12390226620987217,0.036767415176029515,-0.017655539114018126,0.06151036672904452,-0.053227438608341504,0.05133675247018937,0.0060622428850084925,0.03559069335572307,0.06463508958472546,0.028618985651304368,-0.012516269523710074,7.15814057152791e-05
"ROWID:3016e03c-db7c-4fdc-9f4c-c0b2ee86307b",-0.04739380329268671,-0.7527923452891703,-0.37636674360199157,-0.3652666574534264,0.072935632090402,-0.06576842123421932,-0.1824312722097588,-0.015905534933600567,0.20684525480175206,-0.05450616613300612,-0.08251675182437923,0.13185609447755856,-0.1574962401166737,0.036048461063399706,0.031407594245737414,0.0619484630909147,-0.05320863791350617,0.05098755893749662,0.005635212569721958,0.03584113362909377,0.06477289872193655,0.028711343526712906,-0.012647986109437947,5.4280187307828904e-05
