PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
2357,0.31545,-0.236281,0.37077,0.812174,0.261718,0.813187,0.182426,0.386696,0.438262,0.731831,A
2358,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-0.432558,-2.799857,-0.890081,-1.526171,1.278797,D
2359,0.15498,-0.16562,-3.210528,-1.32068,-0.185173,-0.598658,0.257927,-0.54837,-0.65309,-0.561997,A
2360,-2.215039,-0.29909,0.352988,0.054854,-1.704602,1.892833,0.069175,-1.044433,0.282354,1.809127,A
2361,0.179667,-0.173471,0.121822,-1.139205,0.17234,1.103861,0.295677,-0.743475,0.251173,0.942797,A
2362,-0.178304,-0.620989,0.32098,0.699028,0.261718,1.43606,0.748682,-0.28399,0.531806,1.034391,E
2363,-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.314889,-1.063338,0.352894,0.032902,1.195183,I
2364,0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.681707,0.484429,-1.648912,-1.401445,-0.763933,F
2365,0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.640182,0.144676,-0.600636,0.001721,-0.54459,F
2366,-0.301743,0.352558,0.288973,1.638181,0.261718,-0.183409,0.069175,1.442156,0.937165,-0.07702,E
2367,-0.104241,0.23479,0.214288,0.314028,0.17234,-1.055431,-0.308329,0.822533,0.781258,-0.669577,H
2368,-0.363462,-0.189174,0.641057,0.681245,0.17234,0.564038,0.408929,0.830319,0.874802,0.391334,C
2369,-0.042522,0.187683,0.224957,0.290963,0.261718,-0.01731,0.220177,0.247817,0.064084,0.001375,A
2370,0.204355,-0.134216,0.043581,-0.654873,0.261718,0.314889,0.257927,-1.729234,-0.403638,0.250507,E
2371,0.105604,0.203385,-0.023991,0.995678,0.261718,-0.681707,0.031425,-0.431722,-0.341275,-0.518635,A
2372,-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.640182,-0.081827,-0.710003,-0.964905,-0.394444,A
2373,-0.042522,0.187683,0.224957,0.290963,0.261718,0.314889,0.220177,0.134296,0.157628,0.290999,A
2374,0.043885,0.187683,0.303198,-0.717056,-1.79398,1.062336,-0.081827,1.030413,0.531806,1.073498,A
2375,0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.22153,-1.32759,0.398888,1.155435,-0.250456,I
2376,0.068573,0.226939,0.01513,-0.609818,-1.078955,1.020811,0.333428,-0.379825,0.032902,0.855541,A
2377,0.15498,-0.471816,0.50947,1.205082,0.261718,0.14879,-0.044076,0.512838,0.219991,0.359388,A
2378,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.640182,0.975185,-0.034327,0.750076,-0.967436,E
2379,-0.054866,0.226939,0.32098,-0.905841,0.261718,-2.301176,0.333428,-0.836727,0.781258,-2.012133,H
2380,0.241386,-0.322644,0.310311,0.49055,0.261718,0.522513,0.673182,-0.353963,-0.497183,0.231568,A
2381,0.167323,0.313302,0.168055,-0.383198,0.261718,0.190314,0.635431,0.373241,-0.497183,-0.038166,A
2382,0.204355,-0.448263,0.349432,0.689659,0.261718,0.024215,-0.270579,0.603644,0.438262,0.235558,A
2383,0.019197,0.619498,0.032912,-0.18385,0.261718,-0.889332,0.52218,0.001727,0.095265,-0.949992,G
2384,0.142636,0.470326,-2.958023,-0.379737,0.261718,1.103861,0.295677,1.032472,-0.029461,0.945352,A
2385,0.080916,-0.126364,0.360101,-0.587947,0.261718,0.439463,0.333428,0.033316,-0.185368,0.341474,F
2386,0.142636,0.486028,0.025799,0.545422,0.17234,-0.266459,0.484429,0.358621,-0.091823,-0.380592,A
2387,0.068573,-1.16272,-3.210528,-0.829367,0.261718,1.851308,0.371178,-0.643738,0.781258,1.525505,A
2388,-0.277055,0.038511,0.42056,3.987152,0.17234,2.017408,0.333428,0.296395,1.779065,1.718013,X
2389,0.068573,-0.016448,0.274747,-0.03633,0.261718,0.356414,0.597681,-0.136471,0.531806,0.107074,H
2390,0.09326,0.054213,0.374326,0.378926,0.261718,-1.553729,0.069175,-3.734535,-3.708874,-1.333526,H
2391,0.599358,-2.426761,0.011573,0.54026,0.976743,-1.180006,-1.28984,1.004048,1.997335,-0.242585,I
2392,-0.042522,0.007106,0.264078,-0.162546,0.17234,-1.055431,3.315711,0.161827,0.687713,-1.335069,E
2393,-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.972381,-0.081827,0.421915,0.032902,-0.739292,E
2394,0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.096956,-1.28984,0.262146,0.874802,-0.243839,I
2395,0.019197,-0.605286,0.502357,0.181368,0.17234,0.273364,-0.157328,-0.439527,-0.123005,0.462821,A
2396,0.846235,-0.09496,0.182281,-1.981085,0.61923,-1.30458,-1.25209,-1.130269,-0.029461,-0.334517,I
2397,-0.104241,-0.079257,0.552147,1.388496,0.61923,-0.391033,-1.478592,0.996475,0.874802,0.752132,Y
2398,-0.22768,0.085618,0.239183,-0.523467,0.261718,-0.391033,0.748682,-0.142646,0.001721,-0.620007,E
2399,-0.277055,-0.251983,-3.203415,1.957926,0.261718,3.014004,1.654692,1.144227,-0.310094,1.598957,A
2400,0.043885,-0.173471,0.285416,-0.775121,0.17234,-0.36335,-0.257995,0.405781,0.251173,-0.137729,F
2401,-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.432558,0.144676,-0.364913,0.375899,-0.345909,E
2402,0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.096956,-0.157328,-1.256974,-0.746634,-0.792286,A
2403,0.130292,0.533135,-0.045329,-0.942602,0.261718,-0.391033,0.408929,-0.67323,0.064084,-0.450668,G
2404,0.031541,0.140576,0.399221,-0.817372,0.261718,-1.263055,0.220177,1.403073,0.843621,-1.123055,H
2405,-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.349509,0.446679,-0.535322,-0.154186,-0.430573,E
2406,0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.263055,0.257927,-1.256974,-1.744441,-1.153953,A
2407,0.105604,-0.377602,0.260522,0.107578,0.261718,-0.598658,-0.044076,0.34804,0.282354,-0.401773,F
2408,0.229043,0.014957,0.395665,-1.399572,0.082961,-0.847807,0.031425,-0.437954,0.750076,-0.662224,H
2409,0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.474181,0.52218,-0.98578,-0.247731,2.117147,A
2410,-0.091897,-0.118513,0.189393,1.280303,0.261718,-0.01731,0.371178,2.148314,0.656532,-0.058877,A
2411,-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.058835,0.408929,-0.232384,-0.216549,-0.151761,F
2412,0.229043,-0.008597,0.175168,0.087408,0.17234,-0.723232,0.069175,0.313014,-0.341275,-0.5572,A
2413,0.846235,0.014957,-0.052442,0.98795,0.261718,-0.183409,0.446679,1.252002,0.095265,-0.293216,A
2414,0.944986,0.132725,0.136047,0.564936,0.17234,-0.141884,0.446679,0.401121,-0.278912,-0.228275,A
2415,-0.030178,0.391814,0.217845,-0.07333,0.261718,0.896237,0.371178,1.501587,0.438262,0.678114,G
2416,0.266074,-0.16562,0.32098,0.483299,0.17234,0.937762,-2.799857,0.404286,0.500624,-1.061719,A
2417,0.031541,0.666605,-0.095119,0.010217,0.17234,0.564038,0.257927,0.194755,0.375899,0.571606,F
2418,0.080916,0.014957,0.064919,0.346104,0.17234,0.771662,0.635431,0.641911,0.18881,0.455637,A
2419,0.09326,-0.102811,0.01513,-1.203774,0.082961,-1.22153,0.257927,-0.58722,0.001721,-1.124948,A
2420,-0.042522,0.752968,-0.109344,1.041241,-1.347089,-0.01731,-5.81989,0.040752,-0.466001,-2.699517,F
2421,0.068573,-0.087108,0.470349,-0.099617,0.17234,-0.432558,0.484429,-0.249916,0.095265,-0.509256,A
2422,0.043885,0.007106,1.348781,-1.249397,-0.185173,-0.598658,-0.044076,0.427507,0.937165,-0.41003,E
2423,0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.432558,-0.987837,0.689285,2.059698,0.351625,I
2424,-0.240024,-0.534626,0.075589,-0.617039,0.17234,2.764855,0.52218,-1.771366,-2.711067,2.323157,E
2425,0.438888,0.289748,0.14316,-0.282494,0.261718,-0.723232,0.069175,0.949646,0.313536,-0.564553,A
2426,0.47592,-0.43256,0.114709,-0.87096,0.976743,-1.38763,-1.365341,-0.664765,0.905984,-0.318629,I
2427,0.15498,-0.251983,0.125378,-0.576698,-0.900198,-0.10036,0.748682,-0.99803,-0.247731,-0.31735,A
2428,-0.017834,0.336855,0.235627,-0.511144,-0.81082,-0.391033,0.069175,-0.472106,0.469443,-0.273699,G
2429,-0.153617,-0.354049,0.37077,-0.513262,0.261718,0.314889,-0.119577,-1.143432,0.001721,0.487317,F
2430,-3.498799,-0.550328,0.050694,-0.629422,-4.922215,-0.391033,-2.611104,-0.268108,0.313536,-1.968494,E
2431,-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.723232,-0.534832,0.045159,0.469443,-0.219029,F
2432,-3.498799,-0.754459,0.477462,1.600496,-4.922215,1.560634,0.031425,0.043005,-0.87136,1.596558,X
2433,0.142636,0.164129,0.200063,-0.249732,0.261718,-0.972381,0.069175,-0.56695,0.251173,-0.784282,H
2434,0.229043,-0.369751,0.484575,0.250174,0.261718,0.397939,0.484429,0.914504,-0.029461,0.207349,A
2435,0.241386,-0.126364,0.417003,0.096091,0.17234,0.314889,-2.724356,0.138664,-0.091823,-1.419407,A
2436,-0.277055,-1.963541,0.616162,0.437826,0.17234,0.688613,0.748682,-0.230908,1.186617,0.294086,D
2437,-0.474557,0.446772,-3.210528,-0.716161,0.351096,3.802976,0.408929,-3.106408,-3.521785,3.269099,A
2438,0.648733,0.242641,-0.045329,-0.444157,0.261718,0.771662,0.597681,-0.016251,0.282354,0.484882,A
2439,-3.461768,-0.204876,-3.210528,-3.441837,-3.045274,-1.30458,-8.688922,1.512653,-1.869167,-5.387654,I
2440,-0.240024,-0.29909,0.694403,0.955725,0.61923,-1.096956,-1.176589,1.68778,1.68552,-0.169543,Y
2441,0.080916,0.203385,0.310311,0.26951,0.261718,-0.640182,0.446679,0.919513,0.500624,-0.690433,H
2442,-0.32643,-0.157769,0.424116,1.924954,0.17234,0.771662,0.635431,2.104707,1.68552,0.384523,X
2443,0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.557133,-0.006326,-0.995138,-0.310094,-0.370285,F
2444,5.759087,-0.236281,0.377883,-2.104317,-1.79398,1.145386,0.333428,0.385337,-2.180982,0.994995,A
2445,-0.017834,-0.275537,0.388552,0.949727,0.261718,1.560634,0.371178,-0.105446,-0.154186,1.315035,F
2446,0.142636,-0.448263,0.438342,0.978909,0.261718,0.564038,0.182426,0.915727,0.095265,0.522446,F
2447,-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,1.311485,-0.157328,-0.966791,-0.372457,1.350115,A
2448,0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.480988,0.182426,-0.89111,-0.310094,0.428344,A
2449,0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.349509,-0.308329,1.057323,0.282354,-0.137729,A
2450,-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.764757,-0.232828,0.563784,0.718895,-0.434201,E
2451,0.080916,-0.118513,0.445454,-0.188027,0.261718,-0.01731,0.371178,-0.28364,-0.964905,-0.078141,A
2452,-0.22768,-0.110662,0.196506,1.060099,0.261718,0.730137,0.333428,-0.985876,-0.497183,0.598526,A
2453,-0.141273,0.729415,0.079145,0.151709,0.261718,-0.391033,0.144676,-0.450399,-0.777816,-0.313409,F
2454,-0.264711,-0.275537,0.384996,1.343918,0.261718,0.896237,0.144676,0.117249,-0.216549,0.823897,A
2455,-0.00549,-0.204876,0.32098,-0.694588,0.261718,0.356414,0.698348,0.401976,0.656532,0.023557,F
2456,-0.264711,0.156278,0.402778,1.483948,0.17234,0.979286,0.220177,0.589587,2.620965,0.863148,X
2457,0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.01731,-1.138838,1.480948,1.217798,0.763609,I
2458,-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.391033,0.220177,-0.309055,0.375899,-0.354781,F
2459,-0.314087,-0.157769,0.043581,1.051505,0.17234,0.024215,0.182426,0.398656,0.469443,0.043194,E
2460,-0.00549,-0.22843,-0.063111,-2.127352,0.17234,0.273364,0.106925,-1.420917,-0.715453,0.314568,C
2461,0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.723232,0.408929,0.137383,0.438262,-0.740642,A
2462,0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.349509,0.333428,-0.380445,-0.060642,-0.369875,F
2463,-0.079554,-0.291239,0.388552,0.855618,0.261718,-0.557133,-0.34608,1.688305,0.594169,-0.170483,F
2464,-0.153617,-0.22843,0.488131,0.580183,0.261718,1.062336,0.484429,0.855112,0.313536,0.832528,A
2465,-0.252367,-0.110662,0.452567,0.888321,0.17234,-0.349509,0.106925,0.445388,0.438262,-0.235834,D
2466,-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.01731,0.635431,0.414149,0.219991,-0.211169,G
2467,-0.277055,-1.963541,0.616162,0.437826,0.17234,3.512302,0.408929,-0.984673,-0.497183,3.106319,D
2468,0.624046,0.007106,0.114709,-0.350674,0.887365,-1.429155,0.069175,0.153206,1.934972,-1.224174,I
2469,0.09326,-0.087108,-2.268081,-0.164963,0.261718,1.477585,-0.044076,-1.143782,-0.123005,1.60719,A
2470,0.142636,0.43107,0.032912,-0.486796,0.261718,-0.723232,0.220177,-0.488201,0.344717,-0.653122,G
2471,-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.930856,0.295677,-0.185923,-0.060642,-0.872827,F
2472,0.031541,-0.346197,-0.009765,1.029902,0.082961,-0.01731,0.446679,0.956247,0.750076,-0.13744,A
2473,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.273364,0.333428,0.924503,0.40708,0.171135,A
2474,-0.22768,0.289748,-0.006209,0.395814,0.261718,0.522513,0.257927,0.568948,0.126447,0.449392,A
2475,0.09326,0.344707,0.14316,-0.026574,0.261718,0.06574,0.295677,-0.338664,0.001721,0.01824,G
2476,0.031541,0.195534,0.246296,0.627208,0.261718,-0.474083,0.295677,1.096834,0.594169,-0.466545,H
2477,-0.153617,-0.354049,0.37077,-0.513262,0.261718,0.14879,0.144676,-0.319578,-0.497183,0.176343,F
2478,0.130292,-0.126364,0.271191,0.816262,0.261718,0.771662,0.144676,0.663754,-0.060642,0.789744,A
2479,-0.301743,0.195534,0.381439,0.351116,0.082961,1.186911,0.673182,0.302511,0.219991,0.835843,D
2480,0.192011,0.509582,0.079145,1.072093,0.261718,0.647088,0.484429,1.410004,0.438262,0.42128,A
2481,0.130292,0.533135,-0.045329,-0.942602,0.261718,-1.429155,-0.119577,-0.12259,0.375899,-1.164633,G
2482,-0.314087,-0.157769,0.043581,1.051505,0.17234,0.564038,0.861934,0.864432,0.18881,0.203805,E
2483,0.377169,0.014957,0.381439,0.292753,0.261718,-0.930856,0.220177,1.352166,0.843621,-0.836939,H
2484,0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.141884,0.748682,0.114123,0.469443,-0.438433,A
2485,0.167323,0.171981,0.047137,0.268047,0.17234,0.024215,0.861934,0.030113,-0.154186,-0.333661,F
2486,0.043885,0.572391,0.00446,-0.3331,0.261718,-1.22153,0.182426,0.628806,0.032902,-1.080778,F
2487,0.080916,-0.071406,0.160942,1.225521,0.17234,-0.141884,0.748682,1.361893,1.093072,-0.404726,A
2488,-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.314889,0.295677,0.575452,0.064084,0.228783,A
2489,0.488263,-0.49537,0.111153,0.334258,0.976743,-0.598658,-1.28984,1.079573,1.498432,0.33488,I
2490,9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-1.22153,0.295677,4.510897,-3.584148,-1.139921,I
2491,-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.979286,0.295677,-1.105689,-0.310094,0.796037,A
2492,0.080916,0.486028,0.14316,0.006427,0.261718,-0.01731,0.031425,1.39321,0.562987,0.072585,G
2493,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,1.43606,0.333428,-1.208765,-0.216549,1.253783,D
2494,0.15498,-0.251983,0.125378,-0.576698,-0.900198,-0.681707,0.257927,0.103891,-0.029461,-0.630712,A
2495,0.105604,-0.09496,0.324537,0.557118,0.17234,2.266557,0.52218,-1.515043,-1.214356,1.822797,A
2496,9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-0.349509,-1.025587,0.259797,0.438262,0.374481,I
2497,0.15498,-0.189174,0.246296,-1.223587,0.082961,1.726734,1.201687,0.460455,0.375899,0.971017,A
2498,-0.116585,-0.338346,0.584154,1.143884,0.797987,-1.346105,-1.214339,0.739648,1.155435,-0.491282,Y
2499,0.290762,0.109171,-0.112901,0.221262,0.261718,1.602159,0.446679,-0.16476,-0.091823,1.366438,A
2500,0.117948,0.23479,0.050694,0.220456,0.261718,-0.847807,0.371178,1.085185,0.219991,-0.85032,A
2501,-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.35301,-2.762106,-1.980314,-2.149801,-0.834335,E
2502,0.142636,0.164129,0.200063,-0.249732,0.261718,-1.055431,0.069175,0.136897,0.531806,-0.862496,H
2503,0.488263,-0.259834,0.050694,-0.755517,0.976743,0.231839,-1.554093,-0.352196,0.905984,1.293239,I
2504,0.068573,0.289748,0.107596,1.267115,0.261718,0.771662,0.408929,0.37627,-0.029461,0.588581,A
2505,0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.598658,0.257927,-1.34444,-0.559546,-0.551956,F
2506,-0.042522,0.007106,0.264078,-0.162546,0.17234,-0.266459,-2.762106,-0.429373,0.032902,-1.998824,E
2507,0.204355,0.360409,0.139604,0.299019,-0.095795,-0.266459,0.106925,0.046926,0.18881,-0.1585,A
2508,0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.141884,0.333428,-0.561067,-0.247731,-0.188216,F
2509,0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.356414,-0.157328,-0.20128,-0.310094,0.50024,A
2510,0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.681707,0.220177,0.556348,0.251173,-0.606999,A
2511,-0.00549,-0.22843,-0.063111,-2.127352,0.17234,-1.802878,-2.724356,-2.05384,-1.339082,-2.751233,C
2512,-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.183409,0.333428,0.136373,0.62535,-0.197185,D
2513,0.377169,0.164129,0.139604,-0.241825,0.17234,-0.01731,0.257927,-0.178021,0.095265,-0.063277,A
2514,0.438888,0.195534,0.14316,-0.809435,0.261718,-0.723232,0.408929,-0.30059,-0.123005,-0.740642,F
2515,-0.017834,0.132725,0.125378,1.357345,0.261718,0.273364,0.673182,0.907611,-0.278912,-0.004496,A
2516,0.019197,0.093469,0.473906,1.897295,0.17234,1.062336,0.371178,0.685363,1.217798,0.935009,X
2517,-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.515608,0.295677,-0.078672,0.064084,-0.484809,F
2518,-0.116585,0.069915,0.068476,-0.783147,0.261718,1.26996,0.597681,-0.467252,0.126447,0.900857,A
2519,0.105604,0.289748,0.171611,-0.220044,0.261718,-0.391033,0.257927,-0.493521,0.001721,-0.369489,A
2520,-3.498799,0.007106,0.342319,-0.318002,-4.922215,-0.972381,0.408929,0.014192,0.843621,-0.938093,E
2521,0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.681707,0.408929,0.522992,0.40708,-0.725586,A
2522,-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.183409,0.106925,-0.46731,0.812439,-0.10641,E
2523,0.019197,-0.016448,-3.210528,-0.310423,0.261718,1.26996,0.597681,0.138994,0.531806,0.931838,A
2524,-0.375806,-0.275537,0.449011,0.55685,0.17234,0.813187,0.069175,-0.317714,-1.214356,0.864631,D
2525,-0.301743,-0.511072,0.463236,0.710665,0.261718,0.730137,0.371178,0.172486,0.656532,0.562107,E
2526,0.031541,-0.346197,-0.009765,1.029902,0.082961,1.228436,0.182426,-0.154761,0.032902,1.154605,A
2527,11.819916,0.203385,0.395665,-2.941364,-0.900198,-2.467276,-5.933141,2.207997,-3.085245,-4.323753,H
2528,-3.498799,-0.110662,0.114709,0.500396,-4.922215,0.024215,-0.006326,0.519478,-0.123005,0.157815,A
2529,0.512951,-0.071406,-3.210528,0.755482,0.976743,0.06574,-1.742845,1.098465,0.999528,1.293239,I
2530,0.043885,0.195534,0.260522,-0.393821,0.261718,-1.013906,0.333428,0.234984,0.812439,-0.966447,G
2531,-0.141273,-0.024299,0.562816,-1.881367,0.082961,-1.22153,-1.440842,-0.090904,-0.216549,-0.241355,C
2532,-2.215039,-0.29909,0.352988,0.054854,-1.704602,-0.10036,0.257927,-0.193436,0.001721,-0.08717,A
2533,0.229043,-1.044953,0.349432,0.84243,0.261718,1.186911,0.182426,0.959684,0.718895,1.116511,A
2534,0.080916,0.077766,0.050694,0.857319,-1.257711,0.605563,-0.081827,0.52971,0.095265,0.704792,A
2535,3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.723232,-0.912336,0.614788,0.812439,-0.012428,I
2536,0.192011,-0.251983,0.33165,0.296423,0.261718,-0.141884,0.144676,0.073778,0.064084,-0.090895,A
2537,-0.079554,0.187683,0.335206,0.745008,0.17234,0.356414,-0.195078,0.804981,2.153242,0.616259,X
2538,0.105604,0.289748,0.171611,-0.220044,0.261718,1.768258,0.408929,-1.182166,-0.590727,1.488206,A
2539,-0.104241,-0.314793,0.665951,-0.06411,0.17234,-0.723232,-0.195078,0.047567,0.937165,-0.443688,A
2540,-0.079554,0.313302,0.139604,0.295528,0.261718,0.314889,0.371178,-0.155615,-0.278912,0.196258,A
2541,-0.22768,-0.997846,0.356544,-0.026932,0.261718,-0.141884,0.333428,0.136373,0.469443,-0.190808,D
2542,-0.128929,0.705861,0.413447,2.004055,0.61923,-0.806282,-1.403091,2.658492,1.311343,-2.425528,Y
2543,0.179667,0.258344,0.189393,-0.133304,0.17234,-0.764757,0.333428,-0.043705,0.001721,-0.750624,A
2544,0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.391131,0.635431,-0.668163,-0.902542,1.814551,A
2545,0.488263,-0.49537,0.111153,0.334258,0.976743,-0.972381,-1.28984,1.079573,1.747883,-0.066543,I
2546,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.273364,-0.006326,0.12983,-0.091823,0.371516,F
2547,-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.515608,0.182426,0.360213,0.438262,-0.443773,F
2548,-0.042522,-0.189174,0.33165,-0.664392,0.261718,-0.681707,-0.006326,-0.129696,0.251173,-0.498069,H
2549,-0.042522,-0.29909,0.182281,1.151314,0.261718,-0.307984,0.333428,1.280911,0.375899,-0.341943,A
2550,0.500607,-0.220579,-0.03466,0.497323,0.17234,0.107265,0.446679,0.825445,0.032902,-0.03432,A
2551,0.229043,-1.044953,0.349432,0.84243,0.261718,-0.01731,-2.950858,-2.592268,-1.49499,0.505701,A
2552,-3.498799,0.43107,0.466793,0.713201,-4.922215,-0.474083,0.106925,0.970013,-2.118619,-0.372008,A
2553,0.809204,-0.16562,0.025799,0.712127,0.887365,-0.515608,-1.32759,-0.235529,0.562987,0.425161,I
2554,-0.252367,0.093469,0.239183,-0.021441,0.17234,2.141982,-0.006326,-0.892527,-0.466001,2.158978,A
2555,0.056229,0.486028,0.10404,-0.053338,0.261718,-0.515608,0.635431,0.351127,0.843621,-0.665611,G
2556,0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.01731,-1.138838,0.689285,1.716702,0.753712,I
2557,-0.079554,0.313302,0.139604,0.295528,0.261718,0.854712,0.069175,-0.118318,0.126447,0.856903,A
2558,-0.672058,0.069915,0.395665,1.103662,0.261718,0.730137,0.257927,0.269388,1.404887,0.634064,E
2559,-0.116585,-0.189174,0.694403,0.974792,0.708609,0.06574,-0.308329,0.518332,0.438262,0.430899,Y
2560,0.192011,0.085618,0.278304,-1.347355,0.261718,-1.138481,0.106925,0.03452,-0.43482,-0.974199,H
2561,0.216699,0.124874,-3.210528,-0.886924,0.261718,-0.183409,0.408929,0.375318,0.157628,-0.266309,A
2562,-0.128929,0.572391,-0.031104,0.319399,0.261718,1.311485,-0.836835,-0.315385,0.282354,1.88775,G
2563,0.080916,0.014957,0.064919,0.346104,0.17234,-0.141884,-0.081827,0.225121,0.095265,0.04141,A
2564,-0.079554,-0.173471,0.367214,0.324501,0.261718,0.730137,0.069175,0.137635,0.718895,0.757099,F
2565,-0.215336,0.10132,0.235627,-0.280585,0.261718,-1.844403,-0.157328,0.364795,0.656532,-1.302496,E
2566,0.056229,0.124874,0.136047,0.14974,0.17234,0.397939,0.182426,0.280144,0.18881,0.370226,A
2567,0.25373,0.336855,0.086258,-0.979571,0.261718,-1.055431,0.673182,-1.103087,-0.247731,-1.167768,G
2568,0.229043,-0.008597,0.175168,0.087408,0.17234,-0.183409,0.52218,-0.106669,0.18881,-0.347079,A
2569,-0.030178,0.014957,0.264078,0.374062,0.261718,0.107265,0.031425,-0.012582,-0.310094,0.223816,A
2570,0.09326,0.329004,0.271191,-0.813522,0.17234,2.017408,0.975185,-0.579143,0.126447,1.364702,A
2571,0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.266459,0.220177,0.725553,-0.154186,-0.240548,A
2572,0.105604,-0.126364,0.388552,-0.425061,0.261718,-1.138481,0.069175,-0.125133,-0.091823,-0.940734,F
2573,-0.38815,0.321153,0.107596,0.886232,0.351096,0.937762,0.069175,-0.08139,0.62535,0.936251,A
2574,0.031541,-0.09496,-0.031104,0.803253,0.261718,0.397939,0.257927,0.201493,0.469443,0.334759,A
2575,0.364825,-0.047852,-0.038216,0.327813,0.261718,0.688613,0.446679,-0.50651,-0.808997,0.487763,A
2576,0.389513,0.462474,0.136047,0.011679,-0.900198,-1.553729,0.55993,-3.678288,-3.303515,-1.45638,F
2577,0.130292,0.062064,0.505913,0.417148,-1.168333,-0.183409,0.484429,1.68846,0.687713,-0.30497,E
2578,0.229043,0.242641,0.089814,0.12023,0.261718,-0.598658,-0.119577,0.545611,0.219991,-0.35477,A
2579,0.068573,0.2976,0.022242,-0.22252,0.261718,-0.972381,0.673182,0.136897,0.656532,-1.049845,G
2580,-0.104241,-0.055704,0.299642,0.391249,0.17234,1.768258,0.069175,-1.612625,-1.183175,1.684789,A
2581,0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.723232,-1.101088,-0.157149,0.812439,0.03519,I
2582,-0.22768,-0.110662,0.196506,1.060099,0.261718,0.314889,0.484429,0.308219,1.155435,0.148833,A
2583,0.117948,0.23479,0.050694,0.220456,0.261718,-0.10036,0.55993,-0.313074,-0.902542,-0.270951,A
2584,0.056229,-0.730905,0.441898,0.183695,0.261718,1.892833,0.446679,-0.492162,-0.060642,1.479515,A
2585,-0.215336,-0.204876,0.456124,-0.099826,0.17234,0.397939,0.295677,-1.415209,-0.154186,0.309468,E
2586,0.241386,-0.43256,0.349432,-1.029281,0.261718,-0.598658,0.257927,-0.555747,-0.403638,-0.561997,F
2587,0.031541,-0.09496,-0.031104,0.803253,0.261718,-0.889332,0.333428,-2.982595,-3.365878,-0.855745,A
2588,-0.240024,0.117022,0.235627,0.902912,0.17234,-1.138481,0.182426,1.521177,0.500624,-1.008664,E
2589,0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.432558,0.295677,-1.807711,-1.245538,-0.41695,A
2590,2.105308,-0.079257,0.239183,-1.152363,-0.989576,-2.840999,0.257927,-2.465428,-0.310094,-2.503416,A
2591,-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.723232,0.031425,0.03586,0.469443,-0.573799,F
2592,-0.264711,-0.275537,0.384996,1.343918,0.261718,1.768258,0.52218,-1.18869,-0.87136,1.328247,A
