PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
11213,0.05033,-0.167689,0.263729,-0.157532,0.159816,-0.7398,0.483497,0.523656,0.516728,-0.65344,A
11214,-0.074769,-0.703792,0.3761,0.423548,0.154947,0.849455,0.52103,-0.05512,0.106398,0.621308,D
11215,-0.061126,0.237305,0.080278,-0.123439,0.220482,1.128392,0.395982,-0.486509,-0.55623,1.213273,A
11217,-0.009823,-0.154525,0.447407,0.192646,0.207489,-0.4031,0.39077,0.2859,0.099029,-0.64559,E
11218,0.005958,0.220881,0.190423,0.204896,0.278563,0.184826,0.058676,0.247521,0.127693,0.372311,F
11219,0.066743,0.014302,0.371834,1.193135,0.266084,0.663478,0.102983,1.015128,0.358729,0.593745,A
11220,-0.171125,0.262738,0.254495,1.645577,0.240181,-0.181859,0.185661,0.927478,0.038891,0.312117,E
11221,-0.126837,-0.181509,0.236419,0.009142,0.217101,-1.249253,0.765245,-0.240157,0.485186,-0.943908,H
11222,0.367772,0.268753,0.162278,0.482033,0.218546,0.315921,0.104643,0.139543,-0.105216,0.332998,A
11223,0.24227,-0.145409,-0.420976,-1.205926,0.175682,-0.782569,-0.803503,-1.958914,-2.515841,-1.55015,E
11224,-0.028489,-0.202378,0.315016,-0.020148,0.261718,-0.102722,0.477109,0.119774,0.166413,-0.260344,A
11225,0.208468,-0.462984,-3.805912,-1.576582,0.21025,1.338996,0.27992,-0.958322,-0.583211,1.116215,A
11226,0.684748,-0.203907,0.074814,0.551867,0.98221,-1.183251,-1.429712,0.408663,1.268456,-0.182968,I
11227,0.126237,-0.005644,0.198928,0.511405,0.232807,1.013175,0.201231,0.1032,0.156069,0.675703,A
11228,-0.316099,0.113796,0.238003,0.919394,0.167141,-0.747479,0.406295,1.487261,0.626532,-0.622704,E
11229,0.295121,-0.136917,0.152273,-0.170278,0.253557,-0.334789,0.582341,-0.811768,-0.565945,-0.156469,F
11230,-3.479613,0.043179,-2.53718,0.000773,-4.957419,0.264447,-0.126373,-0.647038,-0.892149,0.939149,Y
11232,0.586274,-0.272155,0.090281,-0.008355,0.974829,0.060232,-0.810019,-0.867222,0.925707,0.100864,I
11233,0.150144,0.038397,0.247099,-0.724538,0.220593,0.378731,0.234214,-0.800789,0.244074,0.312055,F
11234,-0.122427,-0.232773,0.57194,-1.468497,-0.131757,-1.034877,0.362305,-2.543396,-2.139602,-1.853386,A
11235,-0.137763,-1.154468,0.055342,0.599536,0.138845,-0.245368,-0.005035,0.31766,0.065954,-0.09117,H
11236,0.069873,-0.126571,0.270915,-0.096667,0.266869,-0.741772,0.49527,0.062662,0.371503,-0.667922,F
11238,-0.028244,-0.05443,0.305373,-0.449643,0.259169,-0.975176,0.267145,-0.089847,0.287803,-0.705501,F
11240,-0.018146,-0.390731,0.165638,0.135959,0.241187,-0.066804,0.343847,-0.404554,-0.075423,-0.148133,A
11241,0.174715,0.115803,0.24249,0.321553,0.267475,0.039584,0.037087,0.255012,0.09939,0.023565,A
11242,0.053675,0.126312,0.257902,-0.386053,0.261718,-1.015948,0.117185,0.099824,0.143536,-1.078184,G
11243,0.109452,0.239667,0.071625,0.89874,0.250711,-0.019382,0.288345,0.947711,0.374694,-0.233328,F
11244,-0.006652,0.217856,0.208793,0.661509,0.167617,0.230279,0.14629,0.548782,-0.180137,0.007319,A
11245,0.04858,-0.124826,0.233575,0.248204,0.194449,-0.262671,0.391657,0.142087,-0.045349,-0.006575,A
11246,-0.070227,-0.213914,0.392756,-1.260055,0.270853,0.413412,0.361724,1.393128,0.813441,0.304905,E
11247,-0.021597,0.154185,0.255652,0.072885,0.237467,0.498611,0.169866,-0.133669,0.051623,0.264316,F
11248,0.081219,-0.057633,0.427614,-1.223784,0.239577,-0.117821,0.045587,1.068948,0.095963,-0.108506,E
11249,0.143728,-0.302314,0.106591,0.838778,0.238669,-0.204637,0.355654,-0.452454,-0.911201,0.153916,A
11250,0.622603,-0.168068,0.205677,0.101818,0.995756,-1.360103,-1.282371,-0.890489,0.820535,-0.7684,I
11251,-3.498799,0.975434,-1.816231,-0.322766,-4.922215,-0.193655,0.07731,0.275338,-0.686464,1.211461,Y
11252,-0.073487,0.172046,0.323841,-0.091656,0.261684,1.679609,0.346213,-1.57705,-0.545003,1.334563,G
11253,0.164084,-0.180359,0.242713,-0.41079,0.221735,-0.539741,0.432485,0.144533,0.162309,-0.425202,A
11254,0.129213,-0.201682,0.173085,-0.050675,0.251639,0.279357,0.245871,-0.442959,0.016645,0.154597,A
11255,-0.067721,-0.226604,0.261781,0.761595,0.25235,0.054757,0.296396,0.419655,-0.345037,0.018541,A
11256,-0.035223,-0.023922,0.260825,0.234022,0.236187,0.993385,0.519668,-0.931759,-0.217511,0.979136,A
11257,-0.261893,0.092222,-2.894624,0.160352,0.309996,0.062927,-0.030472,1.016389,1.223219,0.372631,E
11258,0.173525,0.061258,-2.176737,-1.55155,0.284377,-0.555494,0.111762,-0.053611,-0.366017,0.138444,F
11259,0.456341,-0.551324,-2.476557,0.617671,1.033246,-0.29194,-1.566836,1.341583,1.653398,1.115602,I
11260,0.174076,-0.217131,0.147114,1.619463,0.260195,-0.267569,0.176408,1.76979,0.931574,-0.15351,A
11261,-0.157537,0.096933,0.239265,0.483246,0.24002,-0.628569,0.230929,0.876033,0.27021,-0.436363,H
11262,0.014482,0.235845,0.118454,-0.372948,0.251817,-0.38155,0.090009,1.502055,1.024414,-0.727838,E
11263,0.092039,0.048849,0.166365,-0.163661,0.251303,-0.743389,0.403202,-0.98962,-0.508066,-0.568503,A
11264,0.017424,-0.183326,0.401878,-0.130973,0.146932,-0.737349,0.431467,0.641916,0.387295,-0.621306,A
11265,-0.132712,-0.081706,0.530033,1.108558,0.622856,-0.200299,-0.810834,1.414738,2.640757,0.357091,X
11267,0.035877,-0.28806,0.196156,-0.678851,0.248597,-0.192674,-1.469117,-0.843829,-0.316633,-1.018834,A
11268,0.180706,-0.831833,0.340817,0.678237,0.256664,1.254959,0.390081,0.480073,-0.132878,0.814236,A
11270,-0.267758,-0.31514,-0.177636,0.340789,0.323468,0.019526,0.461269,1.094082,1.235421,-0.15416,E
11271,0.36239,0.583768,-0.095462,-0.384567,0.197797,0.088187,0.404894,0.478241,-0.028267,0.054824,A
11272,0.838735,-0.19371,0.059769,-1.522618,1.028072,-1.425726,-1.492278,-0.932925,0.147771,-0.030103,I
11273,0.136966,-0.281826,0.339407,-0.124074,0.122841,0.096879,-0.005399,-0.690249,-0.228826,-0.385703,A
11274,0.174887,-0.186006,0.153536,0.743211,0.246644,0.04571,0.265863,0.953622,0.070418,0.205643,A
11275,0.010675,0.151846,0.268903,-0.157328,0.261718,-0.50706,0.247374,0.118457,-0.153007,-0.694082,A
11276,-0.004626,-0.184814,-3.047329,-0.778083,0.27975,-0.206336,0.151981,0.13136,-0.013449,-0.412696,D
11277,0.223929,-0.247702,0.193946,-0.694682,0.222781,1.008746,0.014145,-1.007707,-0.087818,0.625764,F
11278,0.098121,0.0397,0.149372,-0.089587,0.251747,-0.483805,0.37492,0.297334,0.013968,-0.608985,H
11279,0.192749,0.189042,0.343923,-0.490417,0.265535,-0.112215,0.520145,-0.473138,-0.101581,-0.386407,F
11280,-0.019701,0.098384,-0.283875,-1.256664,0.251424,-0.220928,0.458707,-1.028765,-0.216647,-0.441334,A
11281,0.080185,0.241083,0.314455,1.102374,0.248933,1.189136,0.183827,0.646825,0.795696,1.097784,E
11282,-0.062708,0.20862,0.132835,1.116493,0.118664,0.064326,0.10058,1.29775,0.81723,0.290022,A
11283,0.613289,-0.060706,0.088955,-0.738982,0.940753,-1.017824,-1.034885,-0.297727,1.113489,-0.084426,I
11284,-0.030573,-0.297707,-0.012546,1.049215,0.132342,1.07073,0.078496,0.399208,0.17317,0.546878,X
11287,0.219901,0.088338,0.252312,0.453387,-1.259471,0.331167,0.205378,0.591501,0.276996,-0.045474,F
11288,0.03507,1.71061,0.288035,0.646526,-1.046431,0.15189,0.603558,0.590778,0.192288,0.120419,A
11291,-0.102611,-0.465221,0.495222,0.985429,0.832362,-0.60536,-0.677564,-0.111679,0.40764,0.208286,Y
11292,-3.498799,1.446315,0.684385,-0.556035,-4.922215,-0.491542,0.699988,0.119513,-0.171089,-0.74381,A
11293,0.266395,-0.051051,0.235127,-1.27554,0.264728,-1.365873,0.290247,-0.359432,0.251893,-1.391404,H
11294,0.596173,-0.259559,-0.079967,0.134487,0.924403,0.227204,-1.233074,-0.300411,0.981786,0.764708,I
11295,0.039203,0.323659,-3.376399,-0.139832,0.253894,0.826078,0.356864,0.31952,0.38302,0.944844,A
11296,0.033492,0.049337,0.238186,-0.43409,0.261263,-0.683599,0.363545,0.219846,0.448933,-0.74998,F
11297,0.000556,-0.582626,-3.263,-0.749168,0.194756,3.235129,0.749298,-1.370089,-0.362588,2.367265,A
11298,0.57754,-0.098703,0.122268,0.593162,0.913284,-0.489338,-0.986658,0.381879,1.686913,0.465993,I
11299,0.187426,-0.147212,0.298114,-0.115573,0.260859,-0.627904,0.183408,0.623398,0.261939,-0.589298,A
11301,0.052679,0.039367,0.151418,-0.183919,0.256793,-0.49745,-1.843788,0.055654,-0.429921,-1.676982,F
11302,0.256241,-0.986611,0.295456,-0.640311,0.08906,-0.166257,0.095307,0.015821,-0.118338,-0.259307,A
11303,-0.338247,-0.184599,0.617905,0.685211,0.223464,0.038712,-0.171553,1.064797,2.076903,1.291896,X
11304,0.217489,0.160453,0.208424,-0.114208,0.246133,0.021152,0.247046,0.23901,0.097947,-0.079171,A
11305,0.225341,0.04042,0.115223,0.062311,0.23295,-0.752765,0.087289,0.127755,-0.12428,-0.782781,F
11306,-0.089609,1.457515,0.391472,1.218281,-1.077961,0.794242,0.520194,0.338211,-0.2483,1.368412,A
11307,-0.078833,0.02435,0.104079,-0.590407,0.277572,-1.25157,0.363228,0.094913,0.546783,-1.136721,E
11308,-0.002556,0.217261,0.267338,1.59257,0.293532,0.815948,0.263055,0.747293,-0.021996,0.870569,A
11310,0.155702,0.010345,0.269515,-0.479518,0.248332,-1.245896,0.427408,0.12425,0.610818,-0.808915,F
11311,-0.119177,-0.164318,-3.684017,-0.856551,0.174499,0.072751,0.098989,0.011821,-0.029902,-0.337434,F
11312,0.138249,-0.127721,0.28296,0.603919,0.264133,-0.081478,0.195491,0.566394,-0.066718,0.02776,H
11313,0.014964,0.25229,0.192566,0.845422,0.248024,-0.010568,0.368524,1.367887,0.468193,-0.129174,A
11315,-3.578258,-0.698099,0.37288,0.499143,-4.189571,-0.731102,0.454266,1.37093,-2.368675,-0.389777,A
11316,0.521755,-0.13577,0.123786,-0.566468,0.924692,-1.051982,-0.795813,-2.400047,-0.626886,-0.380724,I
11317,0.141915,0.113863,0.346437,0.033961,0.189768,-0.426839,0.212611,0.340094,0.252377,-0.407708,A
11318,0.033622,0.258052,0.309419,0.357369,0.267535,0.780294,0.103958,0.137513,0.113695,1.197649,G
11319,-0.166422,0.056782,0.368968,0.771372,0.247417,0.240581,0.106257,0.131893,0.087981,0.502134,A
11320,-0.050841,-0.730927,0.150086,0.767927,0.275804,-0.543473,-0.019029,-1.291953,-1.723208,-1.332424,E
11321,0.004114,0.222937,0.48377,-0.426658,-0.92293,-0.49466,0.0315,0.698887,0.223898,-0.284304,F
11322,0.031898,-0.289876,0.211877,1.118326,0.246859,1.024063,0.254135,0.782412,0.06643,0.849309,A
11324,-0.229411,-0.258014,-2.132146,-0.790608,0.098196,-0.556942,0.335884,0.083793,0.101378,-0.748179,D
11325,-0.15344,0.106296,0.142371,1.027985,0.269656,1.655852,0.750339,-0.606087,-0.494617,0.791353,A
11326,0.025689,-0.094919,0.057906,0.535226,0.230735,0.221268,0.019217,0.328546,0.092481,0.210368,F
11327,0.107791,0.107838,0.242891,-0.581257,0.195172,-1.125906,-0.165716,0.225906,0.125043,-1.12386,C
11328,0.128241,-0.081829,-2.730844,-1.342028,0.238401,-0.2654,0.158361,-0.785483,-0.304893,0.2274,A
11329,-0.126571,-0.077077,0.4211,0.966716,0.69921,0.529467,-0.806224,0.414035,1.220726,1.529133,Y
11330,-0.188067,0.247019,0.40278,0.546416,0.149234,0.347385,0.162683,0.284993,0.141291,0.339849,A
11331,-0.219057,0.074263,0.142985,1.140783,0.282499,1.373379,0.048716,-0.196508,-0.268239,0.711153,A
11332,-0.049792,-0.233559,0.286665,0.81046,0.271873,-0.106362,0.357727,0.708368,0.171134,-0.13279,A
11333,0.186609,-0.15785,0.301969,-0.735736,0.26667,-0.339469,0.501893,-1.006308,-0.436354,-0.3844,F
11334,0.282066,0.149938,0.200537,-1.231328,0.267656,-1.409151,0.341533,-0.210939,0.364709,-0.836935,H
11336,0.127438,0.127681,-0.091006,-0.890149,0.033996,-0.362538,-0.314493,0.653561,-0.518549,-1.336813,A
11337,0.0148,-0.176588,0.109425,1.114919,0.251828,0.116536,0.330789,0.565062,-0.448675,0.246658,A
11338,-0.21575,-0.134974,0.210732,0.811421,0.192049,-0.195809,0.545832,0.540105,0.391707,-0.294079,X
11339,-0.002531,-0.243018,0.356309,1.203768,0.323385,0.634593,-0.634901,1.266636,1.556234,0.976995,Y
11340,-0.09936,0.139924,0.119153,-0.140336,-1.096495,-0.6004,0.090241,-0.264712,0.61104,-0.591638,F
11341,-0.036393,0.499394,0.117699,0.454926,0.2634,0.125819,0.009746,0.514111,0.445993,0.064527,A
11342,0.22645,-0.160364,0.151498,-0.731175,0.236301,0.406236,0.408357,-1.326547,-0.296437,0.07949,F
11343,0.263632,-0.181884,0.191608,-0.755793,0.201955,-0.052909,0.252704,0.44743,0.180139,-0.014973,A
11344,-0.019907,0.367727,0.337661,-0.440481,0.263054,-1.151232,0.299423,0.032925,0.255678,-0.929726,G
11345,0.806806,-0.157963,0.257216,0.488213,0.221657,0.662733,0.564925,0.063317,-0.614343,0.769556,A
11346,-0.126118,-0.288354,0.146993,0.089649,0.230489,-0.759997,0.213873,-0.443984,0.285389,-0.840743,F
11347,0.00093,-0.299336,0.425368,0.579131,0.157307,0.685109,0.092873,0.013657,0.510678,0.517412,E
11349,-0.098015,0.041393,0.297168,1.111016,0.165944,-0.456505,0.580729,1.45676,1.7541,-0.224723,X
11350,-2.9e-05,-0.003512,0.16169,-0.350662,0.241528,0.492274,0.086042,-0.599325,-0.31996,0.066006,A
11351,0.097246,-0.600981,0.122535,-0.530812,0.194776,-0.679509,0.243233,-0.226288,0.285862,-0.650326,D
11352,0.091969,0.263905,0.291074,0.643206,0.222653,0.240545,0.096058,0.651433,0.03707,0.278998,A
11353,0.012833,0.027904,0.173968,1.014855,0.209644,-0.318332,0.192891,1.23596,0.580175,-0.013242,A
11354,0.048043,-0.154066,0.160247,1.169633,0.21304,0.032234,0.282115,1.484198,0.446913,0.135124,A
11355,-0.179814,0.199618,0.281577,0.611495,0.238867,-0.115617,-0.059837,-0.231233,0.236358,-0.010169,F
11356,0.546503,-0.102226,0.09889,-0.648753,0.846836,-1.206036,-0.934976,-0.204451,1.04998,-0.33964,I
11357,-0.100671,-0.325074,0.302817,0.578808,0.21362,0.630444,0.022981,-0.154159,0.3512,0.509604,E
11358,0.179171,0.092769,0.169142,-0.7392,0.255497,-0.390468,0.283653,0.284568,0.390504,-0.299465,H
11359,-0.112503,-0.321818,0.289126,0.058557,0.246966,1.591605,0.398984,-0.660555,-0.171923,1.220205,A
11360,0.236944,-0.02973,0.149121,-0.69215,0.243255,-1.069007,0.079741,-0.165958,0.35182,-1.101312,G
11361,0.6982,-0.319717,0.160934,-0.715907,0.995513,-0.854772,-0.731593,-1.511727,-0.234492,0.031886,I
11362,-0.304915,0.088272,0.348365,1.792442,0.170533,1.666764,0.319917,0.328166,1.900358,1.282276,X
11364,-0.060364,0.166431,0.26978,0.433094,0.251751,0.058447,0.086229,0.313904,0.217555,-0.145107,F
11365,0.109206,-0.222072,-0.046712,-1.49538,0.099044,-0.211276,0.101666,-1.87924,-1.027999,-0.237106,A
11366,0.04496,0.160561,0.351301,-0.077486,0.225401,-0.703342,0.215903,-0.080944,-0.00669,-0.712707,E
11367,0.109592,-0.19777,0.175142,-0.26874,0.099538,-0.069917,0.029625,-0.099634,0.274522,-0.238399,A
11368,0.068541,-0.03371,0.306998,1.347406,0.291189,0.89957,0.279536,0.96335,0.167128,0.719537,F
11369,0.042339,-0.151619,0.212995,1.021096,0.221099,0.162863,0.201055,0.257964,0.285453,-0.203761,A
11370,0.113104,0.211399,0.278166,-0.422815,0.244379,-0.691173,0.56003,-0.509272,0.033388,-0.401077,G
11371,-0.012364,0.195315,0.156853,0.389583,0.205369,-0.495321,0.487123,0.982459,0.380372,-0.687116,A
11372,-0.217535,0.119863,0.175813,0.463026,0.21261,0.993564,0.417209,-0.687552,-0.235699,0.665518,D
11373,-0.031193,-0.690291,0.235688,0.636306,0.173731,0.921235,0.165031,0.252647,0.155049,0.547286,A
11374,0.632381,-1.18187,-0.367667,0.545564,0.996684,0.246995,-1.336596,0.809738,2.158953,0.533204,I
11375,-0.22305,0.185609,-0.002429,0.378381,0.24364,1.216947,0.045621,-0.141943,0.39834,1.119853,A
11376,-0.098873,-0.527335,0.181816,-1.074754,0.195327,-0.383923,0.126698,-0.571979,-0.147637,-0.42367,F
11377,0.155612,0.072021,0.226355,-0.564267,0.256669,-0.347493,0.128762,0.153453,0.420437,-0.350942,G
11378,0.033896,-0.02603,0.185779,0.200376,0.248718,0.434146,0.325527,-0.020954,0.068381,0.364841,F
11379,0.140394,-0.260408,0.328342,1.222572,0.236037,0.370681,0.182859,1.243845,0.515725,0.130034,A
11380,0.570319,-0.613307,0.1022,0.639668,0.954281,-1.100023,-1.159486,0.467444,1.625812,-0.236844,I
11381,-0.229081,-0.697263,0.370231,0.484736,0.210801,0.608728,0.009603,-0.065092,0.277421,0.638547,D
11382,0.048411,-0.027693,0.343313,-0.260603,0.261718,-0.572884,0.530849,0.057352,0.31256,-0.800252,F
11383,-0.010588,0.396666,0.089393,0.14973,0.221129,-0.416205,-0.00502,-0.168485,0.017176,-0.408877,A
11384,-3.498799,0.083388,-0.881133,0.829593,-4.922215,-0.010142,0.637708,0.904998,-1.186577,0.19235,W
11385,0.053224,-0.387082,-3.039561,-0.303316,0.231912,1.194298,0.242635,-0.579832,-0.284384,1.204291,F
11386,-0.168276,-0.065163,0.211115,0.974255,0.174056,0.352839,0.18735,0.591245,0.021613,0.188637,E
11387,0.088783,-1.583096,0.045597,-0.536632,0.163964,-0.463272,0.520727,0.048932,0.251809,-0.335355,A
11388,0.07951,-0.058809,0.180119,0.043345,0.270869,-0.293997,0.098126,0.103352,-0.315706,-0.201501,F
11389,0.097564,-0.020866,0.31708,0.758881,0.236756,-0.502368,0.243254,0.842226,0.204203,-0.415846,F
11390,0.218608,0.365811,0.17858,-0.956267,0.250959,-0.855808,0.056526,-0.464556,-0.102633,-0.789503,G
11392,0.297204,-0.227993,-0.268109,1.181146,0.917251,0.338772,-1.316939,0.253067,0.91551,1.44712,I
11393,0.012781,-0.133963,0.160877,-0.12295,0.259653,-0.008114,0.216374,-0.136389,-0.128693,-0.226599,A
11394,-0.147895,0.334237,0.289468,1.07232,0.258611,0.784946,0.481686,0.012456,-0.121119,0.622749,A
11395,-0.228312,-0.107271,0.63667,1.918991,0.753113,0.134527,-0.960973,0.72806,1.634719,1.721886,X
11396,-0.065069,0.131008,0.230708,1.125246,0.253528,0.387933,0.365851,0.416382,-0.169197,0.277762,E
11397,0.180863,-0.523758,0.082302,-0.64644,0.065218,-0.582966,0.274248,0.176888,-0.116346,-0.112989,A
11398,-3.498799,0.303241,-1.159344,-0.175377,-4.922215,0.289643,-0.545962,0.116695,-0.203607,0.310474,I
11399,0.118582,0.136992,0.128165,-0.48263,0.259595,-0.499245,0.064066,-0.394864,0.006121,-0.551831,H
11401,0.072226,-0.09934,0.45766,-1.258495,0.165003,-1.116074,0.512921,-0.474185,-0.189285,-1.047887,A
11402,-0.007453,-0.094521,0.366393,-0.926213,0.266653,-0.427613,0.013458,0.000748,0.271949,-0.036844,F
11404,0.709986,-0.350594,-0.190824,0.516782,0.966378,-1.029292,-1.324179,0.957323,1.645044,-0.051641,I
11405,0.115784,-0.39296,0.089848,0.167369,0.238875,0.978509,0.099342,0.127608,-0.20652,0.990469,A
11406,-0.083289,-0.188292,0.437988,1.328419,0.278381,1.35778,0.261073,0.223597,-0.505557,1.695826,F
11407,-0.01595,-0.485383,0.141329,1.176061,0.08839,0.729646,0.007841,0.126786,0.276634,0.897303,A
11408,-0.103541,0.179686,0.328938,0.41426,0.214821,-1.166874,0.111939,1.301533,0.602072,-0.735241,E
11409,0.108709,0.31334,0.320805,-0.075761,0.265787,0.346721,0.201801,-0.637797,-0.12205,0.312129,F
11410,0.028093,-0.338391,0.315924,0.714471,0.224858,0.237488,0.040677,0.38108,0.356401,0.158134,A
11411,0.143965,0.000489,0.251912,-1.256575,0.261149,-1.402164,0.728334,-0.736719,0.210128,-1.026496,H
11412,0.290314,-0.092254,0.265943,-0.811831,0.214706,-0.38158,-0.034885,-0.971251,0.056009,-0.46671,G
11413,0.017377,-0.054218,0.187028,0.788897,0.250605,-0.134927,0.17074,0.631758,0.268028,-0.160791,A
11414,-0.090228,-0.130214,0.154787,1.384022,0.202231,1.814951,-0.203585,0.271615,-0.157769,1.713511,X
11415,-0.022957,-0.170935,0.218104,0.423937,0.258812,0.310985,0.150128,0.15574,0.108799,-0.015819,F
11416,0.063905,-0.174799,0.279154,-0.403029,0.273448,-0.303426,0.471718,-0.757274,0.003406,-0.30799,H
11417,0.624999,-0.370289,0.034539,0.493647,0.970721,-0.875331,-1.330826,0.550463,1.524786,0.166633,I
11418,-0.17568,-0.227485,-2.817583,0.459231,0.097475,1.586474,0.354687,0.786167,1.184329,0.684354,X
11419,-0.088958,-0.184958,0.333767,1.089112,0.252727,0.738722,0.547482,0.003217,0.111821,0.394685,A
11420,-0.245553,-0.174081,0.381843,0.621524,0.387371,0.615041,-0.95024,1.188215,1.883421,1.634583,X
11421,0.037798,-0.453041,-0.544145,-0.404147,0.068588,-0.777567,-2.757212,0.106199,-0.119914,-1.548616,A
11422,0.053364,-0.174195,0.382981,-0.277873,0.273588,-0.857494,0.14162,-0.093714,0.202384,-0.720837,F
11423,-0.656831,-0.039816,-0.42059,0.646493,0.27365,1.071076,0.245921,0.02368,0.059742,1.008806,W
11425,-0.045859,-0.267523,0.513914,1.390834,0.697279,-0.211047,-0.944841,0.559495,0.793938,1.19656,Y
11426,0.16492,-0.273591,0.355773,-1.032712,0.200176,-0.571648,0.496566,0.185664,0.122426,-0.32442,A
11427,0.580795,-0.299567,0.158074,-0.669631,0.954527,-1.128399,-0.867612,-1.530506,0.598545,-0.255726,I
11428,0.174567,0.135521,0.23689,-0.61287,0.232906,0.522132,0.471715,-0.913681,-0.17628,0.140817,F
11429,-0.054961,-0.146222,0.186946,1.004356,0.203192,-0.145529,0.668576,0.492407,-0.045978,-0.284449,E
11430,0.068773,0.231072,0.309269,-0.321956,0.253626,0.00863,0.49848,-0.189912,0.261114,-0.037958,F
11431,-0.189371,-0.396246,0.167148,-0.302138,0.259368,2.459392,0.337039,-1.93007,-1.241134,2.211041,G
11432,0.013501,-0.130405,0.634057,-0.05634,0.163671,0.0615,-2.227326,0.342162,-0.115191,-1.821758,A
11433,-0.114745,-0.27047,0.180665,0.471607,0.222175,0.988686,0.066412,-0.310711,-0.364214,1.214878,F
11435,0.256575,0.336813,0.215838,-0.382506,0.234954,-0.842879,0.216555,0.48324,0.581112,-0.451825,G
11436,0.221989,0.21748,0.146741,-0.102247,0.261718,-0.080201,0.384524,0.093783,0.249992,-0.231717,A
11437,0.144991,-0.040037,0.079534,-0.11448,0.256999,-0.772325,0.367994,0.243121,-0.064004,-0.700429,A
11438,0.077683,-0.307062,0.133535,-0.277221,0.270079,0.099481,0.320388,0.065463,-0.160616,0.121643,A
11439,0.014077,0.37735,0.40154,0.236115,-1.110322,0.546442,0.245826,0.390163,0.19502,0.050719,A
11440,0.016965,0.283651,0.275861,0.560108,0.241766,-0.247702,0.114784,-0.626974,-1.293523,0.138006,A
11441,0.164027,0.476593,0.04028,0.077297,0.263241,-0.512359,0.454932,0.030829,-0.247283,-0.379917,F
11442,0.028266,0.100366,0.314485,-0.595498,0.233411,0.39549,0.507026,-0.690043,-0.119176,0.119896,F
11443,-0.222452,-0.34411,0.329951,0.235702,0.182067,-0.141402,0.463942,0.392441,0.4408,-0.577002,E
11447,0.198092,-0.232992,0.09727,-0.092179,0.260619,-0.083109,0.198669,0.43761,-0.163286,-0.228891,A
11449,0.264793,0.320508,0.067679,-0.76439,0.269051,-0.810648,-0.044504,-0.493813,-0.392756,-0.991121,F
11450,-0.037046,-0.067496,0.244267,-0.368771,0.276062,-0.978898,0.563238,0.695108,0.828438,-0.755671,H
11451,0.15561,0.294426,0.271571,-0.399601,0.250509,-0.26472,0.616121,-0.735187,-0.076113,-0.182552,A
11452,0.116362,-0.349399,0.181404,0.249477,0.273643,-0.460294,0.11026,0.571639,0.077113,-0.341123,A
11453,0.094569,-0.20357,-0.048725,-1.100245,0.079177,-0.965172,-1.215154,-0.151582,-0.343885,-1.808057,F
11454,0.171743,0.189991,0.037016,0.405849,0.243537,0.373237,-3.044553,-0.069393,-0.212682,-1.413322,A
11455,0.090733,0.036367,-3.350415,-0.681191,0.236979,-0.00635,0.416824,-0.664062,-0.088128,0.416346,F
11456,0.147996,-0.099698,0.329528,0.50515,0.213221,-0.63152,0.509702,0.783308,0.126455,-0.390483,A
11457,-0.158473,0.083455,0.226488,-0.746346,0.254504,1.396022,0.339485,-1.473564,-0.988757,1.254348,E
11458,0.719716,-0.047587,0.102779,0.984277,0.809923,-0.574863,-0.687221,1.185214,1.359546,-0.16304,I
11459,0.4908,-0.299582,0.397362,-0.242764,0.774499,-0.831642,-0.833603,0.266973,1.298489,-0.552515,Y
11460,-0.357996,0.202405,0.220305,0.39209,0.21041,0.601718,0.624651,-0.665517,-0.788215,0.655238,E
11461,-0.060777,0.212207,-0.628132,-0.686842,-1.106164,1.565492,0.070371,-0.105541,-0.167008,0.870266,A
11462,-0.061841,0.101202,0.230838,0.996156,0.256724,-0.140831,0.395198,1.345702,0.508007,-0.196873,F
11463,0.547976,0.154085,0.126302,0.650969,0.267661,-0.254079,0.574977,0.358628,-0.362856,-0.324075,A
11465,0.180442,-0.146025,0.152747,-0.540305,0.276998,-0.573572,0.379644,1.245876,0.993048,-0.248943,H
11466,0.775759,-0.013533,0.017517,-0.220038,0.192622,-0.039482,0.130792,-0.010235,-0.299136,-0.450189,A
11467,0.72958,0.018992,0.114833,0.878426,0.989295,-0.744187,-1.349233,0.96014,1.490863,0.185164,I
11468,0.277452,-0.021831,0.115019,0.261381,0.273318,-0.476524,0.265177,0.809697,0.009481,-0.484679,F
11469,-0.160232,-0.03228,0.343394,-1.136613,0.217344,-0.024417,0.357081,1.600655,0.386888,-0.207263,E
11470,0.464912,0.037522,0.286026,-2.10406,0.501178,-1.624257,-0.370033,-2.370474,-0.825421,-1.183764,H
11471,-0.040346,-0.229609,0.36501,-0.081694,0.250113,0.100138,0.410824,-0.735914,-0.101073,0.363023,A
11472,0.147355,0.441438,0.12377,0.472959,0.23249,-0.165382,0.293547,0.7802,0.357016,-0.218091,A
11473,0.530014,0.32126,0.3781,-2.511537,0.436766,-1.021567,0.733029,0.188499,-0.105705,-0.540184,A
11474,0.100598,-0.272342,0.06715,0.687613,0.254617,-0.304082,0.62583,0.514335,0.066847,-0.273336,A
11475,0.150523,0.045356,0.279125,0.014097,0.261718,-0.551104,0.070838,0.059178,0.086038,-0.427816,F
11476,-0.006139,-0.687576,0.256514,0.447598,0.183537,-0.037339,0.356986,0.179404,-0.060664,0.006787,D
