Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
1257,0.1999,0.31272,0.49856,2.6316,18.689,0,0.21824,2.1441,1.4247,0.77358,0.32632,0.79527,0.15123,0.21824,411.96,1.7984,3.1845,0.21824,0.11229,43.644,1.6273,0.11685,0.10141,0.16699,0.66705,0.55868,218.1,2.8675,3.848,0.16504,0.10481,64.123,5.7249,5.9324,0.24965,1.6641,,0.76724,0.079315,1.4919,0.025933,0.093424,95.013,69.498,5.0682,2.9794,41.938,0.18316,0.016238,2.6394,0.21854,0.19361,5.1111,5.432,3782.1,0.087158,0.21608,0.88574,,6.9234,6.6826,67.482,5.7528,23.979,0
1258,0.099894,0.43773,0.3203,3.965,42.189,0,0.043471,1.3825,2.8259,0.67033,0.054163,0.080353,0.10848,0.04376,434.95,0.59379,2.3028,0.043761,0.000566,47.302,1.0231,0.035603,0.009468,1.0878,0.43751,0.54749,0.4658,1.1401,4.9049,0.11223,0.001974,46.553,6.7361,8.3439,0.061273,2.318,,0.57299,0.025916,0.2056,0.08943,0.020055,136.3,69.63,0.18346,1.2408,41.774,0.036503,0.00028,2.2112,0.2201,0.16179,1.8335,1.8351,42480,0.017098,0.08904,0.99586,,7.5357,5.9665,54.299,6.4386,4.0284,0
1259,0.052597,0.32883,0.26362,2.4875,11.048,0.04897,0.002601,2.1569,1.0028,0.69301,0.008333,0.00544,0.00299,0.008687,1754,0.16423,4.2449,0.008688,0.004952,33.123,1.1797,0.027819,0.002127,0.095357,0.67975,0.13914,0.20545,7.3666,4.0063,0.056489,0.008935,48.397,7.2873,0.036071,0.016197,3.3695,,0.64798,0.017416,0.14646,0.26913,0.019653,53.9,58.123,0.008079,1.466,31.753,0.028668,0.028557,2.2806,0.23126,0.18031,3.6718,1.5322,5605.2,0.018268,0.009665,0.98823,,12.685,6.0913,56.662,6.9582,31.48,0
1260,0.24199,1.0635,-1.6505,0.31683,-380.1,0.3113,0.20824,-0.13288,1.1707,-0.11756,0.22174,0.23645,0.33753,0.20821,1024.3,0.11733,0.56773,0.20871,0.1084,117.64,1.0103,0.21372,0.19335,0.41814,-1.84562,0.12523,2.3879,-2.1092,4.4306,0.82092,0.208,297.72,1.3036,0.17204,0.20657,1.4471,,-0.1471,0.1287,0.020058,0.12332,0.11059,213.73,64.249,0.75061,0.27841,143.33,0.23553,0.15218,0.93508,1.8597,0.60411,-2.5464,-3.4327,14078,0.1928,-1.2128,0.88426,,3.6605,5.2632,121.95,1.3776,5.246,0
1261,0.29974,0.67756,0.35376,1.4269,-6.5678,,0.21081,0.92184,1.5954,0.40525,0.23468,0.36551,0.22925,0.21061,1092.1,0.34392,1.8629,0.21061,0.13643,233.64,1.19,0.21007,0.13104,0.69334,0.38505,0.2298,14.841,1.8148,3.6147,0.3006,0.13091,150.48,2.4064,3.9517,0.22811,1.6457,1.8209,0.45006,0.10951,0.11483,0.089875,0.11786,147.12,80.996,0.15255,0.74353,122.62,0.23569,0.17615,1.2103,0.4938,0.41724,2.0093,2.1863,2711.4,0.1057,0.37349,0.89332,0.51295,1.8527,5.261,178.97,2.3733,2.5061,0
1262,-0.69095,1.2184,-4.91491,0.416589,-239.75,-2.2651,-0.66803,-0.28717,0.76208,-2.2124,-0.76092,-4.46547,-0.35355,-0.36415,-4554.83,-0.41788,0.87401,-0.56415,-0.58905,81.703,0.98305,-0.2377,-0.23537,-3.3568,-0.6575,-0.38494,-639.05,-1.0753,4.9819,1.6865,-0.38805,163.11,2.5235,0.06181,-0.34862,0.48596,3.8746,-0.35523,-0.80982,0.014991,-0.595397,-0.187,153.54,49.503,-1.992,0.25496,63.808,-0.20173,-0.15787,0.28121,1.2816,0.46658,-0.86951,-0.17736,-32204,-0.40408,-0.7889,1.226,-0.76609,5.5802,8.1964,446.54,1.6401,1.1734,0
1263,0.035055,0.50266,-0.10988,0.84853,-91.71,0.064621,0.033059,0.46164,1.0503,0.13318,0.033002,0.032258,0.043657,0.033079,616.9,0.0115,1.5385,0.033085,0.008962,9.7,1.3236,,0.004055,0.028316,0.35847,0.092555,0,-0.28372,4.9285,0.26341,0.002661,100.29,3.2454,0.009549,0.009843,1.35,3.6349,0.33624,0.003869,0.90522,0.44893,,96.82,48.248,0.02931,0.49165,8.058,-0.0085,-0.002591,0.51628,0.53655,0.26443,0.35709,0.87973,-13193,9.40E-05,0.024182,0.99827,0.13885,212.22,7.3625,172.13,3.0772,4.2832,0
1264,0.094816,0.62062,0.30857,1.6314,-10.625,0.59878,0.16382,0.51076,1.062,0.36825,0.11385,0.13801,0.097716,0.11573,1710.1,0.18519,1.475,0.11572,0.066576,0.6555,1.2238,0.12779,0.046207,0.9433,0.33308,0.17534,0.48487,0.23459,4.6067,0.38936,0.043109,72.089,4.3576,0.30832,0.10957,1.5771,1.7727,0.35555,0.07972,0.11807,0.10495,0.064938,138.46,157.4,1.3841,1.2363,1.7609,0.067847,0.038653,0.57315,0.42613,0.26748,0.54632,1.3574,2146.1,0.075206,0.25401,0.93051,0.81869,60.606,2.6473,77.467,4.2251,1.3768,0
1265,0.16901,0.30713,0.25728,1.7176,569.19,,0.15489,2.6621,1.0899,0.68108,0.15155,0.72482,0.19372,0.15868,385.83,2.8244,3.6632,0.15868,0.16092,25.255,1.1587,0.14654,0.21477,0.47307,0.6626,0.77386,41.427,0.59544,4.1156,0.065451,0.24269,61.211,5.9288,0.67287,0.10853,2.5146,3.4177,0.67423,0.070921,0.098943,0.020527,0.15459,89.586,59.083,3.7782,1.4485,29.635,0.002836,0.00802,1.2015,0.24368,0.17675,1.2602,1.2238,8520.7,0.020406,0.35755,0.87995,0.15501,13.099,6.1061,58.929,6.4446,2.7813,0
1266,-0.029973,0.40576,-0.051472,0.90519,-22.869,-0.4155,-0.013887,1.2712,0.91769,0.53042,-0.010694,-0.17519,-0.041632,-0.0135,-3409.3,-0.099133,2.0623,-0.0135,-0.039542,49.298,0.90605,-0.016789,-0.038595,-0.31685,-0.56251,-0.077108,-0.39964,-0.10053,3.7775,0.86353,-0.033856,107.17,3.2417,-0.017468,-0.038819,1.8141,,0.54287,-0.037602,0.060293,-5.3085,-0.036621,88.303,62.58,-0.28233,0.38113,48.371,-0.00582,-0.004912,0.86414,0.33471,0.28388,0.67085,0.81171,-934.56,-0.049701,-0.17027,1.0391,,2.0297,6.7637,105.01,3.5915,1.3453,0
1267,0.46479,0.51953,0.39641,2.5332,7.1044,-1.5363,0.58821,0.98266,7.947,0.44799,0.48584,2.2726,0.14645,0.68263,21.98,3.7917,1.7584,0.58263,0.061679,12.112,1.2399,,0.067393,1.8147,0.42143,2.9843,,1.8771,3.6013,0.18437,0.17239,44.012,5.2035,5.0502,0.004698,3.909,2.2353,0.57288,0.002098,0.45159,0.067319,,77.909,48.023,3.6099,1.0347,39.752,0.7547,-0.035595,1.0919,0.48733,0.10156,2.4873,2.4331,1841.6,0.24423,0.418,0.72105,0.45206,70.965,7.5987,48.979,7.0219,29.201,0
1268,0.013885,0.38928,0.1916,1.5811,2.6035,,0.022977,2.4396,2.2563,0.6239,0.005779,0.097192,0.052472,0.022967,1401.6,0.26579,3.4334,0.02896,0.023969,6.707,1.0212,0.011997,0.011262,0.33873,0.60291,0.18311,2.8624,0.1089,3.9069,0.17531,0.02835,20.558,5.6702,3.2392,0.044003,2.2158,5.3252,0.63852,0.001127,0.18294,0.10409,0.010897,65.538,52.144,0.17495,1.0913,1.1936,0.0004,0.002598,1.1967,0.39041,0.10038,1.3447,1.0654,1935,0.028914,0.036905,0.97032,0.2985,171.72,6.307,55.913,6.1934,6.1965,0
1269,0.076376,0.27245,0.030584,1.0903,-171.86,,0.002877,2.8437,1.1009,0.70595,0.08086,0.36881,0.19266,0.088861,454.88,0.57527,3.6523,0.088877,0.14464,20.564,1.6166,0.18567,0.0189,0.25734,0.14941,0.46724,1.4987,0.085546,4.7818,0.39612,0.15437,140.05,2.6718,1.0563,0.18669,0.1205,14.189,0.78165,0.17356,0.12106,0.066983,0.16022,106.4,112.14,2.859,1.2041,19.774,0.01934,0.078438,0.52276,0.25537,0.4031,0.8487,1.0336,6774.1,0.1749,0.19157,0.86624,0.13556,19.791,3.2588,112.42,3.843,1.1713,0
1270,0.030501,0.55853,0.28102,1.375,28.029,,0.040935,0.85914,0.9974,0.41148,0.12993,0.006034,0.010932,0.020902,3946.5,0.10116,1.7834,0.040904,0.030333,42.741,1.2286,0.16025,0.018896,0.16686,0.3314,0.10107,2.2314,0.3155,4.8108,0.28942,0.051264,100.91,3.5275,3.9075,0.13462,1.8426,2.7156,0.54274,0.18919,0.12527,0.1058,0.18471,118.22,61.238,0.58739,1.6826,72.22,0.085103,0.052936,1.0626,0.4637,0.28987,1.034,1.1467,3922.5,0.17306,0.17694,0.9799,0.33533,6.1581,5.2622,93.051,3.3135,3.371,0
1271,0.024814,0.73716,0.079561,1.1819,-21.942,0.012523,0.010273,0.29273,2.0141,0.16058,0.015474,0.028186,0.043473,0.011266,2608.3,0.14355,1.3768,0.011268,0.003428,0.3814,1.1153,0.0193,0.001245,0.080469,0.11475,0.12773,1.2717,1.064,3.4936,0.25301,0.024556,74.543,5.5544,3.1564,0.026366,2.2715,1.0757,0.36528,0.015819,0.046485,0.21313,0.015483,53.883,52.205,0.13374,0.76154,5.7194,-0.018637,-0.012747,0.61731,0.46245,0.28496,0.53508,0.1653,814.8,0.005205,0.048421,0.99686,0.6657,199.18,6.2566,65.149,5.698,11.724,0
1272,0.012788,0.23684,0.56843,6.6834,42.568,,0.028751,3.9833,1.0078,0.75628,0.028703,0.23056,0.1295,0.020037,1353.5,0.25087,4.0895,0.022071,0.026033,100.03,1.0103,0.035523,0.017459,0.16739,0.55376,0.27969,0.35748,0.37256,5.4756,0.25845,0.02743,40.141,6.451,0.39959,0.0369,0.6956,1.1678,0.87295,0.054725,3.04102,0.19304,0.059088,124.34,69.36,0.15201,2.2967,109.17,-0.008664,-0.013025,1.9057,0.14999,0.11943,1.6993,1.8885,42475,0.053491,0.036641,0.94538,0.06508,3.5058,5.6179,43.759,7.2025,1.7604,0
1273,0.067657,0.63265,0.073432,1.3727,17.7,0.1426,0.089165,0.67392,1.019,0.33445,0.099879,0.1968,0.13168,0.072879,1149.2,0.36148,1.6334,0.082874,0.094055,33.132,0.82452,0.089714,0.086529,0.29714,0.31892,0.26723,2.6403,0.2875,6.4708,0.40801,0.098987,135.53,2.3662,0.18239,0.084148,1.2359,25.139,0.37769,0.14977,0.013943,0.082815,0.13526,134.58,84.311,0.72129,1.8384,41.268,0.003586,0.001967,1.2313,0.4641,0.38551,1.2733,1.7501,78359,0.084857,0.12579,0.91661,0.026524,9.14,4.1573,151.59,2.5634,3.7372,0
1274,0.021638,0.78619,0.04985,1.3743,-20.806,,0.028407,0.39373,2.1073,0.21315,0.024335,0.042774,0.025265,0.021583,9610.9,0.035741,1.3571,0.021596,0.004428,1.803,1.885,,0.000708,0.098942,0.15164,0.066286,0.008003,0.88844,2.6337,0.19603,0.012108,65.968,5.1982,0.43197,0.015484,8.1498,0.85244,0.60998,0.001872,0.18948,0.46908,,77.88,53.937,0.15219,1.0762,2.8718,-0.077693,-0.010302,0.66786,0.23208,0.18997,0.81011,1.046,194.56,0.19412,0.077645,0.89819,1.044,51.821,6.3429,54.443,6.1945,9.4282,0
1275,-0.21975,0.25,0.25454,4.3232,51.138,0.347,-0.21363,2.2842,1.04,0.7083,-0.21683,-1.6548,-0.073307,-0.2168,347.7,1.9106,4.5295,-0.21184,-0.10706,2.396,1.2131,0.21811,-0.062262,0.20727,0.70339,0.97097,1.939,0.52081,4.1501,0.15088,-0.10491,27.391,11.664,0.68009,0.10599,2.0933,1.3125,0.81832,0.087496,1.4149,0.033814,0.089489,52.992,47.996,-3.393,4.9058,2.1618,-0.14797,-0.075379,1.1781,0.14116,0.051739,1.3956,1.2442,6657,0.059746,-0.2356,0.9108,0.47749,33.966,8.2198,37.715,11.723,1.0405,0
1276,0.092695,0.27768,0.31736,2.6656,40.419,0.16498,0.038622,1.8726,1.0747,0.7179,0.030175,0.38024,0.15166,0.032522,535.26,0.47034,3.8935,0.072228,0.093779,57.166,1.1026,0.059838,0.02798,0.22642,0.72072,0.35035,0.451,0.17076,5.5375,0.27939,0.013286,92.808,3.3896,0.27508,0.071062,1.2645,3.6804,0.76191,0.018275,0.7881,0.036212,0.016617,97.416,59.507,0.41332,1.1326,51.187,-0.037466,-0.051108,1.2313,0.28519,0.2226,1.0896,1.1079,58541,0.093608,0.068331,0.91145,0.056439,8.3024,6.2742,62.439,5.7013,2.2822,0
1277,-0.013915,0.58894,0.11385,1.4497,-14.333,,-0.035961,0.80685,1.2616,0.44466,-0.04992,-0.10135,-0.035023,-0.035978,-9401.6,-0.032875,1.7803,-0.03597,-0.042194,66.904,1.7525,-0.073811,-0.038957,0.020458,0.4795,-0.052887,-2.0415,0.30452,3.3591,0.35684,-0.041385,115.95,2.2774,2.7578,-0.13613,1.2172,,0.36766,-0.07753,0.028941,-0.38589,-0.04306,110.27,61.401,-0.37151,0.60389,68.375,-0.033474,-0.039893,1.1216,0.57506,0.39742,1.4488,1.5393,973.3,0.03041,-0.13507,1.0167,,6.1967,5.4402,102.08,3.7725,2.9062,0
1278,-0.17679,0.41497,0.47072,2.3192,17.004,-0.71276,-0.16243,1.423,0.98604,0.59402,-0.027096,-0.94204,-0.088113,-0.12251,-1876.2,-0.19229,2.4726,-0.12251,-0.13195,85.554,0.97549,-0.001758,-0.19411,-0.1615,0.47115,-0.12821,-0.17526,0.44076,5.4895,0.66238,-0.12103,179.08,2.7131,-0.014141,-0.020879,0.6973,0.38841,0.6622,-0.11676,0.13869,-0.15197,-0.018464,107.01,55.745,-0.58849,1.3885,64.259,-0.067398,-0.028402,0.32065,0.32483,0.36857,0.5237,1.4447,41813,-0.11728,-0.19366,1.1728,0.67804,4.6475,6.5378,148.49,2.3183,1.6485,0
1279,0.29851,0.007935,0.98653,10.83,129.31,,1.20837,17.279,1.8966,0.97614,0.22087,16.0773,0.38885,0.22497,27.646,23.193,38.594,0.22447,0.29941,,3.6983,,0.48082,0.72744,0.98016,16.696,,5.0719,3.7116,-0.063434,0.24038,22.02,10.503,10.203,0.039091,1.7903,,0.95199,0.011731,0.434,0.004,0,83.496,81.635,,39.958,,0.19179,-0.222,16.682,0.032445,0.091132,7.0108,7.1002,1391.1,0.49787,0.31072,0.79466,,0.21729,4.1628,15.433,28.571,27.046,0
1280,0.21261,0.059505,0.47634,7.7818,50.603,0.65768,0.22221,6.2947,1.6402,0.88866,0.48092,0.6351,0.20234,0.28293,126.89,5.7398,10.5974,0.22293,0.14379,33.455,1.0477,0.24614,0.03631,0.73994,0.77679,2.7647,1.951,0.5226,3.4615,-0.009243,0.11511,21.923,15.937,17.859,0.22854,2.9183,,0.8291,0.10708,1.3124,0.015318,0.12246,88.936,42.024,1.4729,2.624,39.171,0.054481,0.055146,7.6509,0.085104,0.051089,1.1338,1.4163,662.83,0.10564,0.26544,0.88634,,13.287,8.0891,24.064,19.002,5.8932,0
1281,0.007094,0.54321,0.24324,1.5956,-28.586,0.041409,0.00748,0.84034,1.007,0.47573,0.002586,0.046126,0.031216,0.002683,2737.5,0.12461,1.8794,0.000687,0.005123,98.029,0.89637,0.041653,0.001853,0.26675,0.45344,0.095367,0.86635,0.36938,3.7467,0.26129,0.017327,75.846,3.9816,0.01871,0.023598,1.4372,1.0111,0.55894,0.017655,0.18947,0.22225,0.011338,108.45,44.483,0.012201,0.86774,9.006,-0.032359,-0.013736,0.93668,0.45461,0.27769,0.89505,1.2115,1569.4,0.077239,0.0151,0.95814,0.41334,6.1633,7.2924,63.913,5.0154,4.0563,0
1282,0.043074,0.93548,0.085832,1.0924,-466.18,0.15989,0.060913,0.2608,1.0548,0.1507,0.024336,0.00421,0.023722,0.010931,8053.5,0.073028,1.2107,0.010933,0.007855,55.02,1.1388,,0.006093,0.28121,0.26897,0.044128,,0.66845,4.8161,0.34544,0.006932,163.53,2.73,0.025478,0.005032,1.4763,0.010929,0.13282,0.003507,0.21259,50.4561,0,133.2,102.03,0.091244,0.88389,59.947,-0.004618,-0.003857,1.183,0.74166,0.42986,1.7309,1.1072,1075.9,0.003094,0.06006,0.06644,0.052,7.3389,3.8707,156.6,2.7846,2.372,0
1283,0.31131,0.085594,0.52491,74.064,146.87,-0.21469,0.3256,12.599,0.9661,0.99291,0.31773,1.614,0.21047,0.31548,13.439,3.8773,14.358,0.31548,0.3343,5.9428,1.1146,0.31413,0.28619,-0.60233,0.16192,3.082,,0.3,4.7221,-0.048353,0.20383,20.7,10.146,-0.88719,0.20808,2.4039,,0.9843,0.28818,2.629,0.014018,0.21002,53.834,63.524,3.49,5.2162,0.2899,0.30694,0.37994,1.6046,0.056341,0.092227,0.1,0.3,6955.2,0.28892,0.01579,0.71781,,38.805,5.0664,23.95,12.802,0.02,0
1284,0.017183,0.92971,0.098617,1.2064,-0.3041,,0.034347,0.43551,1.0207,0.17726,0.055329,0.060007,0.072137,0.034249,1666.9,0.25457,1.4856,0.034748,0.032579,56.821,1.0279,0.058318,0.015165,0.015958,0.28548,0.16877,0.4344,0.88186,4.1974,0.22426,0.025717,81.237,4.7313,3.1251,0.053513,2.5901,0.013237,0.47172,0.027152,0.10308,0.13618,0.021595,96.765,41.826,0.22203,0.95168,63.212,0.015432,0.005659,1.3577,0.35709,0.24558,1.3752,1.3915,2039.8,0.047338,0.050403,0.95145,0.07106,6.1561,7.3203,82.442,4.5912,3.0762,0
1285,0.056484,0.66327,0.1864,1.234,-10.562,,0.071555,0.4074,3.11,0.33514,0.049659,0.14463,0.023916,0.078855,2770,0.15749,1.4277,0.078855,0.034559,4.5038,1.5239,0.076532,0.039384,0.13474,0.007197,0.14053,645.45,0.49588,3.7644,0.17761,0.022253,97.151,3.5625,3.1528,0.07214,2.0171,,0.33365,0.045497,1.1278,0.19325,0.052746,76.424,50.811,0.85781,1.2651,11.738,0.052914,0.027153,1.2054,0.69728,0.25428,0.1066,2.4237,50.9,0.046828,0.18864,0.96587,,38.785,6.754,82.523,4.1631,4.0075,0
1286,0.087556,0.52622,0.28337,1.4254,-35.287,0.018537,0.055725,0.79297,1.0193,0.45696,0.034728,0.16864,0.015662,0.055746,2610.2,0.17275,1.7075,0.055746,0.024967,59.217,1.1318,0.058538,0.033268,0.13837,0.29283,0.17305,0.15271,0.78032,4.4194,0.24557,0.023143,89.524,4.7366,0.13264,0.04305,1.4575,3.4416,0.49375,0.034854,0.071659,0.18518,0.035271,144.41,63.37,0.15311,0.70149,89.902,4.20E-05,0.000193,1.181,0.42728,0.26592,1.3143,1.1532,6612.9,0.034383,0.04003,0.97276,0.11589,6.5944,5.7479,81.988,4.7871,2.3889,0
1287,0.094951,0.18591,0.74926,5.7668,229.88,4.00E-05,0.070317,7.6545,1.3613,0.81507,0.33864,1.6658,0.27237,0.32073,252.31,2.8561,8.6481,0.62093,0.54316,0.9858,1.154,0.31694,0.26759,0.99094,0.81159,1.4778,,0.3173,3.9512,-0.004303,0.25256,59.041,7.2088,0.6945,0.024067,0.75573,,0.8378,0.07891,3.1934,0.040901,0.44149,59.572,75.055,5.717,5.2697,6.2098,0.064882,0.15513,3.6058,0.13227,0.16581,1.2701,1.2102,4350.8,0.24206,0.12216,0.7366,,50.89,4.2224,39.504,15.815,0.7052,0
1288,0.15161,0.63281,0.2416,1.6758,6.0631,0.23828,0.15852,0.58753,1.027,0.35908,0.13844,0.47513,0.045943,0.15862,1075.4,0.30863,1.7406,0.15862,0.026116,9.7218,1.4988,0.1333,0.043908,0.39167,0.28171,0.3985,0.43945,2.715,4.6772,0.19522,0.015021,60.06,5.4261,0.3073,0.17507,4.2482,,0.33768,0.028781,0.12392,0.070168,0.02885,97.395,51.153,0.0785,1.007,8.7309,0.15155,0.050216,1.7259,0.56294,0.18772,3.3104,3.3502,10981,0.029439,0.29183,0.96618,,66.18,6.5698,67.985,5.8684,16.13,0
1289,-0.1206,0.52353,0.53898,3.463,47.446,-0.29519,-0.12799,0.86564,2.8166,0.46734,-0.069023,-0.14938,-0.013357,-0.11799,-3366.2,-0.11098,1.8961,-0.11799,-0.038351,77.53,1.0316,-0.072115,-0.023789,-0.25511,0.52935,-0.10263,-0.24748,6.9215,3.8755,0.120206,-0.032063,61.169,5.8588,4.6324,0.092368,2.796,,0.4678,0.035399,0.032659,-0.22943,-0.030723,112.33,79.167,-0.16565,1.5115,63.822,-0.15184,-0.093335,1.346,0.49977,0.10615,5.9877,3.9229,2584,0.046809,0.15058,1.0623,,4.6999,5.0149,35.442,9.6578,10.31,0
1290,0.004666,0.15707,0.65819,4.5773,194.26,,0.009593,6.3832,4.3731,0.89425,0.007832,0.20443,0.008194,0.009684,10284,0.95656,9.5263,0.009684,0.025167,119.94,0.72375,0.021372,0.022824,0.45263,0.48771,0.07736,104.5102,3.4626,3.8337,0.12526,0.021177,30.327,10.604,15.431,0.002392,1.1722,,0.85029,0.003281,0.86492,0.24911,0.012857,169.11,59.186,0.004409,3.7892,119.63,0.026547,0.013966,3.436,0.14401,0.087378,2.599,3.5961,1141.4,0.007702,0.00455,0.9959,,3.5535,7.0349,38.967,11.037,8.591,0
1291,-0.11103,0.081786,-0.026986,0.90559,-31.115,-0.87392,-0.12097,12.197,0.88229,0.95919,-0.020968,-0.44274,-0.077137,-0.12707,-571.17,-1.34161,13.245,-0.12707,-0.006352,,,-0.12802,-0.08051,-0.14143,0.16405,-1.2979,-1.8231,-0.014623,1.1982,0.25735,-0.098053,20.827,5.7607,6.3282,-0.17389,0.81525,,0.69033,-0.12178,0.085062,-0.052679,-0.12345,71.0534,36.238,,0.69544,,-0.098471,-0.021947,0.91002,0.00172,0.11571,0.99543,0.99449,-56.486,-0.19949,-0.056658,1.0129,,,10.008,50.009,6.8189,2.3314,1
1292,0.011908,0.40317,0.12795,1.8789,20.103,,0.02213,1.3174,0.97836,0.59299,0.044315,0.059612,0.038794,0.022614,2037,0.15619,2.4382,0.022614,0.019893,7.918,1.1706,0.015799,0.016992,0.038076,0.58856,0.13849,,0.02301,2.0547,0.30928,0.019693,168.91,2.5497,1.008,0.024978,0.80263,,0.58325,0.027896,0.19765,0.25753,0.022157,99.129,80.627,1.1898,1.4735,8.213,0.015562,0.032133,1.1573,0.37488,0.31949,1.8491,1.1581,754.94,0.02357,0.024196,0.9744,,58.24,4.7192,120.68,2.7603,0.1552,0
1293,1.1295,0.45147,0.44104,2.4623,88.647,,0.14328,1.3428,1.2191,0.58394,0.17863,0.50089,0.14725,0.14578,340.73,0.64728,2.4503,0.14518,0.13918,48.631,1.3327,0.17357,0.19039,0.46139,0.30352,0.45725,4.8957,1.1387,4.1903,0.24581,0.18638,73.77,4.4442,3.7986,0.15264,1.247,4.2706,0.73415,0.13285,0.034604,0.044815,0.1877,115.58,74.787,0.7007,1.2832,41.246,0.18084,0.1302,1.243,0.20935,0.29909,1.1493,2.9253,4240.8,0.16646,0.37686,0.8488,0.11326,8.8081,5.6608,76.055,4.7921,2.6493,0
1294,0.19664,0.79137,0.18545,1.1051,-23.078,,0.17823,0.11413,1.8471,0.27907,0.14952,0.17429,0.046771,0.15841,2862.1,0.18633,1.1104,0.1389,0.03575,18.253,1.858,0.16597,0.10231,-0.1938,0.18244,0.12545,19.259,10.947,3.6426,0.20165,0.033788,83.65,4.189,3.703,0.22066,5.4769,,0.37883,0.088583,0.028217,0.28672,0.061997,127.96,98.936,0.75227,0.85193,16.148,0.14344,0.06822,1.2133,0.62919,0.2474,16.675,16.157,1105.4,0.064012,0.5568,0.94184,,11.282,3.4262,75.94,4.8973,148.41,0
1295,-0.016869,0.73651,-0.034184,0.8962,-56.741,-0.25437,-0.013698,0.15199,1.4241,0.17862,-0.023574,-0.17784,-0.033186,-0.013496,3472.9,0.19615,1.1294,-0.01349,-0.0171,79.457,1.3965,-0.019799,-0.013389,-0.14247,-0.034702,0.10378,-3.0092,-0.1168,3.3742,0.51259,-0.020123,180.98,2.1455,1.2803,-0.13961,1.7861,,0.25842,-0.039421,0.012502,0.28729,-0.03451,156.61,72.027,-0.19066,0.47519,62.755,-0.074859,-0.073641,0.60165,0.88331,0.43883,0.21086,0.78965,-921.25,-0.030643,0.76619,1.066,,5.0742,4.8571,149.79,2.8364,12.462,0
1296,0.297,0.65539,-0.27783,0.46471,-79.342,0.24659,0.35769,0.57875,2.7664,0.24314,0.13051,0.354922,0.16821,0.35948,833.24,0.72098,1.4888,0.35948,0.11892,31.142,1.1193,0.37804,0.190272,1.601,0.45568,0.70811,1.1265,-0.64786,5.1036,0.56207,0.11182,127.44,2.4398,0.37859,0.33943,2.7896,7.89,0.49435,0.19481,0.036913,0.07511,0.13324,72.32,61.761,0.48153,0.57389,32.563,0.32876,0.10062,0.70617,0.5404,0.49914,0.77867,0.74179,11693,0.12697,0.46725,0.86469,0.24603,19.551,6.7409,170.33,2.6669,5.2935,0
1297,0.006179,0.58923,0.063351,1.3238,-62.312,-9.00E-06,0.038363,0.61715,1.2835,0.49866,0.03237,0.088999,0.11946,0.062766,35564,0.020905,1.7104,0.030264,0.031459,195.63,1.1056,,0.039463,0.005658,0.049577,0.029818,,0.10705,3.8073,0.68932,0.11961,230.06,1.5315,1.9375,0.025411,1.5103,1.7279,0.48103,0.014335,0.17063,0.5018,,168.15,51.598,0.03911,0.55838,4223.07,-0.071693,-0.060361,0.98268,0.38117,0.70805,0.54969,1.0492,978.08,0.31833,0.039343,0.77517,0.77459,1.5926,6.7059,203.73,1.6914,3.6064,0
1298,0.061837,0.45641,0.20864,2.0667,31.419,0.15592,0.054294,1.1716,1.0362,0.52969,0.054696,0.20834,0.07693,0.054399,1060.2,0.38894,2.1439,0.054394,0.010235,6.5138,1.3609,0.060878,0.015349,0.21112,0.52699,0.36246,0.23738,0.95803,4.5093,0.11962,0.019458,59.59,6.1143,0.34227,0.049074,1.5698,3.5808,0.50302,0.034609,1.4139,0.080987,0.026897,43.598,41.102,0.2227,1.1907,7.2107,0.03222,0.04099,1.1354,0.28036,0.1517,1.6543,1.7579,19235,0.064854,0.05611,0.95045,0.021639,979.58,9.4583,51.624,6.264,3.459,0
1299,0.045717,0.43417,0.13966,1.2001,-3.7341,-0.001751,0.003201,1.0923,0.71505,0.57275,0.015305,0.008315,0.035926,0.003101,4904.5,0.090699,2.0782,0.003136,0.019008,11.179,1.1415,0.009117,0.014054,-0.057957,0.051945,0.099894,0.09654,0.21825,3.0894,0.097972,0.013377,50.449,6.254,6.1819,0.008632,1.6236,,0.57431,0.003948,0.85748,0.77596,0.001499,68.849,19.147,0.30566,0.92742,17.083,0.000608,0.007051,1.3374,0.34758,0.14199,1.0974,1.2803,404.33,0.00116,0.016999,0.99403,,27.957,12.399,55.035,6.7764,4.238,0
1300,0.099367,0.6467,-0.16369,0.21785,-179.24,0.035247,0.097724,0.33404,1.0058,0.33546,0.098862,0.17686,0.091648,0.098729,1423.4,0.26419,1.7001,0.098727,0.04032,42.995,0.84471,0.11625,0.069387,0.61598,0.33178,0.25499,0.4119,-0.55135,4.1742,0.3514,0.05242,168.08,2.1266,0.23753,0.16332,1.0009,1.5386,0.52366,0.078762,0.020616,0.11655,0.084554,70.161,12.716,0.36887,0.17962,44.435,0.07949,0.071894,0.34638,0.56533,0.43501,0.40747,0.57253,-1571.2,0.081223,0.058894,0.94627,0.15474,6.6087,13.401,174.81,2.2227,1.5045,0
