head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"sample:Fc0C1Fc1C2Fv2V1LSS4",-0.06531784140950306,0.18217098636615583,-0.2859372138841992,-0.07971198760502252,-0.06855182634545419,0.36496123985145645,-0.055508682605575455,-0.018269833953823335,-0.1679817822751715,-0.35923673404530193,-0.03379188258803404,-0.14585469911202428,-0.09700442946564503,0.3252344299980546,0.05537633436595153,-0.05078453132727831,-0.12344520274821857,-0.021236480407259055,0.28103805444537083,0.007040015121846398,-0.13729766396021223,0.29591876337182005,-0.2235595375573922,0.16480730744693442,0.08482387196378871,0.13913647304302737,0.28364403614590983,-0.14236298304392134,0.0189040236974342,0.14641309088392207,0.06242028262406063,0.03686023850335036
"sample:Fc0C1Fc1C2Fv2V1LSS5",-0.061651917923626814,0.17136711610635222,-0.26865333751271187,-0.07545857263308108,-0.0656282315951766,0.3487529055411059,-0.055570161930515095,-0.015873768836739403,-0.12307267447066207,-0.3390809428132846,0.17877148856035324,-0.14014272197387226,-0.09193925903782751,0.3070359811789576,0.05178275914508701,-0.047755281793608356,-0.0676858455954575,-0.01983786152419152,0.2652720343310641,0.00664253972912843,-0.3322366852893736,0.2793392213966778,-0.21108127455869707,0.1555591326410771,0.08084159852518057,0.13163143419113016,0.2677289011017643,-0.13451271218744174,0.0176549093019447,0.1381952889305345,0.058920172203106864,0.03479111173617351
"sample:Fc0C1Fc1C2Fv2V1LSS6",-0.056524464439923476,0.3476899748180591,-0.35025273975187415,-0.07527105720371463,-0.06130950443256999,0.3375707023061741,-0.06543039759798437,-0.010471178268189042,-0.15028502389415693,-0.3109098577999055,-0.030239119162676752,-0.13582873291743205,-0.08519563886945768,0.2823608408641214,0.047001689212539374,-0.0429209406825397,-0.06161649967582304,-0.019180064541704938,0.24320960397723507,0.006087293937724972,-0.3049794389392893,0.2554674295178756,-0.19403765367299813,0.14262851981273453,0.07519154243936148,0.12140562991356577,0.24548102960364895,-0.12370512257626248,0.015701339314452483,0.1267188876632229,0.05401762862184929,0.031898970757482215
"sample:Fc0C1Fc1C2Fv2V1LSS7",-0.05575103903812816,0.28656255857802093,-0.41969477306818015,-0.07716218929435363,-0.061189690610662525,0.33881161231665063,-0.06507366055329955,-0.007836168083985358,-0.1495972662877882,-0.30671663239313046,-0.029825488900095856,-0.1359545160166063,-0.0846609556493548,0.27889517022509636,0.04588941783557511,-0.04231188398159201,-0.06021646089391457,-0.019249078038696594,0.23992997734751492,0.006004143858930991,-0.30067680751072295,0.2517147555869811,-0.19208487439314273,0.14069577055361868,0.0744063415669227,0.1197477166479613,0.24216508347492555,-0.1220128422203714,0.015645969652798675,0.12500838840452966,0.0533089687885581,0.031470885957374586
"sample:Fc0C1Fc1C2Fv2V1LSS8",-0.05569155732115243,0.28668467668768083,-0.4201076555317649,-0.07659624710775076,-0.06156601668618995,0.3386406562985127,-0.0751058424810276,-0.00800006355564419,-0.14989881944670427,-0.3062518912517218,-0.03003571020262572,-0.13690674503716016,-0.0840861862936158,0.27834407081165147,0.04587953790235076,-0.04183493828800129,-0.06036700974995014,-0.018988026491998627,0.23958582102308257,0.0060047232963792805,-0.3001490686477012,0.2513160311614503,-0.1913914341788989,0.14050841370269163,0.07427742589557738,0.11964648969896552,0.24180333133847645,-0.12192329901593225,0.015579605656924095,0.1248237892332482,0.05321033944121293,0.03142338614067402
"sample:Fc0C1Fc1C2Fv2V1LSS9",-0.06251402762694305,0.17348324738953996,-0.2724229450346541,-0.07719831007151906,-0.06668470114496791,0.3157791248459452,0.03389211518669497,-0.01638880928056966,-0.12434442973811223,-0.3438120683591385,0.18020057234099016,-0.1409911850076135,-0.09289644899669194,0.311254012668369,0.052714274475226565,-0.04850846980752517,-0.06885310833368492,-0.020497792495969627,0.2689724616042099,0.0067381286562189745,-0.33675848047442175,0.28346126072860367,-0.21402903996507097,0.15773206275105392,0.08119924960381432,0.13370165507177473,0.2714666996689721,-0.13651943389644797,0.0183190339316896,0.1401237153955973,0.0597382700973738,0.03527693011900832
"sample:Fc0C1Fc1C2Fv2V1LSS10",-0.056534504718888025,0.2878727511306068,-0.42315940791804973,-0.0769091475034954,-0.06143044985525739,0.31383282971325205,0.021075846022679316,-0.00969658400709864,-0.15128522614255424,-0.3109307279507969,-0.030139344095695585,-0.13678953318065892,-0.08546519637972282,0.2824470256575663,0.04664459569853592,-0.042910099795691194,-0.061316961493122234,-0.019195463741027884,0.24324934712094262,0.006090364324246577,-0.30476204061227463,0.25523001071704804,-0.19471911374953754,0.14264480246858008,0.07560024267995032,0.12133738165527905,0.2455012395184708,-0.12364758480569427,0.015936676402612527,0.12672566508953792,0.05402716623808225,0.03190303341648757
"sample:Fc0C1Fc1C2Fv2V1LSS11",-0.0621902317208604,0.17108386309471296,-0.26643540010485445,-0.08029340342570429,-0.06613578668428481,0.36325902995278164,-0.07299052103645325,-0.01371965000103595,-0.1639199564324332,-0.34209908505315395,-0.032502787988355396,0.08147932221345104,-0.09339435336501462,0.31012204397463916,0.09858289234602954,-0.0478554894171229,-0.06787511494940017,-0.020331954410315337,0.2676218397250959,0.006703884456338015,-0.3356634659814176,0.28154206399440074,-0.21328109045052576,0.1569338236879478,0.08201959928417203,0.1329309142288171,0.27012045335722856,-0.1358504289802642,0.017776402155527383,0.1394186116235529,0.0594435171024318,0.03510094761050902
"sample:Fc0C1Fc1C2Fv2V1LSS12",-0.05590053707708704,0.31686161037817323,-0.39450646821091234,-0.07679070962168896,-0.062265234354622556,0.33840922501058013,-0.06524190429318338,-0.008677732681533934,-0.14951977100388103,-0.30744230531789263,-0.030088568794599112,-0.1364618119593677,-0.08433697813575618,0.2793343484403644,0.04621426513969269,-0.042219311372688646,-0.060704241081076485,-0.019312430409831903,0.24049678363831237,0.006028863676335444,-0.3011809223477831,0.2520391515239686,-0.19264663633112933,0.1410444245438853,0.07463969964426637,0.11975794339703678,0.242746125697103,-0.12223115820728905,0.01569282464993615,0.12531240544241692,0.05341007243847781,0.031545957822538065
"sample:Fc0C1Fc1C2Fv2V1LSS13",-0.05959359575227878,0.16538899523153475,-0.25959184943343244,-0.07389193724640114,-0.11245176442053982,0.33363676429930933,-0.08737677235344118,-0.015845389542603682,-0.15357747343167452,-0.32778730114993715,-0.03061996950525888,-0.1352370000065547,-0.08879026363694793,0.29673165117432587,0.11334329914408142,-0.04632789996308159,-0.2613773427466067,-0.01955578008946531,0.2564266559733314,0.006421545006005004,-0.32086066476683167,0.2698740971662081,-0.20412150964165865,0.15037355501422087,0.07769035212748245,0.1272823127488415,0.25880948802712844,-0.13009759166586993,0.017157640792245032,0.13359275818637883,0.056958141272506146,0.03363289869771696
"sample:Fc0C1Fc1C2Fv2V1LSS14",-0.06215491470762543,0.17079180925621937,-0.26678508097201725,-0.08081997421346918,-0.06733288590836758,0.3627496455962572,-0.0714623766417311,-0.01285154890845231,-0.16355182370266025,-0.3418026310881055,-0.03265808182108243,0.080078845717477,-0.09300652478420599,0.309956653662673,0.10856092315613733,-0.0477710698467353,-0.06780501117378762,-0.020653961828551226,0.2674080367619578,0.006704430006939707,-0.33519313696904823,0.2810779817461832,-0.21314509785064148,0.15681613933727406,0.08140892598572481,0.13297444985053233,0.2698918439933898,-0.13579092742528334,0.017604995476848868,0.13930348333720835,0.059381174706760485,0.03507108898166637
"sample:Fc0C1Fc1C2Fv2V1LSS15",-0.06307260259682237,0.17304138017571175,-0.2696669927425674,-0.08089700355246546,-0.06772616628589351,0.33489097956645525,0.02886314441733219,-0.013199592309222803,-0.1664918302323937,-0.3469830924991716,-0.03304584551921849,0.08349734834719294,-0.09466627327458468,0.3147569648964706,0.10030876420350954,-0.04836285345562288,-0.06900571774565308,-0.020743585479594102,0.27143740383678616,0.006791664393084949,-0.3402113250762628,0.28512560754599525,-0.21640113762492236,0.15916634737734123,0.08318045163782117,0.13486716284664418,0.2739644892302432,-0.1376547191479211,0.017823946141258647,0.14141267548069797,0.06030175900711976,0.035601310673087264
"sample:Fc0C1Fc1C2Fv2V1LSS16",-0.055819365239981336,0.2259644312052572,-0.45260652862084655,-0.07719788798068764,-0.06148732658122733,0.3399429276446911,-0.06514320365049829,-0.008347855580312005,-0.1495749874483765,-0.3070695432748361,-0.0303316013729552,-0.13698240945954498,-0.08455489880534083,0.2790604613934029,0.046078528025138274,-0.04233538544085253,-0.06041437917589154,-0.019180168854672525,0.2401906127338992,0.00602258785711634,-0.30091056266378935,0.25193571533032977,-0.19232949902650118,0.14086103731713198,0.07461667847743671,0.1200723325098723,0.24245923208774064,-0.12231707378793896,0.015468708485164259,0.12514513948634984,0.053342900396208884,0.031507097712327174
"sample:Fc0C1Fc1C2Fv2V1LSS17",-0.05677596097953342,0.2886113303809921,-0.4237483604534549,-0.0774054148304612,-0.06046728002133624,0.30165409553865413,0.042193073434695305,-0.008885371001007685,-0.15190995185306094,-0.31223808493444694,-0.030323527870465654,-0.13767019793806715,-0.08568740136879799,0.2836767939470436,0.046964455815995024,-0.04295599888396267,-0.06162377281414222,-0.019263073630026877,0.24427144486654453,0.006119919685867645,-0.3065385648403739,0.2563068055333015,-0.1947589371359704,0.14325002665139114,0.07497388880077291,0.12185754622704352,0.24653591763207092,-0.12430418445613271,0.01598682461951142,0.1272608449559224,0.054249830893157255,0.03203794461376156
"sample:Fc0C1Fc1C2Fv2V1LSS18",-0.055876110853899805,0.25538514834907833,-0.43828128350502515,-0.07623954443372738,-0.06046947719715989,0.33698764766723244,-0.06451052802870623,-0.00901293996830992,-0.15008785569858576,-0.307331658134962,-0.03031143490469491,-0.13643835446801977,-0.08440471309537971,0.2791694027002373,0.04602692487883503,-0.04236930236003437,-0.06051468256873217,-0.01903829554240847,0.24042233486379236,0.006016914188038166,-0.30142905304218365,0.25222977492576415,-0.19219088784440438,0.14099128664888697,0.07473713970487982,0.12008332513965261,0.2426537216815239,-0.12240545063791969,0.015528956425785322,0.12526199310192937,0.05340608269328312,0.03153254803477054
"sample:Fc0C1Fc1C2Fv2V1LSS19",-0.056234230624167804,0.1763855140113897,-0.46448791035788334,-0.07623838169900488,-0.062008538240209826,0.3410145808544001,-0.0654850231175658,-0.008263408158376314,-0.15044604343591533,-0.30925101015114953,-0.030277919384620634,-0.13713121317596527,-0.08491229450752945,0.28104821747159375,0.04638970333355536,-0.042455926741551145,-0.06082567152098527,-0.01930739552814766,0.24193368323387454,0.006060409713004972,-0.30315625590261974,0.2538325154003639,-0.19351714430125222,0.14188183117913858,0.07484113366382526,0.1206798471117535,0.24417745466912816,-0.12309699458552471,0.015896383022855936,0.12603875198416828,0.05372676163726717,0.031730516244631274
"sample:Fc0C1Fc1C2Fv2V1LSS20",-0.05630047183402505,0.2518615615456109,-0.44708890736206436,-0.07800498728280036,-0.06100991619669399,0.31790987422081785,0.020253582365861646,-0.008049790719945717,-0.15166651122349958,-0.30972179128687605,-0.03037534049284425,-0.13786569179734343,-0.0851513398588292,0.2814472617310994,0.04668519453005416,-0.04261649602263882,-0.06119440476419057,-0.01962831274811254,0.24226750941528238,0.0060667543406266915,-0.3037027791572931,0.25401259145375155,-0.19382174457945478,0.14207634920601403,0.07538127622310428,0.12118073075828734,0.24453896232255234,-0.12337235004796578,0.015541150533189944,0.12623224513253353,0.053814586790883766,0.031779697526150855
"sample:Fc0C1Fc1C2Fv2V1LSS21",-0.05584220565970799,0.23205913364450936,-0.4504412157204661,-0.07701182340154897,-0.0613600890302883,0.3387251466477055,-0.06503697054759748,-0.008545745474456357,-0.14990720612823596,-0.30716106166880264,-0.02997059380324619,-0.13594052813900656,-0.08455461137218562,0.27899008149347243,0.045903586127828036,-0.04255882296841958,-0.06039407772295612,-0.019167063959938693,0.24027680919602148,0.006021324198615767,-0.3011074570942262,0.2519484291202781,-0.19228211736396536,0.14091061348009515,0.0742712006983661,0.12022149930902774,0.24252079172842536,-0.12243606719612543,0.015868148587398528,0.1251887709005364,0.05336955626570574,0.03151749898878301
"sample:Fc0C1Fc1C2Fv2V1LSS22",-0.056286826468068284,0.17689392982474056,-0.46711596344979234,-0.07860896763562744,-0.06253263837130227,0.3381687246041542,-0.041227423045540404,-0.008125087143365411,-0.15068860628877687,-0.3095820615192747,-0.030096319002765885,-0.13726517345375616,-0.08510634476902673,0.28129815895274424,0.046717549319007325,-0.0426340683935815,-0.06110059594323816,-0.019527186466250512,0.24217492390062267,0.006070040110812965,-0.3037031998333666,0.2540328189553222,-0.19368397553976505,0.14202362371143754,0.07497277281765166,0.12080907920235737,0.24444128074340302,-0.1231727122834737,0.01578510223949499,0.12617420048343975,0.05378104195557099,0.03176480649637521
"sample:Fc0C1Fc1C2Fv2V1LSS23",-0.061586560688199496,0.17106139348420227,-0.26813724505534914,-0.07592994522791173,-0.06538655283245147,0.350127455440095,-0.06956234627466093,-0.01615650613474106,-0.12215806711836487,-0.3387172843290326,0.1775957805756509,-0.13886707888740346,-0.09181284709620645,0.30682455009825893,0.05202424259210553,-0.047640082339275025,-0.06784306217039786,-0.019824411985889977,0.26498300834588556,0.006637777283126104,-0.33211152706833147,0.27911166750790334,-0.21068377238723932,0.15539276397934668,0.08010642653644369,0.13140464430323578,0.26744497214765,-0.13433889347592584,0.017765460157511726,0.1380492077429515,0.05885181493422779,0.03475409546733132
"sample:Fc0C1Fc1C2Fv2V1LSS24",-0.055750183116037945,0.2863735160013731,-0.41977897691840416,-0.07688726141090961,-0.06101852193572435,0.33904352112543795,-0.06507693308142702,-0.008024278636726334,-0.14959565018351859,-0.306653399612849,-0.03012854158280589,-0.13599956937337526,-0.08427557739419111,0.2786228761938675,0.04609203768461324,-0.042098303551418,-0.060515262154832605,-0.01924193221180313,0.23986570399823562,0.006016230515443243,-0.3011112913858288,0.2516393302382937,-0.19173609243627288,0.14067819521409491,0.0744652881273222,0.11995901748273666,0.2421178229584797,-0.1222195355239247,0.015531878991392625,0.12499200689296111,0.05327729195205982,0.031466846630545026
"sample:Fc0C1Fc1C2Fv2V1LSS25",-0.05572056940830461,0.2864923066499021,-0.4202991655407256,-0.07690532228450533,-0.061921875485251035,0.3389144321146003,-0.06481418696750059,-0.008274565343486263,-0.14987898063986813,-0.3064616633931031,-0.02943812568645611,-0.1364878017133427,-0.08458201264966958,0.2786598473766143,0.04602680010523536,-0.041990511055923094,-0.06044883939102873,-0.01923402627025904,0.2397483327178869,0.006004891771697205,-0.3005870133139326,0.2515839497981291,-0.19165883547877594,0.14059446757050337,0.074441706076029,0.11983364183965396,0.24197805207047,-0.12212865880589951,0.015471409834757636,0.1248998047939245,0.05324493730036114,0.03144414089150395
"sample:Fc0C1Fc1C2Fv2V1LSS26",-0.06175048324015216,0.17168756381126052,-0.26943181982019637,-0.07610515782398702,-0.06499639362225988,0.350548491665007,-0.06975849337479903,-0.016257792402748952,-0.15864026727122119,-0.33962052617901356,-0.031829980863002844,-0.13920140751477478,-0.09197460525529473,0.30751461467617774,0.05206388835096127,-0.04785860697537077,-0.0678548125136643,-0.019807399342701835,0.2656824041847255,0.006658330858513579,-0.33326913606279884,0.2794750603552634,-0.21149991300654777,0.15580732978556133,-0.11954770605137652,0.1318456352774073,0.26815516393564776,-0.13475005947174287,0.08805619745682575,0.13841997776530887,0.05900714258005412,0.03484785413774115
"sample:Fc0C1Fc1C2Fv2V1LSS27",-0.055690544473767666,0.24869913727925674,-0.4418904557080407,-0.07659473374471784,-0.06111479194661512,0.33999494171841976,-0.0813551304679505,-0.007749686680812007,-0.14986366854231514,-0.3062741175853308,-0.029971792646298876,-0.1358135157691697,-0.08387376513492219,0.2780344990963272,0.04589017358403521,-0.04222416387157424,-0.06025328505385285,-0.019483515437797583,0.23959547883953167,0.0060075637894027156,-0.30019339524616034,0.25111529574612496,-0.19175310408748222,0.1405122523541796,0.07439839473497314,0.11986517116914888,0.24182302469881706,-0.12206369291759057,0.015713551275776956,0.12483118478920448,0.053212526556598194,0.031426928161983676
"sample:Fc0C1Fc1C2Fv2V1LSS28",-0.05583291150332459,0.2862513551569273,-0.41951133959316617,-0.07690111077432846,-0.06035766360118167,0.33763787160984515,-0.06513008281549265,-0.008911218230024349,-0.14991733442657595,-0.3070976957833051,-0.029876024748458987,-0.13513847120105463,-0.0844103434524867,0.27895357421860084,0.046121140015479546,-0.042138532396335866,-0.06047472942779271,-0.019074398939826768,0.2402379655861334,0.006015015145975353,-0.30157977821864945,0.25184238314541846,-0.19213412560871246,0.14088349003517084,0.07423869027485257,0.11995089675301451,0.24246779944544003,-0.12224296095799428,0.015588189532298083,0.1251641703097554,0.05336412354358064,0.03151032388480163
"sample:Fc0C1Fc1C2Fv2V1LSS29",-0.059976957755204646,0.16603722144155836,-0.2600334054308232,-0.07408075892181638,-0.06373398719705936,0.33455531544626993,-0.02907359038920823,-0.015323859980246716,-0.15531352750556857,-0.3298534424717605,-0.03154171921431184,-0.1363204476683046,-0.08962646391373782,0.29879481326893653,0.17544441488529885,-0.046411432660630025,-0.23532724130563448,-0.019558469564515714,0.25804987376375377,0.006462800679008962,-0.32329317389472967,0.2716537807258379,-0.20522085550486355,0.1513303962119512,0.07801179123805001,0.12794803402932498,0.26043635342279803,-0.13075361811827857,0.01736019912495178,0.13443935363359105,0.05731749220906541,0.03384552464106212
"sample:Fc0C1Fc1C2Fv2V1LSS30",-0.05568995810220204,0.2848703200753181,-0.4177237285322737,-0.0768398660349081,-0.06629554418626502,0.338969207864051,-0.08768406784251351,-0.008277091240211358,-0.14927688717620177,-0.3063242115119927,-0.029964259451246582,-0.1362598471257583,-0.08415111995960634,0.27827131844205766,0.04599783662552486,-0.04223232298967244,-0.06038798928670226,-0.018866176007307334,0.23963684581612643,0.005996718439063861,-0.300613948612139,0.2514610288136274,-0.1913718505571592,0.14052561388888793,0.07414355596824669,0.11971089834076902,0.24185940494442995,-0.12201100944151555,0.015621678408641053,0.12484652363282837,0.053233510672962975,0.0314297425218099
"sample:Fc0C1Fc1C2Fv2V1LSS31",-0.056727897968675715,0.2895211242358761,-0.42477061944928546,-0.07707373417439418,-0.06233271697021764,0.3002887900820323,0.04542197610956678,-0.009171927480643691,-0.1513105432610005,-0.3119976054820075,-0.030205839889103667,-0.1367899640873097,-0.08557047034780492,0.2833497344703467,0.047035283683639004,-0.04313282499385762,-0.061615194202463815,-0.019481336039542132,0.24406872591715728,0.006115535833189858,-0.3062194100020126,0.25650154684829535,-0.19498349298214002,0.14313602439485326,0.07549198419745988,0.12169883974701097,0.24634124108586683,-0.12412434517871453,0.015879474246466938,0.1271643783525217,0.05420862119568067,0.03201311054849031
"sample:Fc0C1Fc1C2Fv2V2LTS4",-0.06506668348731601,0.18766785034800876,-0.29202355992164075,-0.08939478107441366,-0.06861597328204184,0.1462987920677285,0.11301244085210714,-0.07570189921709394,-0.1709991096177147,-0.3578598827920436,-0.03283613369281193,0.08143259496639763,-0.0981264611300262,0.32552103358898593,0.12239155930345127,-0.04862000755892108,-0.07259486699231801,-0.022276075372988955,0.2799698792947965,0.007004530704122358,-0.3486264739143804,0.2955070560805371,-0.22433836577907684,0.16417569601373552,0.08555109155530465,0.1409826054293133,0.2825471938575541,-0.14293474258349556,0.020559023095866907,0.1458488120632917,0.062192877488539584,0.03671709912630749
"sample:Fc0C1Fc1C2Fv2V2LTS5",-0.058546480171527644,0.27915743772486695,-0.4360627961652458,-0.0836295566713941,-0.06246423110860831,0.1262211822256548,0.028393243803098593,-0.18731850717052012,-0.15603491943435238,-0.32196688579845967,-0.030171571319692295,-0.11563339312794987,-0.08900906523417575,0.2934072930792157,0.050854270936157187,-0.04328477233297555,-0.06500809443958834,-0.020238965191068006,0.25189391014864776,0.006304944968330413,-0.31381292726530885,0.26533271982268347,-0.20222406188585973,0.14771535266942906,0.07809757603413413,0.1271498628374503,0.2542096470083684,-0.12892331369611587,0.018386508262349617,0.13122233250906856,0.05595113666101233,0.03303485569578861
"sample:Fc0C1Fc1C2Fv2V2LTS6",-0.05833538118541709,0.2799240314167339,-0.4332858927957935,-0.08343239693355382,-0.06144680682191971,0.12688171546206,-0.007744532423827412,-0.20621002349012674,-0.15561089989282323,-0.3208010746022156,-0.030230524178881946,-0.11555876400572752,-0.08862534942355713,0.2923470039475037,0.05052498108756169,-0.04286812979627394,-0.06473230901256376,-0.020675702116588368,0.25098531070641233,0.006280847553398658,-0.3126229313471918,0.26439858694480495,-0.2016816406395889,0.14718222356772354,0.0776139886148695,0.1266647779036861,0.25328429739879327,-0.12843563157902224,0.018571535433386126,0.1307486632178426,0.055753563758172205,0.03291564394745232
"sample:Fc0C1Fc1C2Fv2V2LTS7",-0.05877248271745418,0.2701559034965821,-0.44256282497840643,-0.084399273091434,-0.0618021069888372,0.12814261856710774,0.05854853585969274,-0.1616011809089618,-0.15638175936929172,-0.32324409833766554,-0.030254163942328226,-0.11667627464313975,-0.08915511019714868,0.2942444276794736,0.05105463618925952,-0.04357114262209697,-0.06528568950760395,-0.020306130197079445,0.25288571311177566,0.006326724098364562,-0.3150544651306768,0.26632228673849023,-0.2031498378617704,0.14829434652307025,0.07777157088638456,0.12762456326159408,0.2552128240719327,-0.1293999359094267,0.018683641368999172,0.1317433762334468,0.0561785068466566,0.03316576511185609
"sample:Fc0C1Fc1C2Fv2V2LTS8",-0.062431377071436964,0.18029008139412706,-0.28077142898340784,-0.08541769152138363,-0.06594515246165437,0.14214983660380104,0.09439280135168716,-0.10543805526542652,-0.1630881856839467,-0.3433708078108866,-0.031714401325758514,-0.12061619072101298,-0.09406888359848592,0.312178284653667,0.20204420405108311,-0.046762908160093174,-0.21278313511881058,-0.021452432196196476,0.26863085240243667,0.006721954387467414,-0.3345738807835763,0.28356614039092903,-0.21534691078168736,0.15752772754337646,0.08237947177877575,0.13486456187034512,0.271106511874793,-0.13706034158417055,0.019730734257360525,0.1399441268785105,0.05967423780190769,0.03523097513652374
"sample:Fc0C1Fc1C2Fv2V2LTS9",-0.058342692459056975,0.2975534372465975,-0.4179510085188613,-0.08302038274694114,-0.06045738057364144,0.1287514120593886,-0.026560832446016053,-0.21102971574531146,-0.15494748644265016,-0.32087504913166326,-0.029951348015735423,-0.11491839633009916,-0.08854708730794683,0.2923864742753307,0.050618643080562103,-0.04285282297771796,-0.06484859595148212,-0.020176411348972956,0.2510326352216822,0.006281858680765236,-0.31291385246556486,0.26438399550369274,-0.20172629115179042,0.14720892124840274,0.07731924603924283,0.1267289828305069,0.25334472443412404,-0.1284745429997332,0.01840497861084207,0.13077656041388766,0.055763682257491294,0.03292280646333089
"sample:Fc0C1Fc1C2Fv2V2LTS10",-0.06331953354665229,0.1829293316030787,-0.2848257880286766,-0.08681634444824883,-0.06620624691304414,0.14442585939684996,-0.010911620119417466,-0.21046897077657736,-0.15925197996710388,-0.34824732155691057,0.17640132616495863,-0.12289151108950802,-0.09530372118346972,0.31665642345395467,0.05527165520164403,-0.04750628730265416,-0.07078717339577086,-0.021400332843607525,0.27244871954384753,0.0068176046413602155,-0.3391704819601689,0.28742446572741653,-0.21828492382755157,0.1597665896069292,0.08294937240331475,0.13706304637463043,0.2749567290691258,-0.13914682825019467,0.02005007057231145,0.1419330324786549,0.06052248334493042,0.03573139603034872
"sample:Fc0C1Fc1C2Fv2V2LTS11",-0.059149855427889315,0.1954930502875605,-0.47026670991870495,-0.08417997329916801,-0.06204526240111253,0.12778838817787572,0.05849450719632065,-0.16362937242614226,-0.1582469013853776,-0.3253161683325159,-0.03039143147546096,-0.11705719722468365,-0.08999634861585955,0.29635217430689914,0.05139272888104658,-0.04383961809350746,-0.06595025263191874,-0.020639269643358524,0.25450785951906624,0.006368471855427669,-0.31679602596105033,0.26827994153881873,-0.2043946147527642,0.14924592487703867,0.07838652388789386,0.12820659323745873,0.25685257473356926,-0.13005110000390807,0.01876831042230353,0.13258616559163894,0.056535930347306154,0.03337832952955392
"sample:Fc0C1Fc1C2Fv2V2LTS12",-0.06395656050508955,0.18473520011979563,-0.2875382668323446,-0.08787629407206486,-0.06665205643107452,0.14563745619724222,0.0555965101409781,-0.16798892205749316,-0.16764252138493468,-0.35175491672472914,-0.032816186342334866,-0.12376948344298182,-0.0965578302355765,0.32007797945118466,0.05607825367737268,-0.047793071197287366,-0.07170419804131027,-0.021646862955420433,0.2751913438316589,0.006887025773758915,-0.3424255772435394,0.29031562684198514,-0.22064165185030837,0.1613748935421941,-0.08139120164648352,0.1384184038829312,0.2777274120803684,-0.14049328285569257,0.15194240869036615,0.14336111880306326,0.06113090408668655,0.036091257019450616
"sample:Fc0C1Fc1C2Fv2V2LTS13",-0.05877193574853319,0.29096867720552166,-0.4294565647259904,-0.08344347585579436,-0.06168205531316249,0.1277309209163338,0.05804147339833651,-0.1614047047493337,-0.15695502103425,-0.32322457474157446,-0.030112209189335073,-0.11600706762865792,-0.08925569414107687,0.29442439666615483,0.050958951266206184,-0.043346596256982416,-0.06531555203446462,-0.020207668681188715,0.25286451386986425,0.006332078805912918,-0.3153317466672116,0.2662566209611411,-0.20311725130392425,0.14828895190935454,0.07798705721728753,0.1274240188421762,0.2552027316765674,-0.1292848273929745,0.018641731347627692,0.13173482114540228,0.056164768669607686,0.03316418545798875
"sample:Fc0C1Fc1C2Fv2V2LTS14",-0.06419491005452985,0.18560452826657425,-0.28889367152149975,-0.08737152499010266,-0.0672951711300292,0.14560290177508564,0.08251034917362843,-0.13297926149718223,-0.16800836813141895,-0.3530679436554432,-0.032408948118406944,-0.1238401749598396,-0.09669348911673667,0.32105067025503664,0.05580316289556965,-0.04831206491133643,-0.07147897773227908,-0.02147300777247811,0.27621855261904915,0.0069111039462487955,-0.3443356051626007,0.2914096906065553,-0.22126353096703727,0.16197689033843843,-0.08134285797385298,0.13860376682840383,0.2787618931073655,-0.14089493884281695,0.15234161028237694,0.143897540291974,0.061360668092920435,0.03622589378492419
"sample:Fc0C1Fc1C2Fv2V2LTS15",-0.0590311612166539,0.29143496626943033,-0.43048524822886514,-0.08404735049148895,-0.06266344630181128,0.12942406116363014,0.09180978345137868,-0.11607037766559478,-0.15661620125373865,-0.32465770621731066,-0.030421602897264838,-0.11667712843993461,-0.08952359272961986,0.295810983945817,0.05153832870991022,-0.04350367497643426,-0.06597500289485425,-0.02044149293412372,0.25398664187770126,0.006359147524140791,-0.3162697801102292,0.267735418744033,-0.20380274043050697,0.14894411734887894,0.0781307262295469,0.12830440300085147,0.2563362866360539,-0.130045906362442,0.018637326902238467,0.13231787924559343,0.05641428103489686,0.033310635420061255
"sample:Fc0C1Fc1C2Fv2V2LTS16",-0.059026278455848846,0.2079773671089572,-0.4677325134186172,-0.08442091352481804,-0.06202382655589358,0.1288179463822694,0.05884325927033155,-0.16249799491413588,-0.15721249846186194,-0.32464847109508194,-0.030664405813159313,-0.11738450400035084,-0.08940360377801763,0.29561180795989117,0.05119556220203547,-0.04363871843213132,-0.06565335633991307,-0.02052925227148978,0.25397863975171825,0.006356056259323751,-0.31634668554902523,0.26795843470426367,-0.204013247193626,0.14893742460493434,0.07832068599553105,0.12831365252658067,0.2563241036555411,-0.13004227211131736,0.018588566168349016,0.13231491557009656,0.05641908652545208,0.03331002801440537
"sample:Fc0C1Fc1C2Fv2V2LTS17",-0.06402894727226854,0.1849161456411597,-0.28806648360806236,-0.0871321169389713,-0.06760867128069432,0.14570540715936153,0.05514640879855625,-0.16760814925743797,-0.16716342914983434,-0.3521479139978332,-0.03242510552475905,-0.12353509867649813,-0.09669996823412447,0.32024798342125527,0.05570477623207357,-0.04802017562819732,-0.07142380657110728,-0.021554679065239748,0.2755005541083331,0.006894354712994416,-0.3430819195696865,0.2906361829563402,-0.22088620308302942,0.16155613249635414,-0.08825072485082822,0.13849035646211208,0.2780381618518308,-0.14062809873010274,0.14260660413582837,0.14352113559315913,0.06119865033210389,0.03613134452859051
