MSID,target-label,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
745,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
746,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
747,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
748,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,PATHS
749,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
750,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
751,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,GRASSES
752,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
753,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
754,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,PATHS
755,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,PATHS
756,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,GRASSES
757,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
759,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,PATHS
760,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,TAPERING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
761,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,GRASSES
762,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
763,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
764,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
766,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
767,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,PATHS
770,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
771,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,PATHS
772,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,PATHS
773,EDIBLE,FLAT,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,BROWN,SOLITARY,GRASSES
775,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
776,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
777,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,PATHS
778,EDIBLE,FLAT,SCALY,WHITE,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
779,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,PATHS
780,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,PATHS
781,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,PATHS
782,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
783,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
784,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,PATHS
785,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
786,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
788,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,TAPERING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
790,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,PATHS
791,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,BLACK,SOLITARY,PATHS
792,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
793,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
794,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
795,EDIBLE,FLAT,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,TAPERING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,GRASSES
796,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
797,EDIBLE,FLAT,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,PINK,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
798,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
799,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
805,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
809,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,URBAN
810,EDIBLE,FLAT,FIBROUS,WHITE,NO,NONE,FREE,CLOSE,NARROW,GRAY,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,URBAN
812,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,URBAN
817,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CLOSE,NARROW,GRAY,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,URBAN
819,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CLOSE,NARROW,GRAY,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
820,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
821,EDIBLE,SUNKEN,FIBROUS,WHITE,NO,PUNGENT,FREE,CLOSE,NARROW,GRAY,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,URBAN
825,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
826,EDIBLE,CONVEX,SCALY,BROWN,NO,NONE,FREE,CLOSE,BROAD,BLACK,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
827,EDIBLE,CONVEX,SCALY,GRAY,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,URBAN
828,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
829,EDIBLE,SUNKEN,FIBROUS,BROWN,NO,NONE,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
830,EDIBLE,FLAT,FIBROUS,BROWN,NO,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
837,EDIBLE,SUNKEN,FIBROUS,BROWN,NO,NONE,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
841,EDIBLE,FLAT,FIBROUS,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
843,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,URBAN
845,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
847,EDIBLE,FLAT,FIBROUS,GRAY,NO,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,URBAN
848,EDIBLE,SUNKEN,FIBROUS,BROWN,NO,NONE,FREE,CLOSE,NARROW,GRAY,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,URBAN
852,EDIBLE,FLAT,SCALY,BROWN,NO,NONE,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,URBAN
853,EDIBLE,SUNKEN,SMOOTH,GRAY,NO,NONE,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
855,EDIBLE,SUNKEN,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
857,EDIBLE,CONVEX,FIBROUS,YELLOW,BRUISES,ALMOND,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
861,EDIBLE,CONVEX,FIBROUS,BROWN,NO,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,GRASSES
862,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
863,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
896,POISONOUS,FLAT,SMOOTH,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
897,POISONOUS,FLAT,SCALY,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,URBAN
898,POISONOUS,FLAT,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
899,POISONOUS,FLAT,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,GRASSES
900,POISONOUS,FLAT,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,URBAN
901,POISONOUS,FLAT,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
902,POISONOUS,CONVEX,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
903,POISONOUS,CONVEX,SMOOTH,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,URBAN
905,POISONOUS,FLAT,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
907,POISONOUS,FLAT,SCALY,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,URBAN
908,POISONOUS,CONVEX,SCALY,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
909,POISONOUS,FLAT,SMOOTH,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
910,POISONOUS,FLAT,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,URBAN
911,POISONOUS,CONVEX,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,URBAN
913,POISONOUS,CONVEX,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
914,POISONOUS,FLAT,SCALY,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
915,POISONOUS,FLAT,SCALY,BROWN,NO,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
916,POISONOUS,FLAT,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,URBAN
917,POISONOUS,FLAT,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
918,POISONOUS,FLAT,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
919,POISONOUS,FLAT,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
921,POISONOUS,CONVEX,SMOOTH,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
922,POISONOUS,FLAT,SCALY,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
923,POISONOUS,FLAT,SMOOTH,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,URBAN
924,POISONOUS,CONVEX,SMOOTH,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
926,POISONOUS,FLAT,SCALY,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
927,POISONOUS,FLAT,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
928,POISONOUS,FLAT,SCALY,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
930,POISONOUS,CONVEX,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,URBAN
931,POISONOUS,FLAT,SMOOTH,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
