MSID,target-label,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1214,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1215,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1217,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1218,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1219,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1220,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1222,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1223,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1225,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1226,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1227,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1228,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1229,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1230,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1232,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1233,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1234,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1237,EDIBLE,CONVEX,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1239,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1240,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1241,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1242,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1243,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1244,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1245,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1246,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1247,EDIBLE,CONVEX,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1248,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1249,EDIBLE,FLAT,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1251,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1252,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1253,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1254,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1255,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1256,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1257,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1258,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1259,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1260,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1261,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1262,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1264,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1265,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1266,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1267,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1268,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1270,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1271,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1273,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1274,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1275,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1276,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1277,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1278,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1279,EDIBLE,CONVEX,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1280,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1282,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1283,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1284,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1285,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1286,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1287,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1290,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1291,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1292,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1293,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1295,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1296,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1297,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1298,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1300,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1301,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1302,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1303,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1304,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1305,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1306,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1307,EDIBLE,FLAT,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1308,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1309,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1311,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1312,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1313,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1315,EDIBLE,CONVEX,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1318,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1319,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1320,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1321,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1323,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1324,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1326,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
1327,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1329,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1330,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1331,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1332,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1333,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1334,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1335,EDIBLE,FLAT,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
1337,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1339,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
1340,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
1341,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
